Title,Description
"Social Media Specialist - Toronto, ON - Indeed.com","We are an award-winning social media agency looking for a Social Media Specialist to join our team.
This is currently an independent contractor position and fully remote. A full-time position with benefits will likely be available in the future.
Responsibilities:
Editorial content calendar creation and execution across major platforms, which may include: Instagram, LinkedIn, Facebook, Twitter, Pinterest, TikTok
Drafting concepts, writing post copy, proofing, scheduling, and sourcing content
Working with designers and photographers to create visual content
Drive engagement and growth through daily community management and platform outreach
Measure and report on social strategies and monthly efforts based on key metrics, campaign performance, and can provide insight into what's working, opportunities, and next steps
Hashtag research and optimization for client accounts
Assist in drafting briefs, rules, and content for client giveaways
Remain on top of trends in the social and digital landscape to identify new opportunities for our clients
Skills & Experience:
Comprehensive knowledge of Instagram, Facebook, Twitter, LinkedIn, Pinterest, TikTok, and other social media platforms
Thorough understanding of social media KPIs
Excellent communication skills
Must work well with a team
Experience using Sprout Social, Later, and Canva
Experience with ClickUp, Lightroom, and Photoshop would be an asset
When applying, please include samples of your work (ideally at least a few live social post and/or profile links but screenshots are great, too!) and the link to your LinkedIn profile.
Part-time hours: 20 per week
Expected start date: 2021-11-29
Job Types: Full-time, Part-time, Freelance
Salary: $20.00-$30.00 per hour
Benefits:
Flexible schedule
Work from home
Experience:
Social Media Marketing: 1 year (preferred)
Work remotely:
Yes"
"Social Media Marketing Assistant - Toronto, ON - Indeed.com","**Applicant must qualify for Canada Summer Jobs Grant - https://www.jobbank.gc.ca/youth
Between 15 and 30 years of age.
Legally entitled to work in Canada (which means you must have a valid Social Insurance Number).
Be a Canadian citizen, permanent resident, or person to whom refugee protection has been conferred under the Immigration and Refugee Protection Act for the duration of the employment.
PFAU provides courses, workshops, one-on-one coaching, and editing support to help young adults to improve their written and oral communication, critical thinking, and research skills. We provide subject-specific tutoring, application support (job, school, and scholarship applications), and professional development. Our primary clients are high school students, post-secondary students, graduate students, and recent graduates studying in the social sciences and humanities, but we also provide editing support to academics and graduate students in engineering and the hard sciences, as well as, young professionals working on professional development.
Our approach is a combination of academic rigour and emotional sensitivity and support. All of our staff have excellent academic and professional credentials, combined with high levels of empathy, compassion, and dedication to creating a personalized and supportive educational experience. Each client is seen as a person rather than a number, with individual aspirations, challenges, and preferred learning styles. We are dedicated to providing each client with the appropriate tools and support to maximize their educational experience and soar to new heights academically and professionally.
Our Needs:
PFAU is looking for a Social Media & Creative Marketing Assistant, who is interested in helping to develop the online presence and client-base of a small business. The Social Media & Creative Marketing Assistant would work directly with PFAU owner/manager, Lisa Pfau, as well as, other marketing staff, to develop marketing content and devise creative ways to widen and engage with our social media and web audience. The candidate should have a passion for connecting with others, knowledge of social media and online marketing applications, and desire to contribute to business growth within a team setting.
Main Duties:
Work with the Marketing Team to develop and create marketing materials and content (videos, photographs, social media and blog posts, newsletter graphics and copy, website copy, website graphics and photos, cartoons, posters, signage, and other related promotional media).
Take photographs or video to be used to develop marketing content.
Assist in the creation, editing, and production of images and graphics to assist in business marketing.
Assist with the weekly newsletter, blog, podcast, and social media posts and distribution.
Assist in long-term marketing planning & promotion strategy development.
Work with the Management and Marketing Team to engage in online and community outreach to expand business contacts and leads.
Distribute and share marketing materials on campuses or online (posters, posts, etc.) as directed.
Attend online or in-person workshops, events, and courses to capture audiovisual content to be used for the development of promotional and informational materials.
Work with Management & Marketing Team to revise and update the website content and design.
Opportunity to propose and spearhead own marketing initiative through an event or other project under the supervision/guidance of business management.
Attend at least one weekly team meeting a month.
Take part in weekly work check-in meetings with business manager.
Required Skills:
Excellent verbal and written communication skills.
Strong customer service and problem solving skills to interact with customers, team members, and the community (online & in-person).
Must be capable of multi-tasking and managing multiple projects.
Work well in a team environment.
Follow directions well and ask questions when needed.
Interested in outreach and engaging with the community online and in person to improve business relationships and increase customer base.
Experience with photography and video editing.
Artistic acumen.
Familiarity with Microsoft Office, Google Drive, SLACK, Trello, MailerLite, WordPress, Twitter, Instagram, LinkedIn, Facebook, Adobe Photoshop, Zoom, GoogleMeet (other video/photo editing software).
Required Qualifications:
Registered secondary or postsecondary student.
Majoring in Marketing, Communications, Media, or related fields.
Must be able to pass a criminal records check/vulnerable persons check in terms of being able to work with youth or vulnerable clients.
Must be experienced in photo/video editing.
Must have had at least two years experience posting and engaging with others on social media.
Must be able to commit to at least 20 hours/week.
Completion of at least art or audiovisual related (photography, painting, graphic design, music, etc.) course is a plus.
Must qualify for Canada Summer Jobs Grant.: Between 15 and 30 years of age; Legally entitled to work in Canada (which means you must have a valid Social Insurance Number); Be a Canadian citizen, permanent resident, or person to whom refugee protection has been conferred under the Immigration and Refugee Protection Act for the duration of the employment.
Compensation: $16.50/hr
Number of Hours per Week: 20
Job Start Date: Friday, December 11th
Reference ID: Social Media & Marketing Assistant - PFAU
Contract length: 2 months
Part-time hours: 20 per week
Application deadline: 2021-12-06
Expected start date: 2021-12-14
Job Types: Part-time, Temporary
Salary: $16.50 per hour
Benefits:
Casual dress
Flexible schedule
Work from home
Schedule:
Monday to Friday
Weekend availability
COVID-19 considerations:
All staff are working online.
Application question(s):
Do you meet the Canada Summer Jobs applicant criteria (see link in job description)?
Education:
Secondary School (preferred)
Experience:
Social Media Marketing: 1 year (preferred)
Work remotely:
Yes"
Search Engine Optimization (SEO) Specialist - Remote - Indeed.com,"We are looking for motivated, driven and experienced people to join our growing team. Working at Empower will give you the opportunity to build your experience working alongside the most creative and brilliant minds in digital marketing.
Yes, we are technology-focused, and AI-driven but our services rely on our team of dedicated and passionate digital marketing professionals. Together, as a team, we help professionals express their potential, advise and develop the right skills needed for a successful and rewarding career. You have the freedom to work anywhere in the world alongside a team that is built on collaboration, excellence, honesty, and fun!
Empower is the first Digital Marketing Assistant that uses the best technologies, supported by experts in artificial intelligence, backed by a global force in online and offline marketing. Having mastered digital marketing strategies, our team allows clients to benefit from the innovative web and mobile-based solutions, creative content, with successful results.
The SEO Specialist is an SEO expert capable of analyzing clients' digital properties and implementing changes (on and off-site) to improve their SEO. He/she is responsible for executing SEO improvement initiatives (writing SEO-optimized content, implementing
link building
initiatives, etc., and tracking SEO metrics), and the monitoring of associated performance indicators.
Compensation:
$70,000 - $80,000 yearly
Responsibilities:
Understand the strategic issues of clients in terms of digital content and SEO improvement.
Contribute to the analysis of SEO audits and the implementation of the natural referencing strategy (on-site, off-site and technical) of clients.
Conduct keyword research, analysis and optimization required for the execution of SEO mandates.
Performing competitive audits necessary for the execution of SEO copywriting mandates.
Plan and execute
link building
Write digital content (website, landing page, blog) optimized for SEO.
Take care of local SEO mandates (Google My Business).
Set up dashboards to monitor SEO key performance indicators.
Qualifications:
Bachelor's degree in writing, digital marketing, or other relevant field.
3 to 5 years experience in SEO, ideally in an agency.
Impeccable grammar and spelling in both French and English.
Ability to work simultaneously and efficiently on multiple projects.
Comfortable with SEO tools such as Google Search Console, Google Keyword Planner, SEM Rush, Moz, etc.
Bilingual English/French.
About Company
Empower is an application that takes care of all the marketing needs of small and medium businesses through a fun interface encouraging marketing actions through automation and human experts.
We hire professionals who are eager to learn, grow, and help businesses in all industries succeed. We offer competitive salaries and benefits and our employees have the freedom to work anywhere in the world (or from any WeWork office) alongside a collaborative team, excellence, honesty, and fun!"
"Manager, Digital Engagement - Ontario - Indeed.com","Manager - Digital Engagement
Function:
Digital & Connected Commerce Product Line - Digital Engagement Portfolio
Reports to (Title)
:
Director - Digital Engagement
Location
Skillman, NJ; Markham, Ontario; Open to Other locations in NA
Position Summary:
Johnson and Johnson Inc. is a member of the Johnson and Johnson Family of Companies, the world's most comprehensive and broadly based manufacturer of health care products, as well as a provider of related services, for the consumer, pharmaceutical, and medical devices and diagnostics markets. J&J markets innovative consumer products focusing on skin and hair care, baby care, wound care, oral health and women's health as well as a broad range of well-known and trusted over-the-counter products.
Here at Johnson & Johnson Consumer Health we help to change the trajectory of personal health for more than 1.2 billion people, every day from their very first day! Our purpose is to “Bring Science to the Art of Healthy Living” by providing consumers with some of the most widely used and trusted brands including; JOHNSON'S ® Baby, NEUTROGENA®, AVEENO® LISTERINE®, BAND-AID® Brand Adhesive Bandages, TYLENOL®, REACTINE® , BENYLIN® , NICORETTE®, NICODERM® and many more.
The
Manager - Digital Engagement & CRM
is a member of the Digital Engagement organization and will be responsible for leading the technology roadmap and delivery of our CRM, CDP, Loyalty, and 1st party data plans across North America. This includes CRM and data platforms, Loyalty and Salesforce Marketing Cloud from inception to implementation and scaling. The role will work closely with key partners to shape our consumer and HCP end-to-end experiences, define technology strategy, scale technology solutions, and drive usage and connectivity of the capabilities that make up the broader Digital Engagement ecosystem.
Our ambition is to live Digital-First, challenging convention to deliver end-to-end experiences that shape the future of Consumer Health. This role plays a key role in advocating to our senior technology and marketing leadership the opportunity that these initiatives represent in order to shape our long-term investment strategy. In addition, this role will collaborate with global product management and other regional colleagues on Globally led initiatives to shape the UX, solutions, measures and overall implementation to align with the desired outcomes as defined by the business strategy.
Job Responsibilities
Own and drive delivery of the product roadmap and related services across NA for the Digital Experience CRM portfolio, ensuring focus on business needs and establishing clear measures.
Unlock the value of our data assets by developing new data collection, personalization, and insight generation capabilities
Drive a test-and-learn culture throughout the team to transform product ideas into concrete POCs and projects, incorporating overall business objectives, market needs and financial drivers.
Voice support for initiatives with senior leadership and partners, and represent progress, opportunities, and challenges in key forums.
Develop strong partnership with digital marketers and engineering teams to create a collaborative “one team” environment and culture
Partner closely with Privacy to ensure our plans are developed with standard methodologies and reflective of the changing consumer data rights landscape, while also delivering on the personalization opportunities (CASL, CCPA, etc)
Work with Business Technology Leader and Squad teams to identify business priorities and product needs, defining a Squad technology roadmap.
Lead multi-functional teams to drive them into a solution that addresses the business needs, taking into consideration the opportunities for maximum leverage of existing capabilities
Ensures positive relationships with internal business partners and external vendors by promoting IT capabilities and processes and facilitating day-to-day activities.
Play a key role in providing a view “over the horizon” in Marketing Technology to define our future consumer experience and the associated generations of products and services. Participates in industry related activities, keeping knowledge up-to-date and on top of the newest technologies and trends.
Qualifications
Qualifications
Bachelor's degree in Engineering, Information Architecture, Business, or Computer Science, Marketing or similar field is preferred.
8+ years of related experience leading product development of digital, data-driven products and services is required.
Consistent track record of delivering multiple large, sophisticated projects in the data-driven, digital marketing space is required.
Familiarity with the end-to-end technology stack, including CRM database platforms, CDPs, email service providers (strong preference for Salesforce Marketing Cloud), digital media advertising, ETL tools, loyalty platforms is required.
Prior experience with various digital marketing activities is required including digital couponing, contests/promotions, web personalization, eCommerce, social, web analytics, call centers.
Knowledge of Project Management Methodologies (i.e. Agile/Waterfall) is required.
Experience leading large, moderate to complex projects, programs or initiatives across the franchise or enterprise is required.
Experience working in a CPG, healthcare, marketing, agency, or media organization is preferred
Strong problem solving skills; responsive and flexible to evolving responsibilities and changing environment.
An ability to analyze and understand data and trends and deliver process improvement plans to address opportunity areas identified.
Primary Location
United States-New Jersey-Skillman-199 Grandview Road
Other Locations
North America-Canada-Ontario, North America-United States
Organization
Johnson & Johnson Services Inc. (6090)
Job Function
Info Technology
Requisition ID
2105984711W"
"Social Media Marketing Officer - Thunder Bay, ON - Indeed.com","Posting Type
Temporary
End Date (if applicable)
09/30/2022
Classification Title
PT Support 8
Pay Band
8
Min Salary
$29.35
Max Salary
$36.69
Position Summary
This position combines marketing and social media management skills to build the College’s social media presence in selected countries including some in Latin America. The incumbent is responsible for developing and promoting brand-focused interactive and engaging content, responding to inquiries and working alone and/or with others to create innovative country-specific social media campaigns. The incumbent also responds to queries from associated education consultants, counsellors and prospective students, liaising with the international admissions, recruitment and marketing teams to provide current and accurate information.
Location/Campus
Thunder Bay Campus
Minimum level of formal education required for the position
3 year diploma/degree or equivalent
Specific course(s), certification, qualification, formal training or accreditation required for the position
Additional Requirements
creation, copywriting, graphic design, video editing skills,
data collection and analysis skills,
technology skills,
excellent verbal and written communication skills in English and Spanish,
pays attention to detail & is self-motivated,
creative problem-solving skills,
experience with major social media platforms, and
must be fully bilingual (English & Spanish)
Field(s) of Study
Communications, marketing or digital/multi media
Typical number of years of experience, in addition to the necessary education level, required to perform the responsibilities of the position
Minimum of two (2) years
Type of Experience
two years of experience with social media management,& digital marketing
Posting Number
SU-P-21-19P
Close Date
12/07/2021
Hours of Work
24 hrs/week
Shift Type
to be determined
Job Types: Part-time, Temporary"
"Manager, Digital Marketing - Toronto, ON - Indeed.com","About Ryerson
At the intersection of mind and action, Ryerson is on a transformative path to become Canada’s leading comprehensive innovation university. Integral to this path is the placement of equity, diversity and inclusion as fundamental to our institutional culture. Our current academic plan outlines each as core values and we work to embed them in all that we do.
Ryerson University welcomes those who have demonstrated a commitment to upholding the values of equity, diversity, and inclusion and will assist us to expand our capacity for diversity in the broadest sense. In addition, to correct the conditions of disadvantage in employment in Canada, we encourage applications from members of groups that have been historically disadvantaged and marginalized, including First Nations, Metis and Inuit peoples, Indigenous peoples of North America, racialized persons, persons with disabilities, and those who identify as women and/or 2SLGBTQ+. Please note that all qualified candidates are encouraged to apply; however, applications from Canadians and permanent residents will be given priority.
In August 2021, the university announced that it would begin a renaming process to address the legacy of Egerton Ryerson for a more inclusive future. Let's write the next chapter together. To learn more about our work environment, colleagues, leaders, students and innovative educational environment
The team
Telling the Ryerson story — that's the role of University Relations. University Relations works with partners inside and outside the university to enhance the profile and reputation of Ryerson University.
The Opportunity
We are looking for a Manager, Digital Marketing, to join our award-winning team.
Your main task? Lead effective digital marketing initiatives through strategy, planning, execution, optimization and reporting to help Ryerson achieve its goals. This includes hands-on media buying and management, as well as oversight of campaigns managed by external agencies.
Other tasks? Manage the continuous improvement of Ryerson's digital marketing capabilities, manage our measurement strategy, manage our digital ad accounts and analytics/reporting tools, develop and promote Ryerson standards including brand safety and privacy, provide guidance to digital and creative teams — all in a fast-paced agency environment. You will also distill complex reports from various data sources into clear presentations with actionable insights to drive business decisions.
Your team? You will directly manage a digital marketing officer. You will work closely with our UX designer, marketing officers (account leads), creatives, content and digital strategists, videographers, social media experts, a traffic coordinator and more. You will manage relationships with external partners (media agencies, creatives) who help us bring Ryerson's campaigns to life.
Your clients? The many faculties and departments across the university that make Ryerson the leading, innovative institution that it is.
Qualifications
To help us learn more about you, please provide a cover letter and resume describing how you meet the following required qualifications:
Completion of a post-secondary degree in Marketing, Business Administration or a related field.
A minimum of 7 years of relevant experience in Marketing and Communications, including digital marketing strategies and tactics, including website, advertising, email,, and social media experience.
A minimum of 3 years of experience managing direct reports with both technical and creative output responsibilities;
Experience leading and coordinating multiple, simultaneous digital marketing projects, including defining project requirements, checking for consistency and integrity of media elements.
Skills and experience
Proven knowledge of executing paid digital media campaigns across multiple platforms.
Strong knowledge of digital marketing, including analytics, user journeys, conversion optimization, social media strategy, landing page best practices and SEO.
Strong understanding of effective design strategy practices, trends, techniques, and processes across various touch points or mediums applying visual and verbal expression. Fluency in design language and the creative development process.
Strong oral and written communication skills and the ability to develop and implement creative and innovative ideas.
Quick thinking and resourcefulness, complex problem-solving, judgment, critical thinking and decision-making skills with the knowledge and ability to apply effective creative methodologies to projects.
Strong understanding of Google Marketing Platform tools and CRM tools.
Understanding of and sensitivity to principles of equity, diversity and inclusion.
Additional Information
Position Number(s)
20004064
Reports To
Executive Director, University Relations
Vacancy Type
FTCE
Employee Group
MAC
Work Location
Hybrid
Start Date
ASAP
End Date
Not Applicable
Hours of Work
36.25
Grade and Step
C52
Salary Scale
$82,108 - $131,160 (hiring range: $82,108 - $106,634)
HR Advisor
Renee Gordon
Application Close Date
Dec 3, 2021
We encourage all First Nations, Metis and Inuit peoples or Indigenous peoples of North America, to self-identify in their applications and also reach out to Tracey King, Indigenous Human Resources Lead for support during the selection process.
As part of the selection process, candidates may be required to complete an occupational assessment.
Qualified MAC employees will be interviewed before members of other employee groups.
An equivalent combination of education and experience may be considered.
Applications will only be accepted online through Ryerson's careersite.
Ryerson University is committed to the principles of the Accessibility for Ontarians with Disabilities Act (AODA), and aims to ensure that independence, dignity, integration and equality of opportunity are embedded in all aspects of the university culture.
We will provide an accessible experience for applicants, students, employees, and members of the Ryerson community.We are committed to providing an inclusive and barrier-free work environment, beginning with the recruitment process. If you have restrictions that need to be accommodated to fully participate in any phase of the recruitment process, please contact hr@ryerson.ca. All information received in relation to accommodation will be kept confidential.
.
Important Notice Re: Job Postings during COVID-19
Following the advice of government and health authorities to slow the spread of COVID-19, all employees have been equipped to work from home until further notice. New employees will also work from home with the exception of those who have been deemed 'essential' and are required to be on campus. All recruiting activities including interviews and onboarding are being conducted virtually.
To protect the health and safety of community members on campus and to comply with the recommendations from public health authorities and requirements of the provincial government, Ryerson, like other post-secondary institutions in Ontario, will require employees to be fully vaccinated against COVID-19 and submit proof of vaccination."
"social media community manager - Halifax, NS - Indeed.com","or equivalent experience
Business Equipment and Computer Applications
Adobe Photoshop
Area of Specialization
Interactive/new media
Audio/audio-visual
Fundraising
Work Setting
Internet/Web services company
Business
Advertising, marketing and public relations agency
Work Conditions and Physical Capabilities
Fast-paced environment
Work under pressure
Attention to detail
Tight deadlines
Personal Suitability
Initiative
Effective interpersonal skills
Flexibility
Team player
Excellent oral communication
Excellent written communication
Client focus
Judgement
Organized"
"Digital Content Creator - Selkirk, MB - Indeed.com","Position Title:
Digital Content Creator REPOST
Competition No:
2021-35
Duration:
1 year term
Close Date:
Until Filled
Probation/Trial Rate:
$26.57
Regular Rate:
$27.97
Department:
Corporate Services
Hours of Work:
40 hours / week
Are you a social media buff? Do you stay ahead of the trends? Do you like creating content that is both engaging and impactful? We want someone to take our digital presence to the next level and that could be you!
Located just 20 minutes from Winnipeg, Selkirk is a vibrant small city with a hometown feel. Our close-knit community loves to celebrate, learn and explore in the company of good neighbours. All through the year, there are many opportunities to enjoy local talent, learn about our past and seek out new interests.
Under the day-to-day guidance of the Marketing and Communications Coordinator, the incumbent is responsible for the creation of engaging content for City websites, digital marketing campaigns, social media, and print and video advertisements.
YOUR JOB DUTIES WILL INCLUDE:
1. Content Creation/Strategy
Produce creative visual assets (photographs, videos, graphic design) for website, social media usage, email marketing, and other resource materials.
Capture events through photos and video and maintain the City’s photo and video portfolio.
Collaborate on the planning, development and production of live streams.
Collaborate with departmental contributors to write, edit and facilitate production of marketing and communications materials, while ensuring consistency with the brand identity and graphic standards.
Collaborate on engaging and creative strategies and content, promote engagement and support corporate objectives.
Contribute to the city’s overall digital growth and content marketing strategy.
2. Citizen Engagement
Implement social media tactics that support the City’s goals and objectives.
Collaboratively plan for, execute and measure all social media channels.
Ensure appropriate analytics are tracked and reported on for all social channels, websites and campaigns and measure ROIs on City campaigns.
Update and maintain branded content on the City’s website and social media channels.
Work collaboratively to increase the City’s online engagement.
Provide on-going recommendations and optimizations to social media content.
Collaborate on marketing and communications planning between departments and key stakeholders.
Monitor comments and user-generated content, escalating issues and providing feedback for assessment and action.
3. Advertising
Coordinate digital advertising projects and campaigns over multiple platforms.
Coordinate and manage Google Ad accounts and analyze results while identifying patterns, key trends and keywords that will attract people to City information and services.
Assist with the design, management, and distribution of the City’s promotional materials.
4. Perform other related duties as assigned.
Specifications:
1.
Skills, Knowledge and Abilities
Minimum qualifications shall include:
Successful completion of a Post-Secondary Diploma or Degree in Digital Marketing/Marketing, Business or Communications
2+ years’ experience in creating and delivering digital content
Deep understanding of digital and social media realms; passionate about generating and sharing content and new technologies
Proficient in graphic design, web advertising and web maintenance, and video creation, preferred – Photoshop / InDesign, Premiere Pro and WordPress.
Understanding of SEO best practices and strategies
Proven experience in managing and tracking social media accounts.
Possess a creative approach and a vision for storytelling
Experience in photography, videography and editing
Experience in Google Ads and Google analytics
Detail oriented and excellent organizational skills
Ability to prioritize projects and manage a busy workload to meet deadlines.
Strong verbal and written communication skills
Proficient in using Microsoft Office programs, specifically Excel, Word, PowerPoint and Outlook
COMMENTS:
This 1 year term unionized position is being advertised internally and externally at the same time. Preference will be given to established (as outlined within the Collective Agreement) members of CUPE Local 336 who have successfully completed a 180-day probationary period and who meet the listed minimum requirements. Applications will be accepted until the position is filled.Interested individuals are to specify position being applied for and attach their resume/application and cover letter listing how they meet the minimum qualifications/requirements of position.
The City of Selkirk is dedicated to building a workforce that reflects the diversity of the community we serve. We are an equal opportunity employer, committed to providing an inclusive work environment. Applicants who require accommodation during the hiring process are encouraged to contact the City’s Human Resources Division via the information provided in the Contact Information section of this posting.
NOTE:
Employees will be required to adhere to the City’s Vaccination Policy.
Thank you to all who apply, however, only those candidates selected for an interview will be contacted.
Contract length: 12 months
Job Types: Full-time, Temporary
Salary: $26.57-$27.97 per hour
Work remotely:
No"
"Digital Specialist, Marketing - Toronto, ON - Indeed.com","Company Name: Corby Spirit and Wine Limited
Location: Toronto, ON
Corby’s portfolio
of owned-brands includes some of the most renowned brands in Canada, including Wiser's Canadian Whisky, Lamb's Rum and Polar Ice Vodka. Through its affiliation with Pernod Ricard S.A., Corby also represents leading international brands such as ABSOLUT Vodka, Chivas Regal, Glenlivet, Ballantine’s Scotch Whiskies, Jameson Irish Whiskey, Beefeater Gin, Malibu Rum, Kahlua Liqueur, Mumm Champagne, Jacob's Creek, Wyndham Estate and Stoneleigh wines. An overview of the entire Corby portfolio shows over 5,000,000 cases sold annually, with Corby being a significant importer of wines and having an approximate 21 percent market share of spirit sales in Canada.
Why work at Corby? Because we are a great place to work! And we’re not the only ones who think so. Corby was named one of Canada’s Best Workplaces for 7 years by The Great Place to Work® Institute Canada, based on employee survey results and an audit of workplace excellence and people management practices.
Note: All candidates must be fully vaccinated for Covid-19 and present proof upon hiring unless you qualify for a reasonable accommodation based on a human rights protected ground (effective November 15, 2021).
Position Description
The Digital Marketing (Content) Manager will take a leading role in developing and measuring the content strategies across multiple digital platforms for J.P. Wiser’s. While the role is primarily focused on J.P. Wiser’s, the incumbent should be an experienced digital marketer with the agility to support the broader Corby portfolio as required and manage a variety of Global HQ digital projects while collaborating with other Corby digital teams. This individual must be both strategic and tactical, collaborative, bold/agile, creative and tech savvy. The successful candidate will create a positive and productive working relationship with various teams; primarily J.P. Wiser’s Design and Delivery Team, but also the Brand Center team, the web development team, Ecommerce team and broader Marketing team.
Primary Responsibilities
Develops and Manages J.P. Wiser’s Global Owned channel content calendar and works with Brand & Brand Centre Teams to develop content ideas that support and strengthen the calendar.
Briefs Creative agency to develop relevant assets to support content calendar and collaborates with J.P. Wiser’s Design team to recommend optimal assets for conversion based initiatives (third party & Direct to consumer) in Domestic & Export markets.
Collaborates with Brand Centre team to develop virtual programs to expand scale of Brand education and tour experience.
Works with web developers and J.P. Wiser’s brand team to facilitate website updates.
Owns J.P. Wiser’s ECRM program from end to end.
Responds to online consumer inquiries, working with our cross-functional partners in supply chain, production, sales and marketing to provide timely responses.
Identifies partnerships and influencer opportunities to further accelerate brand strategies in digital, recommends to J.P. Wiser’s Design & Delivery teams.
Development and execution of J.P. Wiser’s test and learn opportunities with clear and concise objectives and share actionable results.
Delivers timely reporting on J.P. Wiser’s Owned channels and conversion based digital activities, and makes insightful recommendations to continually optimize digital efforts.
Secondary Responsibilities
Drives subject matter expertise by staying current on trends across evolving digital/emerging media channels and related technologies and proactively educates Marketing team on best practices in digital and emerging opportunities. Acts as the brand team’s (J.P. Wiser’s Delivery team focus) subject matter expert during integrated campaign planning.
Evolves our digital capabilities to improve acquisition, conversion and engagement at Corby.
Corby’s key point of contact for Global HQ Digital acceleration team (Select initiatives). Drives engagement around D-Passport & other HQ initiatives to ensure Marketing team is consistently upskilling.
Participates in various skill building & trend trainings to keep pace with fast moving digital landscape.
Provides competitive deep dives and Audience insights – being an expert on Alc Bev digital media, consumption behavior changes and updates in the media landscape.
Desired Background
Strong understanding of digital marketing channels, emerging technology and social media platforms.
In-depth understanding of digital marketing channels (email, web and social media) with ability to be strategic and tactical.
Demonstrated experience in leading social media campaigns, organic and paid, from defining business objectives, through to planning & targeting, budget recommendation and management, campaign execution/management and performance.
Understanding of Ecommerce and experience in direct to consumer channels.
Strong understanding of social media landscape, all channels and audiences, emerging technology and trends, with experience in brand marketing, content marketing and lead generation.
Knowledge of user experience design across web, mobile, with understanding of technical, analytics, privacy and accessibility.
Experience working with agencies to design digital assets, developing Content strategy and development and search optimization.
Preferred Education and Experience
University or College degree with a focus on Business or Marketing
Passion, determination, curiosity and grit
Results driven
Ability to work independently
Passionate about teaching and sharing digital expertise amongst teams
Obsession with digital landscape, social media and influencers
Proven experience in leading email, search, conversion, social media campaigns and testing new technology
Photography, videography, and/or Photoshop skills
Meticulous attention to detail
Strong relationship skills
Well organized – can handle competing priorities, support multiple teams as needed and meet deadlines
5 years of relevant work experience in digital space
Some knowledge of Adobe suite (Illustrator, InDesign, Photoshop)
Graphic design skills preferred
Experience in direct-to-consumer channels an asset
We welcome and encourage applications from individuals from all groups, including aboriginal, women, visible minorities, and persons with disabilities, regardless of race, ethnicity, sexual orientation, creed, family status, national origin, age and gender.
Corby Spirit and Wine Ltd is committed to providing accessible employment practices that are in compliance with the Accessibility for Ontarians with Disabilities Act and the Ontario Human Rights Code. Should you require accommodation during any phase of the recruitment process or wish to view our accommodation policies, please contact the Human Resources Department at
Accessibilty.Canada@pernod-ricard.com
Thank you for your interest in Pernod Ricard and its subsidiaries, Corby Spirit and Wine Limited and Hiram Walker & Sons Ltd. All resumes submitted will be reviewed
by our recruitment
team and kept on file for six months in consideration for this and future opportunities. Please note that only those applicants selected for an interview will be contacted. Please do not contact provincial offices directly as all recruitment is coordinated through the Corporate Office in Toronto.
Job Posting End Date:
Target Hire Date:
2021-12-31-08:00
Target End Date:"
"Digital Marketing Sales Representative - Ottawa, ON - Indeed.com","The Opportunity:
Winner of several 2021 Canadian Search Awards, seoplus+ is an innovative digital marketing agency helping businesses worldwide reach their online potential by generating leads and increasing sales. Our clients range from local retailers to enterprise-level multinationals.
This is an opportunity to join a fast growing company and start an exciting career. seoplus+ has grown by double digits for several years and this is just the beginning.
Money is great, but there’s a lot more to offer. We have a work from anywhere policy, a world class office in Little Italy (where the fridge, pantry, and coffee machine are always full!), a generous benefits package, a training credit for all employees, lots of social events, a fun team oriented culture, and a great service to sell.
Goals:
Daily Prospecting
- Strategically contact targeted prospects daily to build a healthy pipeline. We receive a high volume of inbound leads as well.
Increase Sales
- On average our Digital Marketing Sales Representatives sell new MRR of $5-10K/month and new Project Revenue of $10-20K/month.
Improve Daily
- We take action everyday to support professional and personal development and process improvement.
Responsibilities:
Sales
- Manage all aspects of the sales process including prospecting, discovery, presenting & closing sales.
Sales
- Help create and send sales material to prospects. Create sales proposals. Update Salesforce CRM.
Requirements:
The most important requirement is a positive mindset (hungry to improve/learn, team oriented, strong interpersonal skills, good judgement)
1-2 years sales and/or customer service experience
Computer proficiency (Google Drive, Google Docs, Google Sheets, Gmail)
Sales and/or digital marketing experience is an asset
Attention to detail, organized, efficient
Compensation & Benefits:
Base salary + commission
Group benefits (dental, physio, massage), 2 weeks paid vacation to start, paid sick days/personal days
Flexible start time and work from home opportunities
World Class office in Little Italy (Ottawa)
Lots of team events
Fun office culture - snacks, coffee/espresso machines
Training - Flexible training credit
Interested candidates please send resume and cover letter to careers@seoplus.ca"
