Title,Description
"network architect - computer systems - Stoney Creek, ON - Indeed.com","Operating Systems
MS Exchange
MS Windows
Linux - VxWorks RTOS
Linux
Linux - PSOS
Hardware Development
VHDL
Peripheral Component Interconnect (PCI)
Credentials (certificates, licences, memberships, courses, etc.)
Cisco certified network associate
Microsoft certified professional (MCP)
Communication Protocols
WAN
TCP/IP
SNA
SNMP
Novell NetWare
Metropolitan area network (MAN)
LAN
ISDN
HTTP
Ethernet
EDI
RS-232 / RS-422
Signaling System 7 (SS7)
Area of Specialization
Fibre optics
Analog and digital signal
Integrated circuits
System integration
Programming Languages
Perl
Shell script
Security and Safety
Criminal record check
Own Tools/Equipment
Cellular phone
Transportation/Travel Information
Public transportation is available
Work Conditions and Physical Capabilities
Fast-paced environment
Work under pressure
Attention to detail
Sitting
Tight deadlines
Ability to Supervise
11-15 people
Work Location Information
Urban area
Willing to relocate
Relocation costs not covered by employer
Personal Suitability
Initiative
Effective interpersonal skills
Accurate
Team player
Excellent oral communication
Excellent written communication
Client focus
Judgement
Organized
Computer and Telecommunications Hardware Engineers Specific Skills
Analyze user's requirements, and design and develop system architecture and specifications
Develop and conduct design verification simulations and prototype bench tests of components
Supervise, inspect and provide design support during the manufacturing, installation and implementation of computer and telecommunications hardware
Lead and co-ordinate teams of engineers, technologists, technicians and drafters in the design and development of computer and telecommunications hardware
Network System And Data Communication Engineers Specific Skills
Research, design and develop information and communication system network architecture
Research, evaluate and integrate network system and data communication hardware and software
Assess, document and optimize the capacity and performance of information and communication system networks
Lead and co-ordinate teams of design professionals in the development and integration of information and communication system architecture, hardware and software
Workplace information
Remote work available"
"Network Architect - Ottawa, ON - Indeed.com","The
Network Architect
will assist in the development and implementation of networks, including upgrading existing networks.
Duties and Responsibilities:
Oversee the installation and implementation of networks, including maintaining documentation and ensuring that the project is completed on schedule.
Upgrade existing networks, which may include new routers, switches, security software or other component to improve the operation.
The Network Architect should possess strong analytical, problem-solving and communication skills. They should be team-building, detail-oriented leader with extensive knowledge of various types of computer networks. Strong time management and critical thinking skills are also necessary.
Candidate Requirements:
A Degree in either computer science, information technology, information science or a related area.
Professional level network certifications, such as CISCO or Fortinet would be an asset.
Because of customer support requirements, you must be able to obtain a Secret level clearance."
"Sr Network Architect - Toronto, ON - Indeed.com","What's the role about?
This role concentrates on providing network architectural support of: data center, enterprise, cloud, and network security related to customer’s end-to-end business and application requirements.
The Network Architect is responsible to deliver superior network designs characterized by availability, performance, security, and scalability.
As a Senior Network Architect in TI’s next-generation network practice,
you will lead the design, implementation, and troubleshooting of traditional and software-defined network (SDN) technologies in large and complex enterprise environments.
You will bring strong technical leadership to help TIDS achieve its business goals.
Required Technical and Professional Expertise
10+ years of experience in d
esigning/deploying/documenting network solutions for large clients.
10+ years of experience in
technical consulting and project leadership
, including a proven ability to define and shape winning solutions for clients.
5+ years of experience
leading teams of other technical subject matter experts and architects.
5 to 10 years of experience in
Agile Methodology.
Experience in designing and developing
large-scale systems
.
Experience in
analyzing
and
responding to market requirements
, RFIs, etc.
Experience with system-level testing and performance evaluation of network solutions and familiarity with related tools.
Experience with
wireless networking including Wi-Fi and cellular networking
technologies
Experience working in multiple industries.
Demonstrated competency and knowledge of the
Python programming language.
Experience in shell
scripting
and
network automation platforms
such as Ansible, AWX, Chef, Puppet, Terraform, or others.
Demonstrated competency and knowledge of
Linux operating systems
such as Red Hat, Ubuntu, or others; containerization platforms such as
Docker and Kubernetes
; and virtualization technologies such as
VMWare and KVM.
Familiarity with
network security, Dev-Ops, Dev-Sec-Ops, Dev-Net-Ops.
Required Technologies Experience
Network L2 switching with VLANs, STP, vPC, LACP, VXLAN, Geneve.
(Required)
Network L3 routing with BGP, OSPF, EVPN, MPLS.
(Required)
Network Security firewalls VMware NSX-T, FortiGate.
(Required)
Network Security IDS/IPS, ACLs, NATs, SSL/TLS and IPSEC VPNs.
(Required)
Site-to-Site, multi-site, site-to-cloud, and client-based VPN.
(Required)
Data Center Networking (VMware NSX-T).
(Required)
Skills
Lead teams towards a desired outcome and eliminate impediments.
Applied enterprise automation strategies and principles.
Ability to facilitate workshops and articulate key technologies’ impact on security, availability, cost, capacity, transformation, risk, business enablement, and transformation objectives.
Applied client-facing ability to understand and provide guidance and recommendations on solutions to address clients’ needs, challenges and transformations.
Evaluate risk and merit to make recommendations on available and speculative information, and make recommendations.
Studies and Certifications
University graduate in Computer Science, Information Technology, Telecommunications, Electronics & Electricals or other related fields.
(Required)
Cloud certification (GCP, AWS, Azure, or any other.)
(Required)
Network and / or storage certification.
(Required)
Cisco CCNP certification (CCIE Preferred RS, DC, or enterprise).
Vmware certifications (VCP) on cloud, data center, security, automation.
TELUS International is a company that offers equal opportunities for everyone. We seek an inclusive work environment, where all qualified applicants will receive consideration for employment without discrimination based on any element of diversity.
Application deadline: 2021-12-10
Expected start date: 2022-01-03
Job Type: Permanent
Salary: $105,000.00-$122,000.00 per year
Additional pay:
Bonus pay
Benefits:
Casual dress
Company events
Dental care
Employee assistance program
Employee stock purchase plan
Extended health care
Life insurance
Stock options
Store discount
Wellness program
Work from home
Schedule:
8 hour shift
Education:
Bachelor's Degree (required)
Experience:
design/deploy/document network solutions for large clients.: 10 years (required)
technical consulting and project leadership: 10 years (required)
Leading teams: 5 years (preferred)
designing and developing large-scale systems.: 5 years (required)
working in different cloud environments (Public/Private): 5 years (required)
Presale support: 4 years (required)
Licence/Certification:
any Network and / or storage certification (required)
Work remotely:
Yes"
"Network System Analyst - Montréal, QC - Indeed.com","Position Description:
You've seen the rest, now check out the best – CGI was once again recognized in the 50 Best Workplaces in Canada and we were also just named as a Best Workplace for Women in 2021!
Take your game to the next level. CGI is more than just an IT consulting company; we are a global organization offering a world of opportunities. Become part of an outstanding culture that gives you the freedom to innovate, to make decisions, to achieve your full potential and to chart your own career. Our benefits include a share purchase program, profit sharing, wellness credits, extensive training/developing programs and flexible work schedules as a member of a diverse and talented team of system administrators.
We are seeking a technically and administratively competent individual for the position of Network Analyst at our Montreal, QC or Mississauga, ON location.
Join a team of experienced and motivated IT professionals who are passionate about emerging technology. You will be part of a core group of technical professionals that manage and support the IT infrastructure in CGI Data Centre environments.
We are looking for an enthusiastic individual that is eager to share knowledge and experience, someone that finds excitement learning and working with network automation, cloud technologies and Next-gen security solutions. You will have the opportunity to work with cutting-edge technology platforms. We offer a dynamic work environment and numerous career advancement opportunities.
Your future duties and responsibilities:
Your responsibilities will include:
Network Administration - support, maintenance, design and implementation;
Priority is given to applicants with experience in automation using Ansible, Python, etc.;
Patch management implementation, operations, and procedures. Security and defects vulnerability assessment review and evaluate remediation plans;
Provide as-required after-hours network escalation support in an L2/L3 capacity;
Willing to work shifts, after-hours and weekends as required; occasionally in a short notice due to emergencies;
Keep informed of emerging and developing technologies in Information Technology, with a focus on Network security strategies;
Interface with various stakeholders (i.e.: Project Managers, Client Delivery Managers, Network Designers & Architects, etc...) regarding projects, implementation and operational issues;
Adhere to ITIL standards, Incident management and change management procedures;
Required qualifications to be successful in this role:
College or University Degree in a computer related field or related work experience;
3 to 5 years of experience in a similar position in a large network environment;
Experience in network operations, design and implementation and, a good understanding of LAN, WAN and firewall management methodologies;
Solid understanding of switching and routing protocols including STP, VTP, EIGRP, OSPF, BGP, MPLS, etc.;
Sound knowledge of VPN protocols (IPSEC, SSL, etc…);
Sound knowledge of DNS;
Good written and oral communication skills, a positive attitude and solid customer service skills are essential;
Other preferred technical skills:
Cisco Switches (IOS and Nexxus) and Routers;
Cisco Application Centric Infrastructure – ACI;
Cisco Firewalls (ASA 55XX and Next-Gen) using Command Line Interface (CLI) and Cisco Security Manager (CSM);
AWS, Azure solutions;
Juniper Firewalls, Checkpoint, Fortinet and VPN appliances;
F5 Load balancers: Local Traffic Manager (LTM) & Global Traffic Manager (GTM);
Experience in designing and developing automation workflows using Ansible, Puppet, Python, etc.;
Other Certifications and accreditations:
Cisco Certifications: CCNA, CCNP or equivalent;
Check Point Certifications: CCSA, CCSE;
F5 Certifications: F5-CA;
AWS, Azure certifications;
Sound knowledge of ITIL Standards or certification preferred;
Skills:
Ansible;
Checkpoint;
Cisco;
DNS / DHCP;
Firewalls;
Fortinet;
Juniper;
LAN;
Load Balancing;
Network;
Network Administration;
Puppet Config Management;
Routing/Routers;
WAN;
What you can expect from us:
Build your career with us.
It is an extraordinary time to be in business. As digital transformation continues to accelerate, CGI is at the center of this change—supporting our clients’ digital journeys and offering our professionals exciting career opportunities.
At CGI, our success comes from the talent and commitment of our professionals. As one team, we share the challenges and rewards that come from growing our company, which reinforces our culture of ownership. All of our professionals benefit from the value we collectively create.
Be part of building one of the largest independent technology and business services firms in the world.
Learn more about CGI at www.cgi.com.
No unsolicited agency referrals please.
CGI is an equal opportunity employer. In addition, CGI is committed to providing accommodations for people with disabilities in accordance with provincial legislation. Please let us know if you require a reasonable accommodation due to a disability during any aspect of the recruitment process and we will work with you to address your needs."
"Computer Network Technician - Richmond, BC - Indeed.com","Salary: $29.00/Hourly
Job Type: Full Time, Permanent
Start Date: As soon as possible
Language: English
Minimum Education: Diploma
Positions Available: 1
NOC Group: Computer Network Technicians (2281)
NOC Job Title: Computer Network Technician
Expires in 114 days
Expires: 2022-04-01
Posted: 2021-12-03
Last Updated: 2021-12-03
Job Location(s)
River Road
21200
Richmond, British Columbia
V6V 1M3, Canada
Job Description
Isidore Landscapes Inc., an established landscape Maintenance company, located at 21200 River Road, Richmond BC V6V 1M3, has an opening for a Computer network technician.
Company Profile: Isidore Landscapes Inc. has been designing, installing, and maintaining landscapes in the lower mainland since 1994. We've built strong working relationships with construction companies, home builders, and landscape architects.
Job Title: Computer Network Technician
Work Location: 21200 River Road, Richmond BC V6V 1M3.
Job Type: Full time, permanent position with 30-40 hours per week.
Compensation: $29 per hour. Overtime at the rate of 1.5 times after 40 hours per week.
Benefits: WCB Coverage with 4% vacation pay, extended benefits are offered after 90 days of probation period.
Key duties: We need a Computer Network Technician, to maintain, install, resolve, and supervise the use of LANs and WANs, besides establishing and maintaining the internet, intranets, and extranets of an organization. Main job responsibilities will be as following:
Evaluate, install, set up, and maintain well-functioning computer networks, workstations, connections, and cabling.
Install, test, and maintain necessary computer hardware, software, operating systems, drivers, peripheral devices, and applications.
Evaluate the performance of the computer systems and network by performing routine check-ups and troubleshoot problems and find ways to improve it for maximum efficiency.
Troubleshoot, diagnose, and resolve hardware, software, or connectivity problem.
Organize and schedule upgrades and maintenance.
Implement network traffic and security monitoring software.
Collect regular statistics of the operations performed by end-users of every system and make sure that there is no exploitation of the company resources.
Do regular data backups to protect the organization’s information.
Provide technical direction to co-workers on the computer and network usage and offer comprehensive advice and instructions.
Other related duties as required.
Requirements:
Education: Completion of a college program in computer science, network administration, or related field
Experience: Experience in the related field will be considered as an asset but not mandatory
Language: English
Contact:
If you meet these requirements and you demonstrate a strong aptitude for learning, strong work ethics, and an area productive, punctual, and a team-oriented person. Our team would love to have you join us!
Please send your resumes to careers@ilandscapes.ca
Only those who meet our basic expectations will be contacted for an interview. We thank you for your interest in our company!
How to Apply
Expiring: Apr 01, 2022
Email: careers@ilandscapes.ca"
"Mulesoft Architect Montréal / Toronto - Montréal, QC - Indeed.com","Our team is growing !! As part of a new client project, we are looking for a MuleSoft Architect.
The specialist will have to accompany our client to design and implement their customer service optimization strategy, thus increasing its value
Responsibilities:
Participate in technology projects as a whole
Define architecture, its integration in technological solutions
Support the development cycle: needs analysis, design, testing and delivery
Communicate and present progress, share strategies with client’s senior management
Qualifications:
Bachelor’s degree in computer science or related field
Min. 10 years of relevant experience
Experience in problem diagnosis, solution development, documentation, and leadership within the team
Experience four to five years of experience in Development Solution Architecture on Java platform
Mulesoft Certification: Anypoint Platform Architecture – Application Networks or Solution Design
Experience with SOAP / REST web services
Experience with MuleSoft middleware
Service Oriented Architecture or Application Programming Interface (API) development experience
Asset: Experience in development and multiplatform architecture
Send you resume at info@pstox.com"
"Network and security architect - Montréal, QC - Indeed.com","Nous offrons
des opportunités de maîtriser des technologies de pointe et des projets sur des réseaux de grande envergure, pour des clients internationaux
des collègues talentueux et enthousiastes
un emploi à temps plein avec un horaire flexible (et compatible avec les jeunes familles)
un salaire compétitif avec augmentations, bonus et avantages sociaux
des bureaux confortables près du métro Parc (ordinateur portable inclus)
des espresso à volonté
We offer
opportunities for learning advanced technologies and projects on large networks, for international clients
talented and enthusiastic colleagues
a full-time job with a flexible schedule (and compatible with young families)
a competitive salary increments, bonuses and benefits
comfortable offices near Metro Park in Montreal (laptop included)
espresso at will
Responsibilities:
contribute to the development of the PacketFence solution, suggest improvements and answer questions from the community
participate to deployment projects of PacketFence on the wired and wireless networks of our customers, including audit, configuration, customization, tests, documentation and production
interact with customers, provide technical support and training, and ensure their satisfaction
Experiences and skill-set required:
technique or bachelor in computer science / computer engineering or equivalent professional experience
excellent understanding of the network interactions at layer 2 and layer 3
knowledge of Perl and Golang
strong skills with the Linux operating system and software stack
interpersonal skills and bilingualism in French / English
analytical skills and problems solving
passionate about innovative technologies and teamwork"
"Entry Level Hardware Designer - Ottawa, ON - Indeed.com","DZS
(NSDQ: DZSI)
is a global provider of leading-edge access, 5G transport, and enterprise communications platforms that enable the emerging hyper-connected, hyper-broadband world. A pioneer in disaggregated platforms, SDN, and virtualization, service providers and enterprises look to DZS for the innovation that leads to future-proof networks and outstanding performance. Over 1200 service providers, operators, and enterprises in over 120 countries have leveraged DZS innovation, open solutions, and agility to arm them with the network resources and deployment freedom they need to lead in their markets and deliver an unrivaled communications experience. With manufacturing, engineering, service and support centers of excellence spread across the globe, DZS is positioned to bring next-generation technologies and world-class solutions to service providers and enterprises who are poised to transform, compete and win.
Location:
Ottawa, ON
Job Summary
As a member of the hardware team, you will interact, brainstorm and collaborate with an innovative group of professionals. You will participate in meeting team deliverables by becoming a core contributor. You will have responsibility for various parts of design cycle, from concept to product release and support.
Responsibilities
Be a part of a team developing a new Transport Management System with Network Access Modules.
Work closely with hardware engineers, software engineers and system architects to deliver high-quality carrier-grade designs
Assist in various aspects of board level design, specification, verification, and implementation for embedded transport
Develop and execute test plans, and review results with peers
Document and communicate test results, provide recommendations to the team
Support the technology transfer to manufacturing/production testing
Support Component Engineering efforts during and after design cycles
Qualifications:
Bachelor's in Computer / Electrical Engineering (or equivalent)
Previous work or lab experience in hardware design and verification
Experience with hardware debugging tools - analyzers, scopes, emulators
Experience with carrier-grade system requirements and high-speed optical transmission systems considered an asset
Experience with design capture tools (Mentor Graphics -DX Designer) considered an asset
Experience with scripting languages considered an asset
Self-starter with enthusiasm and willingness to learn
Hardware Design experience would be beneficial
At DZS, we're building a diverse workplace and an inclusive culture to give more people the chance to imagine, design, and make a better world. DZS is proud to be an equal opportunity employer and considers all qualified applicants for employment without regard to race, color, religion, age, sex, sexual orientation, gender, gender identity, national origin, disability, veteran status or any other legally protected characteristic. We also consider for employment all qualified applicants regardless of criminal histories, consistent with applicable law.
For applicants requiring accommodations they are available on request during all aspects of the assessment and selection process. Please discuss any accommodations you may require with DZS Human Resources department via email at jobs@dzsi.com."
Network Architect - Ontario - Indeed.com,"Since 1992, Ciena has been driven by a relentless pursuit of network innovation. We believe in a network that grows smarter, more agile, and more responsive every day. This means that when you digitally interact in your world - picking up the phone, streaming video, texting a friend or loved one – your interactions are being enabled by Ciena technologies. Ciena makes your social / entertainment / business existence REAL.
We are looking for a strategic, customer facing, Network Architect supporting customer accounts within Canada as a member of the Strategic Solution Sales Architecture team. Works directly with dedicated account teams across the assigned region to insure alignment, go to market strategy, and technical solution feasibility to empower the sale of compelling packet and software solutions.
The ideal candidate requires a strong understanding of current and future trends in core routing/switching, SDN/NFV, 5G, and customer applications in the Carrier, MSO, and Enterprise verticals. The candidate must be able to perform technical oversight internally to ensure Ciena’s technology direction aligns with customer needs, work collaboratively with key influencers in the industry to drive technology direction, and engage with customer personnel from Engineering to C-Level Executives. Must be able to create and communicate solutions to customers, working with both internal and external organizations. In addition, the ability to position Ciena’s leadership in Packet and Software solutions as well as how Ciena’s offerings differentiate against the competition is required.
This position location is flexible but ideally in Toronto with Montreal, Ottawa, and Calgary/Edmonton being options, and requires travel to customer locations all over Canada.
ESSENTIAL DUTIES AND RESPONSIBILITIES
Provide Engineering and Architectural leadership across the assigned region
Drive advanced architecture discussions that incorporate Carrier Ethernet, Adaptive IP, 5G, Network Management, SDN/NFV/Cloud, and virtualization, demonstrating how Ciena packet & software solutions accelerate time to service and time to revenue
Lead technical tasks (lab trials & product demonstrations), including written proposals (RFPs), and complex network designs. Must be able to effectively communicate solutions to customers, resellers and work cohesively with Sales teams and other internal CIENA departments.
Provide strategic direction to Ciena’s PLM/R&D organizations on technology required to capture the business of existing and developing customers, with specific focus on our adaptive IP and carrier ethernet offerings
40%-50% travel required
Performs other duties as assigned
REQUIRED SKILLS
Expert level knowledge, of multi-layer network architectures (IP, Ethernet, MPLS) and Core Routing/Switching technologies and protocols (BGP, OSPF, IS-IS, IGRP, G.8032, MPLS-TP, 802.1ag, Segment Routing, EVPN’s, etc) is required
Software design and development knowledge (Linux, Python, REST, JSON, SDN, VMWare, etc.) is a plus
Detailed understanding of Service Provider & MSO Network deployments and architectures
Detailed understanding of Enterprise customer environments
Hands-on systems level understanding and an ability to learn and apply new concepts and technologies quickly
Understanding of backbone long-haul transport, metro DWDM, optical evolution and packet transport a plus
Time management skills; ability to plan, prioritize, execute & follow-up within a timely manner
Professionalism in attitude, conduct, and appearance
Ability to work within a high-performance team
Flexible, able to handle multiple tasks with minimal supervision
DESIRED CHARACTERISTICS
Ability to build strong customer relationships and support an overall sales strategy
Expert technical expertise and desire to learn new technologies
Needs to have demonstrated lead in management of on-going activities such as RFP activity, trials and product acceptance
Must be able to work well with Ciena R&D, Engineering and PLM
Excellent organizational skills due to dynamic nature of activities
Superior verbal and written communication skills
EDUCATION and RELEVANT EXPERIENCE
Technical Degree; BS in Engineering or Computer Science or relevant experience
Master’s Degree preferred
Expert in architecting complex IP and Carrier Ethernet Networks
In-depth knowledge of multilayer networking systems
10-15 years telecommunication industry experience
Prior experience as a contributor on a sales account team
#LI-CN
#LI-Remote
About Ciena
Ciena is a network strategy and technology company with a passion to provide an experience, to you and our customers that is as rewarding as the
outcome. We
attract the best and brightest– those with outstanding talent, motivation, and the right attitude to contribute to our success. Our culture balances our openness and informality with professionalism and trust and is built on the foundation of our core values: Customer First, Integrity, Velocity, Innovation, and Outstanding People.
Ciena enables everyone to have a voice and a network that supports them while on the journey to discovering their passion and purpose. We trust each individual to do what they can to reach their full potential and make an impact on the business, whenever, wherever they are in the
world. With
Ciena’s highly innovative, forward-thinking
business practices,
we reward people for pushing the
boundaries. Unlock
your potential at Ciena!
Being You @ Ciena
As part of our commitment to diversity and inclusion, we want to foster an environment that values and respects all individual’s strengths, perspectives, ideas, and ability to meet the needs of our customers globally. Ciena values the diversity of its workforce and respects its employees as individuals, regardless of race, ethnicity, religion, gender, age, national origin, disability, sexual orientation, veteran or marital status or any other category protected by applicable law. We do not tolerate any form of discrimination.
Ciena is also committed to compliance with all fair employment practices regarding citizenship and immigration
status.
If contacted in relation to a job opportunity, you should advise Ciena in a timely fashion of the specific accommodation
measures required for you
to be assessed in a fair and equitable manner.
We do not charge any fee for employment and the same applies to the Recruitment Partners we work with. Additionally, we do not ask for any refundable security deposit to be paid in bank accounts for employment purposes. We request candidates to be cautious of misleading communications and not pay any fee/ deposit to individuals/ agencies/ employment portals on the pretext of attending Ciena’s interview process or seeking employment with us."
"Network and Security Architect Manager - Saint-Laurent, QC - Indeed.com","Why should you join our team as a Network and Security Architect manager?
Together at CMC Electronics, we are highly skilled professionals who continually challenge our limits. If you are ready to take the next step in your aerospace career, we want to meet you!
As a Network Architect and IT Security manager, you will be involved in large-scale projects that will allow you to surpass yourself while creating strong links with the different actors.
Your day-to-day responsibilities will include :
Plan and design the enterprise security and network architecture, under the direction of the IT Director, where appropriate.
Plan and design the enterprise Business Continuity Plan and Disaster Recovery Plan, under the direction of the IT Director, where appropriate.
Recommend additional security solutions or enhancements to existing security solutions to improve overall enterprise security.
Perform the deployment, integration and initial configuration of all new network equipment and security solutions and of any enhancements to existing network equipment and security solutions in accordance with standard best operating procedures generically and the enterprise’s security documents specifically.
Manage a technical team that accompanies him in the installation, configuration and support of the various systems under his responsibility.
Configure and troubleshoot servers, including e-mail, backup servers and their associated operating systems and software.
Install, configure and support all virtual and physical hardware deployed in the company.
Install, configure and support the messaging environment including the email system.
Managing a team
To excel in this role, you must:
University degree (Bachelor degree) in the field of computer science or networking and/or minimum 10 years equivalent work experience.
Bilingual French and English.
Extensive hands-on technical knowledge of network systems, protocols and standards such as Ethernet, LAN, WAN, Frame Relay, xDSL, TCP/IP, ATM, T1, 802.11x, etc.
Extensive client/server and operating system experience with VMware, Windows Server, Linux, Unix, etc.
Strong knowledge of the VMware virtual environment as well as the physical environment associated with it.
Strong knowledge of the Microsoft Exchange environment.
Working technical knowledge of current network hardware, including Dell, Cisco, Palo Alto, Sophos, Fortinet, etc.
Skilled at installing/configuring switches, routers, etc.
Knowledge of Symantec anti-virus software, Palo Alto, Sophos firewalls, intrusion detection systems and other network security measures.
Knowledge of applicable data privacy practices and laws.
Knowledge of law enforcement practices and procedures, such as CGP, ITAR, NIST and DFARS regulations.
Strong understanding of Windows Server, VMware, Linux, Unix, DOS, W7, W10, etc.
Ability to effectively prioritize and execute tasks in a high-pressure environment.
Highly self motivated and autonomous.
Keen attention to detail.
What does a career at CMC Electronics involves?
An opportunity to work with an employer in the defense sector that has been identified as an essential service during the pandemic;
Work in a stimulating multi-disciplined environment;
The chance to contribute to the development of a business;
A competitive total compensation program including a generous group insurance program paid 100% by the employer and a group pension plan.
CMC is committed to the principle of employment equity and the Equal Opportunity Program and encourages designated group members to apply."
