Title,Description
"Systems Business Analyst - Toronto, ON - Indeed.com","Experience
1 year to less than 2 years
Business Equipment and Computer Applications
Microsoft Visio, Microsoft Visual Studio
Specific Skills
Confer with clients to identify and document requirements.
Conduct business and technical studies, Design, develop and implement information systems business solutions.
Provide advice on information systems strategy, policy, management and service delivery, Assess physical and technical security risks to data, software and hardware.
Develop policies, procedures and contingency plans to minimize the effects of security breaches.
Develop and implement policies and procedures throughout the software development life cycle.
Conduct reviews to assess quality assurance practices, software products and information systems.
Education
Bachelor's degree
Personal Suitability
Client focus, Organized, Effective interpersonal skills, Team player, Excellent written communication, Initiative, Judgement, Accurate
Intended job posting audience
Anyone who can legally work in Canada can apply for this job. If you are not currently authorized to work in Canada, the employer will not consider your job application."
"Senior Business Systems Analyst - Delta, BC - Indeed.com","Senior Business Systems Analyst
Delta, British Columbia, Canada
Location:
City Hall
Employment group:
CUPE Local 454
Hours of Work:
35 Hour Work Week
Job ID:
21-89 EX (C)
One of the sunniest regions in BC’s Lower Mainland, Delta embraces three unique communities – Ladner, North Delta and Tsawwassen. The City of Delta is looking for dedicated individuals to join our team and share in our commitment to lead the way in public service excellence.
The City of Delta is currently looking for an outstanding candidate to join its Information Services Division in the exciting and challenging role of Senior Business Systems Analyst (SBSA). Reporting to the Application Services Manager, the SBSA supervises and maintains the City’s PeopleSoft 9.2 HCM (Human Resources & Payroll) and FSCM (Finance) systems. The incumbent will perform complex technical work at the Senior Systems Analysis level. The incumbent is generally responsible for overseeing the City’s PeopleSoft environments, evaluating opportunities for process and functional improvements, designing and implementing new processes and solutions, and managing PeopleSoft related projects including PeopleTools upgrades, expanded functionality, re-engineered processes, and critical patching.
The City of Delta will consider providing training to a successful candidate who is not experienced in PeopleSoft.
Specific Duties & Responsibilities
Daily supervision of one PeopleSoft Business Systems Analyst
Maintain effective working relationships with a variety of internal and external contacts including existing PeopleSoft consultant
Daily supervision, management, and coordination of the City’s Human Resources, Payroll, and Financial systems (PeopleSoft 9.2 HCM and FSCM)
Conduct requirements analyses, assess business requirements, develop and recommend solutions
Act as a project manager in the development and/or re-engineering of information systems and the implementation of information technology
Perform a variety of technical tasks and ongoing application support, monitor and evaluate the performance of enterprise systems, databases and related applications, and prepare detailed database designs
Provide on-going application support
Performs related duties as required.
Considerable independence and judgement are exercised in the technical work within the framework of established policies, objectives and guidelines. Work performance is reviewed by the Application Services Manager within Information Services in terms of achievement of desired objectives and effectiveness of services provided.
Examples of Work
Assess existing purchasing processes and integration between IBM Maximo Asset Management system and PeopleSoft 9.2 FSCM to reduce integration errors, improve performance, and expand functionality
Plan and implement new PeopleSoft functionality such as the Occupational Health & Safety module within PeopleSoft HCM
Create a roadmap to maintain PUM images and PeopleTools versions within Oracle’s support matrix
Manage maintenance roadmap and ensure PUM and newer PeopleTools versions are tested and implemented within acceptable upgrade windows
Seek out opportunities to improve client experience in their use of PeopleSoft 9.2 HCM and FSCM systems including new functionality and improved optimization of existing business practices
Required Knowledge, Abilities and Skills
Thorough knowledge of business analysis and configuration and business systems planning principles, methodologies and standards.
Preference to those with considerable knowledge and demonstrated experience in all aspects of PeopleSoft 9.2 HCM and FSCM both in a functional and a technical support capacity (PeopleSoft ERP training may be provided to a successful candidate)
Considerable knowledge of development techniques, relational databases, analytical tools and programming methodologies.
Considerable knowledge of the principles and practices of administrative management and project management.
Considerable knowledge of information technology components, processes and development techniques.
Considerable knowledge of the functions of departments served and their requirements in information technology.
Considerable knowledge of departmental functions, programming, policies and procedures.
Ability to document, analyze and assess a variety of information, identify priorities and resources, and propose alternative business processes.
Ability to act as project manager for the application and implementation of systems and information technologies.
Ability to establish and maintain effective working relationships with a variety of internal contacts and to provide advice and assistance on matters related to the work.
Ability to communicate effectively orally and in writing and to present proposals in non-technical language.
Ability to train, plan, assign, supervise and check the work of subordinates and participate in performance evaluations.
Ability to perform assigned duties under minimum supervision.
Desirable Training and Experience
University graduation at the Bachelor’s level in computer science, technology or engineering, project management certification or formal training, plus preference toward those with considerable related experience in an integrated information technologies environment supporting PeopleSoft FSCM (financial) and HCM (Human Resources); or an equivalent combination of training and experience in a similar ERP system. The City of Delta will consider providing training to a successful candidate who is not experienced in PeopleSoft.
Required Licences, Certificates and Registrations
Valid Class 5 Driver’s Licence for the Province of British Columbia
The City of Delta provides a competitive salary of approximately $88,827 - $105,172 (commensurate with experience) and an extensive benefit plan including an earned-days-off system.
Interested applicants are strongly encouraged to include cover letters with their applications.
We will be reviewing applications on an ongoing basis and this posting will remain open until filled. If you enjoy learning and challenges, have outstanding skills, and want to take a leading role in the modernization of PeopleSoft at the City of Delta, we would welcome your application for this exciting role.
Protecting the health and safety of our community and employees remains our number one priority. The City of Delta is committed to taking every precaution reasonable in the circumstances to protect the health and safety of workers from the hazard of COVID-19. The City has implemented a vaccination policy for all employees.
All new employees with the City of Delta are required to provide proof of vaccination from COVID-19, as a condition of employment. The City of Delta will evaluate and accommodate employees who are unable to be vaccinated against COVID-19 either through medical or human rights exemptions.
We thank all applicants for their interest; only those under consideration will be contacted.
Copies of relevant professional certificates, degrees, or tickets must be submitted with your application.
Preferred candidates will be required to submit a Police Information Check."
"IT Service Desk Analyst (Bedford. NS) - Part Time Weekends - Bedford, NS - Indeed.com","What is the opportunity?
A Service Desk Analyst acts as the first point of contact for customer interactions dealing with technical issues. Resolves basic technical issues via telephone or written correspondence via email or other electronic media while working with the Service Desk ticketing system. Works collaboratively with teammates and other technical support teams. The Service Desk Analyst will be required to adhere to SLAs, troubleshoot technical issues, have efficient IT documentation skills, handle interaction resolution and escalation, and provide a high level of customer support while working in this highly visible position.
What you will do?
Demonstrate thorough effective listening to identify customer technical needs, provide technical assistance and appropriate solutions through the effective use of Knowledge Base and escalation procedures; ensure client’s queries and concerns are resolved in a prompt, helpful and professional manner.
Ensures customer satisfaction by responding to and troubleshooting customer technical concerns by being a single-point-contact; ensures timely escalation of customer problems, following up with escalation partners and providing status updates to customer as appropriate.
Demonstrate commitment to first call resolution by taking ownership and accountability of reported incidents as first point of contact to put clients first when collaborating as partners; demonstrated professionalism in verbal and written communication skills.
Ability to troubleshoot technical issues dealing with computer hardware, software, mobile devices, remote access, printers, and telephony while ensuring proper documentation for each issue and resolutions via Service Desk ticketing tools for tracking, escalations, Call Back Purposes.
Maintain a firm understanding and familiarity with RBC’s common operating environment, enterprise products, infrastructure, telecom technologies, qualified software and hardware by staying up to date via News To Know and other communications.
Identify and evaluate any major operational problems or deficiencies and make recommendations for solution, automation or improvements; analytical thinking and participation in reviewing Knowledge base by submitting change request to ensure integrity of processes, procedures and eliminating non-value added steps.
Demonstrate effective call handling by achieving talk time goals, other not ready modes, post call processing, monitoring/readiness for incoming calls, first call resolution, customer satisfaction, and prompt/detailed documentation.
Ability of multitasking – technical troubleshooting, documentation via ticketing tool, Sharing important information with peers when Larger issues are detected, and monitoring open incidents and ongoing major technical issues.
Must be available weekends, shifts will be determined
What do you need to succeed?
Must have
University degree or College diploma in computer science related discipline
Technical understanding of Microsoft Windows technologies, Microsoft Office products, the internet, Remote Access, mobile device platforms (Blackberry, IOS, and Android), printers, IP telephony, and technical ticketing platforms
Nice to have
ITIL v3: Foundations, Operational Support & Analysis
1-2 years working in IT support and/or Service Desk support with phone support expertise
Technical Certification in an IT area
What’s in it for you?
We thrive on the challenge to be our best, progressive thinking to keep growing, and working together to deliver trusted advice to help our clients thrive and communities prosper. We care about each other, reaching our potential, making a difference to our communities, and achieving success that is mutual.
A comprehensive Total Rewards Program including bonuses and flexible benefits, competitive compensation, commissions, and stock where applicable
Leaders who support your development through coaching and managing opportunities
Ability to make a difference and lasting impact
Work in a dynamic, collaborative, progressive, and high-performing team
A world-class training program in financial services
Flexible work/life balance options
Opportunities to do challenging work
Opportunities to take on progressively greater accountabilities
Opportunities to building close relationships with clients
Access to a variety of job opportunities across business and geographies"
"Business Systems Analyst - Etobicoke, ON - Indeed.com","Job Address:
1425 The Queensway, Etobicoke, Ontario, M8Z 1T3
Reporting to the Senior Manager, Business Systems – North America, the person in this role is a key functional point of contact to our business partners and works to provide optimized IT solutions across all business processes, consistent with industry best practices.
The person in this role is a highly driven business systems analyst assigned to perform projects, enhancements and user support. Utilizing skills that require an understanding of business processes, requirements and technical specifications for the development team.
This role should support key company stakeholders on business efficiency improvements. The business analyst’s responsibilities involve developing new business requirement, communicating to management on how these requirements will enhance business efficiency, and creating weekly updates.
To be successful as a business systems analyst, you should be able to effectively streamline/automate processes; while working with a significant amount of independent authority and judgment.
Ultimately, a top-performing business systems analyst should be able to identify ways in which to improve user satisfaction.
A successful candidates for this role needs to proof
System development life cycle experience.
Principles, methods and techniques used in designing, developing, testing and implementing software systems.
Principles and practices of customer service.
Methods and techniques of developing and presenting technical documentation and training materials.
Principles and practices of record keeping.
Core Accountabilities:
Trains, leads, and provides technical guidance to users.
Guide development team on technical specs when development is required.
Provide Level 2 & 3 support for key business systems applications including afterhours support
Keep applications documentation up-to-date
Create/Update Knowledge Base for applications
Support continuous improvement initiatives
Drive requirements gathering for assigned initiatives.
Analyzes and evaluates business requirements, consults with personnel from various departments and identifies areas for the development of technical solutions to automate and/or improve business processes. Provides recommendations on new or enhanced systems, software, upgrades and modifications.
Evaluates and balances the requirements/needs of multiple departments/divisions in identifying the technical solution that will best meet the identified needs.
Communicate with stakeholders to define project scope and review project activities, recommendations and outcomes.
Designs and implements project testing and quality assurance processes.
Develop and update user documentation, written instructions, training guides, manuals and materials for users and applications support staff; meets with users to provide information regarding system changes and enhancements and to address any questions or issues.
Prepares complex reports, correspondence and other documents; participates on conferences and training sessions.
Provides standards and operating guidelines; provides timely input on performance evaluations and disciplinary matters.
Develops programming specifications to serve as guidelines for application development staff for system enhancements and modifications; confers with application development staff to clarify program specifications.
About You:
Relevant College or University degree in Computer Science, Business, Engineering or related discipline;
Minimum 5 years’ of IT experience in business systems analysis or equivalent;
Experience on
EAM
or any other Maintenance Management System (Implementation and support)
Experience on
Blujay
or any other Transportation Management System (Implementation and support)
Experience with
integrations with ERP systems
, preferred
SAP
;
Knowledge of best practice in Project and Software Development Life Cycle management;
Excellent analytical/problem solving;
Experience working in a fast-paced, 24x7 support environment;
Excellent customer facing skills in terms of managing expectations and resolving issues;
The ability to self-manage multiple concurrent tasks;
Results driven with a strong sense of ownership;
Strong analytical skills as well as a dedication to detail;
Excellent communication skills.
Proven experience with the following software
EAM – Enterprise Asset Management
Blujay – Transportation Management System
MES - Manufacturing Execution System
SAP – EAM integrations
SAP – Blujay integrations
Proficiency in MS Office (MS Word, Excel, PowerPoint).
Knowledge of Microsoft Visio is advantageous.
The ability to handle multiple projects in a fast-paced environment.
Effective communication and leadership skills.
Excellent problem-solving and analytical skills.
Exposure to web-based database applications, mobile apps and underlying design;
Good customer facing skills in terms of managing expectations and resolving issues.
Weston is committed to fostering a work environment with strong core values that support diversity through various policies, programs and activities that encourage sensitivity and accommodations. Weston offers employment regardless of race, colour, gender, national origin, religion, age, disability, or sexual orientation. Diversity is integral to our success as an organization and we will use diversity as a model to help identify and develop the best talent, create effective teams, and achieve overall excellence. In addition, we believe that compliance with laws is about doing the right thing. Upholding the law is part of our Code of Conduct – it reinforces what our customers and stakeholders expect of us.
Number of openings:
1
Please Note: If you have Employee Self Service (ESS) on Workday, apply to this job via the Workday application."
"Desktop Support Analyst - Kitimat, BC - Indeed.com","We are seeking a Senior Desktop Support Analyst to join our team in Kitimat!
The successful candidate will be expected to assist users based at one of the project’s engineering offices with any issues, questions, or concerns regarding Information Technology. This will include troubleshooting, training, technical support, ordering of IT equipment, managing escalations, supporting and fostering the use of IT services for collaboration, and assisting in the planning and executing of IT projects.
Skillset Required
Client-facing role, successful candidate should be able to develop positive relationships with end user, as well as articulate what they’re doing in a manner that makes sense to the client
Troubleshooting – focus on Windows 10; Microsoft Suite; Network Connectivity; Citrix;
Remote Support Experience through tools such as Windows Remote Assistance a plus
IT Asset Management
Adaptable, Fast Learner
Experience with capital projects a positive
Stakeholder management
Communication
Requirements gathering
Networking – support and configuration
IT Security and Information Security
Role will include:
Collaborate with support and procurement teams within the Account, including IMAC, PIMA, and the Service Desk, representing the interests of client
Assist with ordering of equipment and services on behalf of the organization through ServiceNow
Help and train employees in the request system and other provided systems, such as Concur and “The Hub”
Troubleshoot and escalate problems, both technical- and request- related
Manage account requests and configuration
Assist with installation of GI equipment
Assist with on- and off-boarding of staff and contractors
Set up mobile phones (both corporate and personal) for use within the organization
Assist in coming up with recommendations and solutions not necessarily available through standard service offerings to the client
Track and manage all escalations, service desk tickets submitted on behalf of users
Provide support for GI software, including Office365, SharePoint, and SmartPlant
Provide support for VPN services and help to ensure users are able to work remotely
Support and Facilitate issues with Smart Cards
Help and train users on collaboration tools, including Skype4Business, video conferencing and SharePoint
Help Line managers and project administrators understand and fulfill their roles in the on- and off-boarding processes and JML activities. Manage and track JML escalations.
Help and train users in the use of printing tools
Coordinate with necessary stakeholders to enact infrastructure changes, including network upgrades and the management of remote “SiteConnect” VPN hardware
Guide workers through the Computer Asset Refresh Cycle
Be able to step in to complete IMAC and JML requests if required by client. This can include data transfer, set up of a new PC, and diskwiping old assets for transport and disposal
Coordination of any PC modifications requiring local administrator rights
Maintain working order of conference rooms and collaboration spaces assigned to client
Maintain and manage local site “loaner laptop” pool
Engage users in a pleasant, customer-friendly manner – DST should make IT experiences as enjoyable as possible for end users
Work to proactively identify, address, and resolve issues before they become apparent to client
Job Type: Full-time
Salary: $80,000.00-$92,000.00 per year
Schedule:
8 hour shift
Work remotely:
No"
"Technical Analyst - Whitehorse, YT - Indeed.com","Department:
Information System
Location:
Whitehorse General Hospital
Competition No.:
2021-680
Closing Date:
Competition open until filled.
Pay Rate:
$34.62 - $43.80
Employment Status:
Regular Full Time
Monthly/weekly hours:
75
Start Date:
Friday, October 29, 2021
Reporting to the Manager, Information Systems, this position manages computer server and workstation environments including software, hardware and peripherals; provides Help Desk and technical assistance to all YHC end users; provides training to staff on computer operations and presents courses for supported, non-clinical software; performs IT operational duties including network maintenance, system backups, end-user device configuration, and inventory management; performs telephone management; and performs the duties of the Network Analyst on a regular back-up basis.
Knowledge and skills required for this position are as follows:
Extensive knowledge of networked-based computer equipment and peripherals
Experience with current PC-based operating systems and networks, particularly: Windows Server, Desktop Operating systems, and TCP/IP networking
Experience with current PC-based business application systems, particularly: Microsoft Office Suites, Symantec Antivirus
Strong knowledge of Desktop Virtualization and MS Windows based software and hardware
Knowledge of current server technology including server and desktop virtualization
Ability to configure network PC’s and troubleshoot anomalies
Experience working with current telephony technology: cabling, telephone switches, maintenance, and management of these resources
Extensive experience performing hardware maintenance, upgrades, and system management
Ability to balance conflicting priorities and receiving direction from multiple sources
Demonstrated history of maintaining current levels of relevant professional knowledge; credible as an “expert resource” for YHC information and telephone systems
Proven and effective analytical skills. Particularly the ability to quickly and correctly analyze a problem situation, and effectively develop and implement a solution
Good organizational skills and the ability to work with a minimum of supervision
Strong interpersonal and communication skills, Ability to work effectively in teams
Ability to effectively teach clients how to effectively use new technology
Excellent verbal communication skills
Good research, report writing, and documentation skills
Cross cultural awareness and sensitivity
The successful candidate will have completed a post-secondary diploma/degree program in Information Systems, Communication Systems, or a related field of study (2 years); experience working with current computer hardware, networks, and operating systems (2 years); Experience supporting recent versions of enterprise versions of office software; maintaining medium to large scale TCP/IP networks; and supporting telephone and computer network cabling (2 years); Experience supporting end users in a customer service role (2 years). The following experience is desired: Microsoft Certified Systems Engineer (MCSE) designation highly recommended (although not technically required); network administration skills with client/server based computer systems; knowledge of Cisco telephone systems.
Quoting competition #
2021-680
in the subject line, email your resume to:
wghjobs@wgh.yk.ca
Indigenous Workforce Initiative
- We are committed to having a diverse and representative workforce that reflects the community we serve. When applying to YHC Career Opportunities, we invite you to voluntarily self-identify in the email body of your application. Please do so in whatever manner you feel accurately reflects who you are. You will then be connected with Yukon Hospitals’ Indigenous Workforce Initiative (IWI), where you can receive support with application materials, hear about additional training or mentorship opportunities, and ask any questions you have. All self-identification information will remain confidential. You are also welcome to contact IWI supports before submitting your application at IWI@wgh.yk.ca or call
867-332-7203
.
Yukon Hospital Corporation is committed to employment equity. All qualified candidates are encouraged to apply, however, only those candidates selected for further consideration will be contacted. Candidates must be legally entitled to work in Canada in order to apply, i.e. have Landed Immigrant Status (Permanent Resident), Work Visa, or be a Canadian Citizen.
Posting Date: October 28, 2021/ Open Until Filled
Job Type: Full-time
Salary: $34.62-$43.80 per hour"
"Sr. Business Systems Analyst - Toronto, ON - Indeed.com","What is the opportunity?
The Senior Business Systems Analyst will be responsible for business analysis activities on medium to large sized projects in a highly technical environment for the Client Portfolio Reporting Development Team. Candidates must demonstrate advanced knowledge and ability in Wealth Management Domain, and can apply the competency in new or complex situations. You will be responsible for execution of all aspects of requirements delivery - planning, elicitation, analysis and documentation, management, and support.
What will you do?
Develop plans and accurate estimates for completion of requirements, continuously improving the level of detail and accuracy of estimates
Manage risks, assumptions and constraints for requirements, and communicate to appropriate parties
Analyze and document detailed business and system solution requirements using enterprise standard requirements methodology
Build and maintain a repository of reusable requirements documentation to support future initiatives, following the enterprise standards
Apply advanced coverage analysis techniques to ensure relationship between scope, detailed requirements, and testing through to implementation
Leads the business solutions and technology mapping of new or significant changes to application product/initiatives/processes
Support the development of the end-user documentation and training
Support the consistency of standards and adherence to enterprise requirements methodology within own BSA team
What do you need to succeed?
Must-have
5+ years working as a Business Systems Analyst with progressively increasing responsibilities in the areas of requirements management on large and complex projects and an Undergraduate Degree in Computer Science Degree, Business or equivalent
Proven ability to be able to communicate well with developers, architects, QE and business partners.
Experience in requirements planning and prioritization including stakeholder analysis and effort estimation
Requirements elicitation techniques such as Document analysis, Interviews, Facilitated workshops, Observation, Prototyping, Focus groups, Surveys
Requirements analysis and documentation such as Scope Modelling, Business Process Modelling, Use Cases and Scenarios, Data Requirements
Requirements management and communication – requirements walkthroughs; scope and change management; traceability; configuration management, Backlog Management
Relational databases: an intermediate knowledge of relational database concepts and how to interact with databases using SQL is required.
Team player known for providing creative thought leadership while also listening to and engaging others
Commitment to challenging the status quo is essential
Nice-to-have
Understanding of Trade Life Cycle and working experience with Front, Middle and Back office teams of Wealth Management, Portfolio Management, Brokerage Institutions, Prime Brokerage Services of various asset class such as Fixed Income, Equities, Derivatives, Money Market Instrument and OTC Derivatives
Capability to manage multiple priorities across a number of assignments and prioritize effectively
Motivated and analytical, with strong achievement orientation and attention to detail
Confluence, JIRA and/or web authoring tools
What’s in it for you?
We thrive on the challenge to be our best, progressive thinking to keep growing, and working together to deliver trusted advice to help our clients thrive and communities prosper. We care about each other, reaching our potential, making a difference to our communities, and achieving success that is mutual.
Leaders who support your development through coaching and managing opportunities
Work in a dynamic, collaborative, progressive, and high-performing team
Opportunities to do challenging work
Opportunities to take on progressively greater accountabilities
Access to a variety of job opportunities across business and geographies
A comprehensive Total Rewards Program including bonuses and flexible benefits, competitive compensation, commissions, and stock where applicable
Ability to make a difference and lasting impact
Learn more about RBC Tech Jobs
Join our Talent Community
Stay in-the-know about great career opportunities at RBC. Sign up and get customized info on our latest jobs, career tips and Recruitment events that matter to you.
Expand your limits and create a new future together at RBC. Find out how we use our passion and drive to enhance the well-being of our clients and communities at rbc.com/careers.
JOB SUMMARY
City:
Toronto
Address:
155 Wellington St
Work Hours/Week:
37.5
Work Environment:
Office
Employment Type:
Permanent
Career Level:
Experienced Hire/Professional
Pay Type:
Salary + Variable Bonus
Required Travel(%):
0
Exempt/Non-Exempt:
N/A
People Manager:
No
Application Deadline:
12/31/2021
Platform:
Technology and Operations
Req ID:
424781
Ad Code(s):"
"IT Business Analyst - Drummondville, QC - Indeed.com","Job available at Soucy Caoutchouc - Drummondville
WHAT TO EXPECT
You will be contributing to the development of solutions and ensuring their alignment with business objectives and requirements.
In summary, here's what you'll be doing with your time:
Find innovative solutions by implementing processes that meet business needs
Analyze, design the business process, configure and test functionality changes pertaining to the ERP system and other applications involved in the business process
Provide expertise on opportunities for improvement and contribute to the improvement of existing elements;
Be a vital link between our departments and the development team
Be the guarantor of the delivery of IT projects; from the needs analysis, design, configuration, and testing phase, to deployment and customer training
Analyze new projects and internal customer requests and develop recommendations for improvement
Drive the definition and buy-in of the business case for new solutions and services
Identify, analyze, document and validate the organization's business needs and requirements
Take ownership of complex problem analysis reporting assignments, recommend effective solutions and facilitate their implementation
Translate needs into functional and technical requirements, ensure the completeness of the system requirements in accordance with the business strategy, ensuring a high level of quality;
Work in close collaboration with departments, the development team and managers
Validate solutions and verify that they meet expectations
Ensure requirements are communicated to the development team
Contribute to the design and documentation of business processes
Promote standardization, integration and innovation
Be aware of the latest trends that can bring value to the company, including the use of data and artificial intelligence
Perform specification and testing of programs and/or applications
Contribute to the development and/or transformation of in-house applications
WHAT WE’RE LOOKING FOR
Bachelor's degree in computer science, software engineering, information technology or equivalent
Minimum of 3 of years experience in a similar position
Any other equivalent combination of experience and academic background will be considered
Experience in business or systems analysis
Experience in defining requirements, developing and validating software and/or cloud solutions
Knowledge of requirements modeling and technical documentation
Ability to map requirements/functions and data flows between systems in detail
ERP experience, digital transformation, cloud solutions
Knowledge of WPF, HTML, JavaScript, CSS, ASP.NET, AngularJS and C#; T-SQL
WHAT WE HAVE TO OFFER
Permanent full-time position
You'll be joining a team that's committed to solving day-to-day issues, but always in a pleasant work environment!
The best of both worlds: the resources of a large company and a family-like atmosphere
A team that is passionate, attentive and committed to excellence
A dynamic and stimulating work environment
Flexible hours that allow you to balance work and your personal life
Group insurance (different plans adapted to your needs)
Registered Retirement Savings Plan with employer contributions
Employee and Family Assistance Program
Social activities
APPLY NOW!
We look forward to getting to know you and to welcoming you to our big Soucy family!"
"user support technician - Mississauga, ON - Indeed.com","Work Setting
Consulting firm
Help desk
Startup company
Specific Skills
Communicate electronically and in person with computer users experiencing difficulties to determine and document problems experienced
Consult user guides, technical manuals and other documents to research and implement solutions
Provide advice and training to users in response to identified difficulties
Collect, organize and maintain a problems and solutions log for use by other technical support analysts
Set up equipment for employee use, performing or ensuring proper installation of cables, operating systems, or appropriate software
Provide business systems, network and Internet support to users in response to identified difficulties
Own Tools/Equipment
Computer
Printer
Internet access
Cellular phone
Work Conditions and Physical Capabilities
Fast-paced environment
Work under pressure
Repetitive tasks
Attention to detail
Sitting
Ability to Supervise
1 to 2 people
Work Location Information
Willing to relocate
Relocation costs covered by employer
Computer and Technology Knowledge
Word processing software
Spreadsheet
MS Windows
MAC
Networking hardware
File management software
Presentation software
MS Office
Desktop applications
Multimedia software
Personal Suitability
Effective interpersonal skills
Accurate
Team player
Excellent oral communication
Excellent written communication"
"Senior Business Systems Analyst - Toronto, ON - Indeed.com","Synopsis of the role
The Senior Business System Analyst is responsible for reviewing assigned business processes from end-to-end to identify and address operational, financial and technological risks. Identify opportunities to improve efficiency. Responsibilities will include a full range of activities from leading small to mid-size projects to assisting other project managers on larger more complex projects related to operational business functions that affect team members and providers at the market level.
Who is Equifax?
At Equifax, we believe knowledge drives progress. As a global data, analytics and technology company, we play an essential role in the global economy by helping employers, employees, financial institutions and government agencies make critical decisions with greater confidence.
We work to help create seamless and positive experiences during life’s pivotal moments: applying for jobs or a mortgage, financing an education or buying a car. Our impact is real and to accomplish our goals we focus on nurturing our people for career advancement and their learning and development, supporting our next generation of leaders, maintaining an inclusive and diverse work environment, and regularly engaging and recognizing our employees. Regardless of location or role, the individual and collective work of our employees makes a difference and we are looking for talented team players to join us as we help people live their financial best.
The Perks of being an Equifax Employee?
We offer excellent compensation packages with market competitive pay, comprehensive healthcare packages, schedule flexibility, work from home opportunities, paid time off, and organizational growth potential.
Grow at your own pace through online courses at Learning @ Equifax.
What You’ll Do
Interviews end users to obtain and document the detailed business requirements for projects
Assists in the business process redesign and documentation as needed for new technology
Translates high-level business requirements into functional specifications for business application development
Combines understanding of IT and business processes to recommend solutions.
Ability to act as Technical Product Owner to support business product teams
Qualifications
Bachelor’s Degree in Science / Computer Engineering
6+ years of experience as Senior IT business systems analyst.
Experience developing use cases/ User stories, use case model, supplementary requirements, and business rules is essential
Strong knowledge of Gsuite /MSoffice / Lucid Chart/Gliffy/Visio
Familiarity with Data flow diagrams
Extra Points for any of the Following
Certification in Business Analysis, Project Management or related field
Certified Scrum Product Owner
Success Attributes of an Equifax employee; does this describe you?
Accountability
Curiosity
Collaboration
Think and act differently
Trust
Ownership
We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.
If this sounds like somewhere you want to work, don’t delay, apply today - we’re looking for you!
Primary Location:
CAN-Toronto-5700 Yonge
Function:
Function - Tech Dev and Client Services
Schedule:
Full time"
