Title,Description
"Accounting Administrator (Junior) - Milton, ON - Indeed.com","Job Number:
33947
Group:
Cosma International
Division :
Modatek Systems
Job Type:
Permanent/Regular
Location:
Milton
Group Description
Cosma provides a comprehensive range of body, chassis and engineering solutions to global customers. Through our robust product engineering, outstanding tooling capabilities and diverse process expertise, we continue to bring lightweight and innovative products to market. Division Description
Located in Milton, Ontario, Modatek Systems is a division of Magna International. At Modatek, our dedicated team produce chassis systems utilizing innovative hydroforming, automated welding, and electrostatic coating processes within a large, safety-focused facility. Role Summary
The Accounting Administrator (Junior) is responsible for processing billings, matching customer payments to billings, ensuring proper account classification of transactions, reconciling accounts and resolving receivable issues with customers, and other duties. Regular job rotation with accounts payable and cross training can be expected. Key Responsibilities
Ensures billing documents and invoices are created for all shipments and sales are created on a timely basis in the period of sale and in accordance with the terms and conditions of the Customer Purchase Order
Ensures proper billing documents/invoices are either automatically or manually created based on the type of sale
Verifies proper account and program profit center classifications for Sales/Receivables
Ensures taxes are correctly recorded on billings and in the accounts
Matches cash receipts against billing documents in the sub ledgers and processes bank transaction uploads and other cash receipt entries in CMS
Monitors AR aging, ensuring overdue amounts are identified and pursued for collection on a timely basis. Provide analysis for month end reporting
Tracks payment discrepancies and follows up internally with commercial/sales force and if appropriate with the customer
Communicates with the customers as required to resolve billing and/or collection matters in a professional manner
Provides the necessary account reconciliations for receivables (external and intercompany) and prepares period end entries to accrue receivables using standard templates
Prepares credit memos, ensures proper supporting documentation and obtains senior review & authorization to post
Prepares debit memos to vendors for steel resale. Monitors customer’s steel resale credits to ensure proper flow through charges are made
Preparation of daily bank reconciliation
Setup and maintain new customers in ERP system
Perform cash forecasting for customer receivables
Develops an understanding of the business processes within the company that affect their role
Follows and complies with all Operational Procedures and Policies as outlined in the Employee Handbook, Quality and Environment programs (i.e. IATF 16949)
Understands, promotes and lives by Magna’s philosophies and Employee Charter
Adheres to Modatek’s core values; integrity, respect, trust, honesty, fairness and loyalty
Performs other duties as required Key Qualifications/Requirements
Post secondary education in accounting, or with substancial related work experience in a similar environment to be considered equivalent
One year experience with accounts receivable
Experience with an ERP or Accounting System, Preference will be given to those with CMS experience
Advanced level experience with Microsoft Excel (lookups, pivot tables)
Experience with Microsoft Word
Strong verbal and written communication skills
Strong organizational, interpersonal and problem solving skills
Demonstrates the ability to work effectively within team environment
Strong attention to detail
Ability to work overtime to meet customer needs
Ability to uphold confidentiality
Ability to work with Team Members from other Departments is essential
Additional Information
Our people are our greatest asset. As a valued Modatek team member, we offer you:
A great work experience with a dedicated and diverse workforce
A focus on safety, health and wellness, including a corporate wellness program, fitness membership discounts, and a subsidized cafeteria with health concious options
Competitive extended health benefits
A group RRSP with employer matching
Participation int he Employee Equity and Profit Sharing Plan
Company paid uniforms, allowances for prescription safety glasses, earplugs and safety shoes
Staff appreciation events
Continuous training and development, including an educational reimbursement program
Accommodations for disabilities in relation to the job selection process are available upon request."
"Accounting Executive - Montréal, QC - Indeed.com","Profectus Group
is a performance marketing group that understands how to maximize affiliate advertising earnings, working with webmasters and publishing networks to maximize their profits and investment returns. Our performance driven philosophies and practices, fueled by our passion for maximizing client profit, makes us the go-to performance marketing consultancy.
We are currently looking for a dynamic accounting generalist who will assist in the execution of accounting, finance, taxation and treasury, including the end of month, quarterly and annual financial reporting and taxation process.
Responsibilities
Prepare month-end close processes and entries;
Manage accounts payable and receivable process;
Manage bi-weekly payroll process;
Assist in the continuous improvement of the design and implementation of the internal controls;
Monitor financial transactions and ensure they are recorded in according with company policies;
Ensure compliance and participate in the improvement of accounting policies and procedures;
Provide daily assistance to the external accounting group and actively support all projects related to accounting and finance functions and objectives;
Various ad hoc assignments.
Requirements
Minimum 5+ years of relevant experience;
Excellent knowledge of international financial reporting standards and internal control principles;
Experience with Microsoft Dynamics, D365;
Proficient in MS Office Suite;
English and French - written and spoken;
Tax knowledge is an asset;
CPA designation is an asset;
Ability to work under pressure in a fast-changing environment;
Entrepreneurial spirit combined with strong analytical and problem-solving skills to evaluate alternatives and provide recommendations on business issues.
What We Have To Offer Our Employees
Group Insurance (Extended Health and Dental, 100% of premiums paid by us)
RRSP Matching Program
$500 annual health and wellness credit
15 vacation days and 5 personal ‘no questions asked’ days a year
Flexible work space, option to split work from home and work from our office in Old Montreal (walking distance to Square Victoria metro station)
If you’re interested in discussing this opportunity please get in touch!
Job Types: Full-time, Permanent
Salary: From $60,000.00 per year
Experience:
Accounting: 5 years (preferred)
Microsoft Dynamics AX or Microsoft Dynamics 365: 1 year (preferred)
Language:
Business English Proficiently (required)"
"Junior Accounting Analyst - Toronto, ON - Indeed.com","Reporting to the Accounting Manager, this role will be responsible for preparing invoices and billing packages to external customers, verifying the packages for accuracy and liaising with external customers, ensuring integrity of general ledger and sub-ledger accounts. The role will further support month-end close through balance sheet reconciliations and accruals for advertising and promotional spend.
What You'll Do:
Work with a number of data sources to create invoicing and reporting packages
Ensure accuracy, consistency and timely delivery of invoice packages
Record various accounts receivable transactions such as sales orders and internal manual adjustments to ensure a smooth end-to-end process of billing needs
Consolidate invoices and invoice packages if requested
Perform variance analysis on assigned accounts, researching and correcting account discrepancies, proactively raise issues identified in monthly reporting packages and reconciliations
Follow up with external customers on aged invoices
Review of Concur expense reports
Post journal entries as required during the month and at month-end
Work with team on month-end closing activities within given timelines
Contribute to continuous process improvement
Cross-train on various functions within the Accounting team
Maintain and update process documentation for areas of responsibility
Other duties and projects as assigned
What You'll Bring:
Completed Bachelor’s degree in Accounting, Finance or related
CPA designation (or in process of pursuing) would be an asset
Strong analytical and problem-solving skills
Strong systems background – experience using big ERP systems an asset
Strong attention to detail
Skillset to check documents and data for accuracy and completeness
Excellence in organizing and prioritizing work as well as dealing with challenging deadlines
Medium to Advanced Excel skills (large amounts of data sets)
Comfortable with routine tasks such as journal entries, sub-ledger entries and balance sheet reconciliations
Team Player
Excellent oral and written communication skills
Displays a strong customer mindset with both internal and external stakeholders
Comfortable with repetitive processes and routine tasks
Understand complex business processes (start to end)
Open communicator with a positive attitude
Our Values:
At Mark Anthony, we live by our 5 Core Values every day. They are the cornerstone of our culture and the values that we look for in who we hire
Sense of Urgency
We value sense of urgency because we are a fast paced company in a fast paced industry
You need to have a bias for taking action and getting things done
Authenticity
We value authenticity because we need to stay real
We all have different strengths that we bring to the table, and we need to work together to appreciate and leverage those strengths
Simplicity
We value simplicity; why use 50 words when you can use 5?
We need to be able to take the complex and clarify it into simple and succinct messages
Humility
We value humility; there is no room for egos here
We are confident and competent, yet humble. We are a team that supports each other
Trust
We value trust because unless we are both trusted and trusting, we will not succeed as a team
We must be able to thrive in ambiguity – there is a bigger picture"
"accounting bookkeeper - Edmonton, AB - Indeed.com","Specific Skills
Post journal entries
Maintain general ledgers and financial statements
Calculate and prepare cheques for payroll
Prepare other statistical, financial and accounting reports
Keep financial records and establish, maintain and balance various accounts using manual and computerized bookkeeping systems"
"Staff Accountant - Saskatoon, SK - Indeed.com","Duties:
Provides statistical and financial information to management and provides assistance in the interpretation of relevant information for operational decision making and the preparation of land development pro-formas.
Communicates with purchasers, contractors, lawyers, other civic departments and the public regarding land availability and sales. Assists with the preparation of a variety of correspondence including reports for Senior Management, Committees of Council and City Council.
Ensures data is collected, retained and entered into the correct application and provides comparative analysis of financial information for budget control.
Tests new software releases and recommends changes.
Trains staff in the operation of related software and associated duties.
Calculates, verifies and processes final payout of accounts receivable balances including daily cash receipts. Maintains the Accounts Receivable system including collections.
Assists with the preparation of capital and operating budgets, provides analysis of actual results in comparison to budget and provides annual comparative cost information as required.
Maintains and enhances inventory systems and other related infrastructure.
Develops cost analysis spreadsheets for future capital projects.
Performs other related duties as assigned.
Qualifications:
Degree in commerce, business administration, or related field.
Three years’ experience in collecting, analyzing and reporting on statistical, financial and accounting information in an operational environment.
Considerable knowledge of cost accounting and budgeting procedures.
Considerable knowledge of the principles and practices of statistical analysis and operations research.
Ability to analyze business and technical requirements, processes and data, identify gaps and provide creative solutions.
Ability to establish and maintain effective working relationships.
Ability to work with minimal supervision.
Ability to communicate effectively, orally and in writing, including the preparation and presentation of complex reports.
Demonstrated skill in the use of a computer using the Microsoft Office suite.
Salary:
$70,612.08 – $77,850.72 per year (2021 Rates)"
"accounting bookkeeper - Orangeville, ON - Indeed.com","Specific Skills
Reconcile accounts
Prepare trial balance of books
Post journal entries
Calculate fixed assets and depreciation
Maintain general ledgers and financial statements
Calculate and prepare cheques for payroll
Prepare other statistical, financial and accounting reports
Prepare tax returns
Keep financial records and establish, maintain and balance various accounts using manual and computerized bookkeeping systems"
"Accounting Technician - Toronto, ON - Indeed.com","A Firm for Entrepreneurs
Welch LLP is ideal for professionals with an entrepreneurial spirit. Welch offers its employees invaluable prospects:
possibility
for growth and advancement;
variety
to explore different career paths;
opportunity
to specialize and deepen skills; and
flexibility
of work-life balance to enjoy family and personal interests.
Grounded in a values-led culture (care, impact, empower), Welch is focused on creating a diverse and inclusive environment, nurturing women in leadership, and supporting its surrounding communities. At Welch, we know our employees are our number one asset. It is our people that enables Welch LLP to be
a firm like no other
.
National Firm expertise, with the value and service of a small firm
Established in 1918, Welch evolved from a single office to 12 offices and over 300 people across Ontario and Western Quebec. Welch LLP has deeps roots in the communities it serves, and ranks as the 14th largest accounting firm in Canada and continues to grow.
Headquartered in Ottawa, the key to Welch’s success is continually evolving to meet the needs of its employees, clients and the marketplace. With a full suite of professional services, ranging from traditional assurance to expert business advisory, our clients respect and value the firm’s expertise and commitment to exceptional service. Welch’s clientele is as varied as the economic landscape, ranging from start-ups to large, multi-divisional privately-held companies, not-for- profit organizations and public sector entities.
About the Opportunity
Welch LLP is currently looking for an
Accounting Technician
for the
Toronto office
who will primarily focus on providing bookkeeping and accounting services to our clients. This position has an optional hybrid role, allowing the successful candidate to work a combination of in-office/remote work.
Duties and Responsibilities
Completion of notice to reader engagements and T2s.
Completion of personal tax returns.
Perform reconciliations of bank accounts, investments, accounts payable and accounts receivable.
Preparation of regular external filings such as HST, WSIB, and payroll, and completion of routine account analysis and bookkeeping tasks following established processes.
Supervised preparation and review of working paper files, financial statements and income tax returns for compilation engagements.
Identifying issues and errors, investigating discrepancies, discussing with managers, and developing solutions to resolve the errors.
Responding to requests and correcting errors identified by managers, senior managers, associates or partners in a timely manner.
Effective communication with our clients, partners, and staff.
Qualifications
Minimum of 2-3 years of practical, comprehensive bookkeeping and accounting experience. Demonstrated experience performing reconciliations (bank accounts, A/P and A/R, investments) is required.
Experience with compilation engagements, T1s, and T2s, is considered a strong asset.
Completion of post-secondary diploma or certificate in Accounting or Business.
Proficiency in Microsoft Office applications (Outlook, Excel and Word).
Experience using QuickBooks, Simply Accounting, CaseWare, and/or TaxPrep programs.
Excellent communication, interpersonal and organizational skills.
Ability to multi-task and prioritize workload.
High attention to detail.
Previous experience working in a public accounting firm is considered a strong asset.
Applicants do NOT need to be in pursuit of a CPA designation to be considered for this role.
If you are interested in a great career opportunity with a growing, flexible and dynamic organization, please apply by sending your cover letter and resume to careers@welchllp.com with subject line “Accounting Technician – Toronto.”
Welch LLP welcomes and encourages applications from people with disabilities. If you require accommodation during any stage of the recruitment process, please indicate this in your application.
We thank all applicants for their interest but only those selected for an interview will be contacted.
Job Types: Full-time, Permanent"
"Staff/Senior Accountant - Mississauga, ON - Indeed.com","Our mid sized Public Accounting firm is looking for a full time Senior Accountant/Staff Accountant.
Duties:
- Complete Notice To Reader, Review and Audit Engagements
- Assist/prepare personal and corporate tax returns
- Assist with bookkeeping for client files
Requirements:
- Enrolled in an Accounting Designation program
- Educated with an Accounting degree
- Strong interpesonal skills
- Knowledge of programs such as tax prep caseware/view etc
Please apply if interested in this great role.
Work from home available.
There are 2 positions availalbe. We are open to more senior and or junior skill sets for our 2 positions. Feel free to apply if you can do the role as outlined.
Reference ID: snracct
Job Type: Full-time
Salary: $60,000.00-$110,000.00 per year
Additional pay:
Bonus pay
Benefits:
Extended health care
Schedule:
8 hour shift
Work remotely:
Yes"
"Manager, Finance - Closing November 22nd, 2021at 4pm - Charlottetown, PE - Indeed.com","This is an exciting opportunity to join a fast paced and growing environment in a key leadership role. The Manager, Finance is a key contributor to the leadership team and is accountable for the management and protection of all Red Shores assets. The Manager, Finance is responsible to lead the Finance, Audit and Shipping & Receiving teams, ensuring their growth, development, and contribution to overall business goals.
The Manager, Finance will lead this team ensuring compliance with the PEI Lotteries Commission, Atlantic Lottery, provincial, federal and other applicable laws and regulations. This leader will liaise with Atlantic Lottery Head Office ensuring Red Shores alignment to corporate deadlines, processes, and practice.
Date Posted
Nov 4, 2021
Type
Full-time - Permanent
Career Level
Experienced
Category
Accounting and Financial
Website
http://www.redshores.ca"
Finance Officer - Canada - Indeed.com,"Community:
Kinngait
Reference number:
12-506543
Type of employment:
Indeterminate
Type of Employment 2:
This employment opportunity is restricted to residents of Kinngait only.
Union Status:
This position is included in the Nunavut Employees Union
Salary:
$81,861
Northern Allowance:
$20,980
No staff housing available
Closing Date:
Friday, November 26, 2021 - 11:59pm
This employment opportunity is restricted to residents of Kinngait only.
Reporting to the District Comptroller, the Finance Officer provides accounting services such as accounts payable, accounts receivable, revenue operations, analysis, reports, financial advice and support to clients, and other assigned administration duties in accordance with generally accepted accounting principles (GAAP), financial and applicable legislation, policies, procedures, control processes and collective agreements, to ensure quality financial and client services, in accordance with the financial and service goals of the Government of Nunavut.
The Finance Officer has an impact on the quality of assigned accounting services provided for the Nunavut Housing Corporation: by ensuring timely and correct payments; secure handling and deposit of revenues; accurate financial reports for management on decision making at the Department level; and the reputation of the Department and the Government of Nunavut internally and externally. Administrative responsibilities, include, but not limited to, contracts with internal and external service providers and stakeholders. Some of the other responsibilities include drafting, recommending and implementing approved operational procedures; monitoring and ensuring compliance with Generally Accepted Accounting Principles (GAAP); delivers department-wide training; advises Program Managers on a wide range of accounting, budget, program, contracting, G&C, payroll and other issues; overseeing/maintaining assigned financial control documents/databases; provides back-up support to staff on financial, travel, HR, and general administration policy and procedures.
The incumbent must have a strong knowledge of financial and other systems; a good understanding of legislation and policies respecting financial administration; knowledge and understanding of Government of Nunavut structure; knowledge of legislation, policies, directives and guidelines governing work; an understanding of Inuit culture and a good knowledge of social and economic context of Nunavut. The incumbent must have strong analytical skills; strong verbal and written communication skills, including training and coaching skills; have the ability to organize and problem solving skills and the ability to work effectively with financial systems and other databases, spreadsheets and word processing programs.
The knowledge, skills, and abilities required for this job are usually obtained through a diploma in a related field, plus minimum of 2 years of relevant finance experience in a computerized environment, and experience in providing advisory services to clients. An acceptable combination of related education, training and experience may be considered. This is a Position of Trust and a satisfactory Criminal Record Check is required.
The Official Languages of Nunavut are Inuktut, English and French. Applicants may submit their resume in any of the official languages of Nunavut. Fluency in more than one of Nunavut’s official languages would be considered an asset. Knowledge of Inuit communities, culture, land, Inuit Qaujimajatuqangit, Inuktut and experience working in a northern cross-cultural environment are also considered assets.
An eligibility list may be created to fill future vacancies.
If you are interested in applying for this job, please email your cover letter and resume to
Igloolik_HR@gov.nu.ca
. Please include the REFERENCE # in the subject line of your email.
The Government of Nunavut is committed to creating a representative workforce, therefore priority will be given to Nunavut Inuit who self-identify as being enrolled under the Nunavut Agreement in accordance with the Priority Hiring Policy.
Government of Nunavut employees serving a probationary period must obtain and provide written authorization from the deputy head of their employing department. The authorization from the deputy head must accompany your application for your application to be considered.
Possession of a criminal record may not disqualify candidates from being considered. An assessment of the criminal record will be measured against the scope and duties of the position. This is only a requirement for positions that require a satisfactory criminal record or vulnerable sector check.
Applicants may submit their resume in any of the Official Languages of Nunavut.
Only those candidates selected for an interview will be contacted.
The onus is on candidates in receipt of foreign post-secondary education credentials to have their foreign credentials assessed through a recognized Canadian education institution. Failure to do so may result in the rejection of their application.
Contact:
Department of Human Resources (Igloolik)
Government of Nunavut
P.O. Box 239
Igloolik, Nunavut X0A 0L0
Phone:
867-934-2025
Toll free: 1-800-682-9033
Fax: 867-934-2027
Email: Igloolik_hr@gov.nu.ca
www.gov.nu.ca/human-resources"
