Title,Description
"Full Stack Developer - Kelowna, BC - Indeed.com","Kelowna, BC, Canada
Description
7 Cheetahs Trading builds next-generation quantitative trading algorithms. Our main focus is on creating top-notch trading strategies and technologies. At our core, we are a team of brilliant researchers, technologists and highly analytical individuals, striving to make a difference in the world of trading. We are looking to challenge industry norms and push the limits of traditional trading and technology.
We are expanding our team and are looking for a Full Stack Developer to help us scale our systems and build transparency into our product.
You’re the right fit if…
Financial markets intrigue you
You enjoy solving complex problems
You are looking to work collaboratively with an experienced team
You continuously look for ways to innovate
Machine learning excites you
You are looking to grow your career in a fast-paced start up
We are…
On a journey of constant and never-ending improvement
Data-driven in all aspects of our business
Transparent and operate with integrity
Managing risk in our products and for our employees
Rapidly growing and looking for the right people to build top-notch trading strategies and technologies
Job Duties
Help design, implement and refine our integrative UI used internally for analyzing trades and collecting and reporting data
Assist with designing and structuring system architecture in a highly scalable manner using massive data sets
Implementing new trading logic into our algorithms and improve upon existing logic under direction of quantitative researchers
Develop and direct software system validation and automated testing methods including unit, integration, acceptance and algorithm backtests
Desired Qualifications
2+ years of experience with the following:
SQL
Python
Javascript and HTML
React
Working knowledge of:
Common development tools; git, Jira, Confluence, Slack etc.
Agile methodologies and workflow
Desired Skills
You enjoy learning from the markets
Ability to work creatively and independently to solve complex problems
Exceptional attention to detail and desire to understand issues deeply
Understand when to spend time researching a problem on your own and when to ask for help
Thrive in a collaborative, fast-paced environment
Strong communication skills and work ethic
Why Become a Cheetah?
Startup Culture
– We are a fast paced, high growth start-up where every team member plays a fundamental role to our success. Want to create an impact and work in a rapidly growing start-up? You’ve come to the right place.
Competitive Compensation
– In addition to competitive base salaries with tons of opportunity to grow with us, we offer ESOP and profit sharing.
Training and Development
– We allocate a training budget for each team member to ensure we are striving for constant, never-ending improvement as individuals and as a team.
Four Weeks Vacation
– Right off the bat you’ll have four weeks vacation, with an opportunity for more. Work hard, play hard.
How to Apply
Want to join 7 Cheetahs?
If this sounds like you, we want to hear from you. Email your resume to careers@7cheetahs.com and tell us why we should hire you. We are always looking for great people to join our awesome team.
Please note that this position is located at our office in Kelowna, BC."
"Developer Advocate, Emerging AI Solutions - Waterloo, ON - Indeed.com","Minimum qualifications:
Bachelor's degree in Computer Science, a related technical field, or equivalent practical experience.
Experience with software architecture, system design, and software development.
Preferred qualifications:
3 years of software engineering or development experience.
Experience working directly with customers, partners, or third-party developers, and advocating for new technologies.
Familiarity with machine learning (ML) concepts and frameworks.
Familiarity with document management, Optical Character Recognition (OCR), or natural language understanding.
Solid communication and presentation skills.
About the job
The Developer Relations organization helps keep us connected to the communities that love technology as much as we do. Our focus is on supporting third party developers who build applications and businesses on Google's platforms. Developer Advocates act as passionate advocates for Google technologies, and are vocal advocates for developer interests within Google. This is a position for engineers who love connecting with developers and speaking publicly about cutting-edge technologies on conference panels, at user groups, on blogs and with the press. You also communicate internally with Product Managers. Chrome, Android, App Engine, HTML5, as well as our core Google Workspace and Ads APIs, are just some of the platforms you promote and support. Your work fosters a community of developers working with Google technologies and helps to drive strategy around Developer Relations.
Google Cloud Developer Advocates are Google Cloud experts who are passionate representatives of our technologies to our communities, and proponents of those communities back within Google. Our goal is to increase awareness, mindshare, and adoption of Google Cloud.
As a Developer Advocate, you will create impactful and relevant content (e.g., blogs, presentations, videos, etc.) and engage with communities (developers, data engineers/data scientist, etc.) online or at a first-party or third-party event. To drive feedback into the Product teams and improve our offerings, you will work closely with Product Manager and Software Engineer teams. In this way, you will help drive strategy around Developer Relations.
Responsibilities
Advocate for emerging AI solutions to communities of developers, and write code and share that code with the community.
Drive developer awareness and deliver compelling content (e.g., speaking at events, publishing/blogging, social media, leveraging Google's channels etc.) to increase awareness and to inspire developers to 'put fingers on keyboards' and try emerging AI solutions.
Create technical assets (e.g., demos, videos, presentations, workshops, code-labs) to help developers use emerging AI solutions.
Document and deliver product feedback and advocate for the developer to Engineering, and guide ongoing product excellence programs.
Create, and deliver strategic guidance and best practices to partners, customers, and internal audiences about emerging AI solutions.
Google is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. See also Google's EEO Policy and EEO is the Law. If you have a disability or special need that requires accommodation, please let us know by completing our Accommodations for Applicants form."
"BOH Team Member - Toronto, ON - Indeed.com","Back of the House Staff
Nandos’ is now hiring for Back of House staff. If you are looking for a fun and rewarding job with a great atmosphere, apply today!! Our ideal candidates have great energy and thrive on teamwork. We offer a fun, casual work environment that feels more like being part of a family. Check us out - you'll be happy you did!
We are looking for Cleaners, Expeditors, Grillers, and Prep Cooks. Please find brief descriptions of the jobs below:
Cleaner: Cleaners are key in providing the Nando’s experience by making certain that our food and beverages reach our customers on sparkling china and glass. Our Cleaners clean and sanitize all dishes, glassware, utensils, pots and are responsible for maintaining organization and cleanliness of dish room, dish machine and storage areas. Cleaners are team players that also assist with cleaning other areas of the restaurant, putting away orders cooking chicken and basic food preparation as requested. Cleaners work with our team to exceed our guests’ expectations and to provide them with the Nando’s experience.
Expeditor/Expo: The expeditor is the link between our kitchen and the customer. Expeditors ensure orders are prepared in a timely matter, meet Nando’s standards and reach the right customer. Expeditors also prepare and package take-out orders and are the final interaction with this important customer base. Expeditors must be organized and efficient while remaining professional, polite, and reliable. Our expeditors are quick and efficient while warm and gracious guides to our restaurants. Expeditors work with our team to exceed our guests’ expectations and to provide them with the Nando’s experience.
Griller: Grillers take full ownership for the daily preparation and execution of food items in their station and provide an exceptional Nando’s experience by efficiently and consistently producing the highest quality chicken and other menu items. Grillers follow recipes, procedures and presentation standards consistently to ensure the best possible product is produced and executed. Grillers are team players that assist one another and work with the service team to exceed our customers’ expectations.
Prep Cook: Nando’s Prep Cooks enable our restaurants to produce high quality items in a timely manner by keeping ingredients ready for service. A prep cook is responsible for the daily preparation of food items as assigned by the management team. Prep cooks ensure we use the freshest ingredients, follow sanitation guidelines and prep recipes to standard to maintain product consistency.
Trying different roles and learning new skills is all part of Nando’s life. You’ll receive all the support, development, mentoring and encouragement you need to succeed.
Minimum requirements and expectations:
Ability to take direction and to work in a team environment.
Ability to work calmly and effectively under pressure.
Commitment to quality service, and food and beverage knowledge
Knowledge and comprehension of safety, sanitation, and food handling procedures.
Basic English language and professional communication skills are required.
Nando's is an equal opportunity employer and we would like to thank all applicants for their interest. However, only those applicants under consideration will be contacted.
Nando's is an equal opportunity employer. Nando's takes steps to ensure that any applicant is enabled to be considered for a job opening within reasonable accommodation. Nando's understands that reasonable accommodation may also be required to enable you to perform a job, gain access to the workplace, and enjoy the ""benefits and privileges"" of employment available to Nandocas without disabilities. Nando's assures that any applicant can compete for or perform a job within reasonable accommodation. Reasonable accommodation may also be required to enable you to perform a job, gain access to the workplace, and enjoy the ""benefits and privileges"" of employment available to Nandocas without disabilities. Any area of the recruitment process, in any format (collectively, ""Recruitment""), including telephone screening, in-person interviews, employer-to-applicant video conferencing, comply with applicable laws, including provincial human rights legislation and all Provincial laws regarding accessibility. The recruitment and interview processes will be made available and provided in a way that best suits the needs of an applicant. Please inform the recruiter of any accommodation requirements to best support you.
INDBOH"
"Software Developer - Vancouver, BC - Indeed.com","About Us
Brock Solutions is an innovative engineering solutions and professional services company specializing in the design, build and implementation of real-time operational solutions for broad based industrial/manufacturing and transportation/logistics organizations worldwide. Some interesting areas we are exploring include industrial automation, machine learning, IIOT, cyber security, AI, robotics, and other technologies. With approximately 600 employees globally, Brock Solutions is a privately held, employee owned organization with over 30 years in the real-time operational solutions space.
As Brock Solutions continues to grow and respond to the on-going requirements of major clients, we need to add talent to our base of outstanding professionals. We are currently seeking a
Software Developer
to join our team of experienced professionals located at our office in
Vancouver, BC.
What We Offer
Working with our other highly motivated Developers, you will be involved in the entire cycle of the software engineering process.
Employee-owned company with profit sharing, comprehensive benefits, company events and charitable initiatives, a diverse workplace, BBQs and Lunch & Learns, Sport teams, Group fitness initiatives, and a “We Win as a Team” culture are just some of the reasons our employees love working at Brock!
Brock Solutions supports a flexible working environment including options to work remotely, or in the office. Our goal is to help you and your team work effectively and collaboratively together to produce results that matter.
Why Work For Brock?
Competitive compensation package
Profit sharing
Continuous career growth
Mentorship program
Flexible working hours
Company events and celebrations
Travel opportunities
Be resourceful to ensure that we meet contractual requirements and customer expectations
Responsibilities:
Design, develop and maintain multiple applications and services
Develop reporting capabilities utilizing your experience with database design and development
Perform system configuration and integrate software solutions into controls systems
Detect, report, investigate, and fix defects
Participate in cross-functional code walkthroughs/reviews
Requirements analysis, design, development, testing, commissioning, and training
Perform other duties as assigned by Project Manager
Qualifications Required:
Bachelor’s degree in Mechatronics, Systems Engineering, Software Engineering, Computer Science or related fields
Experience with an object-oriented language is required. C# or Java is preferred, but C++ and other languages are also acceptable.
Proficiency with SQL, ASP.NET, HTML, CSS, and JavaScript is desired
Knowledge of Python, Xamarin, or React is an asset
Excellent communication skills, both verbal and written
Strong database design and programming skills with a passion for real-time systems
Please note this position may require travel (approximately 0-30%)
Other Job Information (if applicable):
New grads are welcome to apply. If you have graduated within the last 3 years, please also submit a soft copy of your transcript (unofficial is fine).
Brock Solutions strives to create a respectful, accessible and inclusive work environment. Upon individual request, Brock Solutions will endeavour to remove barriers to the hiring process to accommodate those candidates with disabilities."
"IT Helpdesk Technician - Vancouver, BC - Indeed.com","Full-timeVancouver
NOVEMBER 6, 2021
Job ID:
1044
We are a young, driven and innovative biotech company looking for a highly-motivated and detail-oriented IT helpdesk technician to join our rapidly growing team. Data and information technology are at the heart of what we do, and with the right team and innovative IT solutions, we believe that we can tackle the most challenging scientific problems. If you’re a self-motivated and creative problem solver who thrives in a fast-paced, collaborative environment, we’d love to hear from you.
How you might spend your days:
Responding to and tracking requests for IT technical support from employees in person, via phone, and electronically
Helping manage user accounts and subscriptions for licensed software
Managing software upgrade schedules, and installing software upgrades
Configuring new computers (installing OS and software, deploying user profiles)
Managing printers, scanners, video conferencing equipment and general user hardware
Maintaining IT inventory lists
Troubleshooting system and network problems, including diagnosing and helping to resolve hardware/software failures
Identifying issues and engaging senior IT staff where appropriate
We'd love to hear from you if you have:
2+ years post secondary education in Network/IT/computers
Experience in desktop/laptop hardware troubleshooting and parts upgrades
Windows and MacOS desktop knowledge
Networking experience is a plus (VPN, connectivity, working with ISPs)
Good working knowledge of cybersecurity best practices and measures (antivirus, malware management, security policy implementation)
In addition, the ideal candidate will:
Demonstrate initiative and be proactive about resolving issues
Enjoy working with people from diverse professional backgrounds and thrive in a team-based environment, building solutions that meet specific needs across a diverse set of users
Have strong communication skills, both written and verbal
Have excellent documentation and organizational skills with impeccable attention to detail
Be accountable, reliable, punctual, and resilient, with an unwavering work ethic
Offers & benefits:
The opportunity to work with an inspired team on challenging problems that matter
An attractive compensation package, including health and lifestyle benefits
A minimum of 3 weeks vacation
A seat in our beautiful offices in Vancouver, BC, Canada
Opportunities for personal and professional development
About AbCellera:
At AbCellera, we’re solving tough problems and creating innovative solutions from the ground up - custom immunizations, microfluidics, high-throughput imaging, genomics, computation, machine learning and laboratory automation - revolutionizing how our scientists can mine natural immune systems to discover new antibody therapies, and the scale at which they can do it. This is life-changing research and you could be a part of it.
You’ll join a diverse and multi-disciplinary team of accountants, administrators, biologists, biochemists, engineers, computer scientists, and physicists - all working together to bring better therapies to patients. We’re a growing company with a high-throughput pipeline and the drive to be the best in the industry. This isn’t just about having the best technology, it’s also about having efficient and seamless operations based on teamwork and cutting-edge tools. We know we need a world-class team of visionaries and innovators across the entire organization. We look for people with drive and energy. Idealists. People we love and people we trust. This may be unconventional, but it is the key to our success. We’re looking for someone like you to support, facilitate and organize our efforts along the way.
To apply:
Please submit your application through our website and refer to
Job ID 1044
in your cover letter. Only applicants selected for an interview will be contacted.
#LI-MM1 #LI-AS"
Junior Data Engineer - Remote - Indeed.com,"Uken builds games that people everywhere love. Who Wants To Be A Millionaire? and Jeopardy! World Tour are the top 2 trivia games, engaging millions of global players every month. In 2020, Uken released Ava’s Manor, a solitaire game where users renovate and decorate the manor while discovering mysterious clues and dabbling in a romantic love story. Uken’s foray into narrative games is an exciting opportunity for the company.
We consider our
Ukenites
to be data-driven designers, technologists, and artists. Through collaboration, we pair the craft of design with feedback and data to deliver a pace and rhythm in each game session that immerses our audience and engages them for years. We have a quirky, nerdy culture that fosters creativity, collaboration, quality ideas, innovation, and a data-driven mindset. We believe in moving quickly and improving constantly and that mantra is reflected in the weekly updates we make to our games and internal technologies. We have an appetite for pushing technical boundaries but with a focus on practical use.
We maintain our presence within the tech community by running and hosting numerous technical events and meetups. Our commitment to Engineering and Technology is also seen in our service-oriented architecture with well-modularized responsibilities that allow us to build, maintain and scale our applications. We use both blocking and asynchronous non-blocking programming models when advantageous to do so. Our dozens of game services are built to scale beyond a million DAU while maintaining an average of single-digit millisecond response times. We use a diverse set of both NoSQL and traditional relational databases (e.g.: Aurora, Cassandra, Redis, Redshift), modern JVM (Java and Scala) frameworks, and programming methods. We have a deep understanding of the AWS cloud where we've been running all our infrastructure for almost a decade.
At Uken, we believe that understanding data is a fundamental skill and when leveraged well, it can be used to elevate even the best-designed products. This is why we’re thrilled to be adding a
Data Engineer
to our Platform team. We are looking for someone to work alongside our engineers, product and project managers to improve and maintain the integrity of our data systems which are responsible for transforming the millions of raw logs we capture each day into actionable insights used by everybody in the company. These actionable insights are foundational to improving the user experience in our games in a meaningful way. This role is intended for a candidate with a
strong grasp of computer science fundamentals
.
As a
Ukenite,
you'll be working on meaningful things like:
Acquiring a complete understanding of how data moves and is transformed across our systems from raw event logs to critical reports consumed by internal teams
Creating and maintaining optimal data pipelines within our architecture
Building jobs and tools on top of the data pipeline to provide actionable insights into key metrics
Debugging discrepancy issues that come up in the ETL (e.g. misaligned metrics with 3rd parties, duplicates, failures in the ETL, performance bottlenecks)
Building tools to automate data verification and ensure the integrity of our reported metrics
Integrating data from multiple sources across internal and external partners
Working alongside Data Engineers and Project Managers to strive for greater functionality in our data systems
Your
background
should include:
Experience with object-oriented, functional, and scripting languages e.g.: Scala, Python, Java
SQL skills
Experience with relational SQL and NoSQL databases such as including Redshift, Postgres, Redis, and MySQL
Experience with tools used for large scale data processing: Spark, Hadoop, Kafka
Experience with cloud services such as Amazon AWS
It'd be a
big plus
if you have:
Knowledge of message queuing, stream processing, and highly scalable ‘big data’ technologies
Understanding of the different federated querying, data warehousing, and BI technologies and how they work together to form a Data Platform.
Knowledge of Machine Learning and experience implementing ML applications
Worked with real-time and streaming analytics
Experience building tech that operates at scale
Contributed to an Open Source Project
What's in it for
you
?
Work from anywhere - remote and in-office options
Join a world class team eager to learn something new everyday
You’ll be equipped with high-end equipment
Competitive compensation and benefits
Stock Options, Group RRSP and employer matching
Generous allowances and perks
Uken social nights including mixers, game night, and more - we take entertainment seriously!
Convenient location in the heart of downtown Toronto at Front & John St.
At Uken, we believe there is power in diversity and strive for a diverse, inclusive, and accessible environment. Our ongoing innovative journey relies on each Ukenite to be different. All qualified applicants will be assessed equally regardless of race, ethnicity, national origin, religion, age, sex, sexual attraction, gender identity, or expression, and would not face discrimination based on disability.
Uken is committed to offering reasonable accommodation to job applicants with disabilities. If you need assistance or accommodation due to a disability, please contact us at jobs@uken.com"
"Clerk/Cashier - Prince Albert, SK - Indeed.com","Lake Country Co-op invites applications for the position of
Part Time Gas Bar Clerk/Cashier
at our
2
nd
Avenue Convenience Store/Gas Bar
location in
Prince Albert, SK.
Who we are:
Lake Country Co-op does business differently. As a co-operative, we believe in working together to serve our 50,000 members in 18 different communities, delivering profits back and investing in sustainable growth. To learn more about who we are and how you can help bring our Lake Country Co-op brand to life, visit us at www.lakecountryco-op.crs
Reporting to the 2
nd
Avenue Gas Bar Team Leader, Responsibilities for this position include the following:
Engage and interact with guests to create a positive shopping experience- in person, on the telephone and at the point of sale
Demonstrate the day-to-day behaviors and actions that align with and strengthen Lake Country Co-operative’s vision, mission, values, brand and focus on safety
Receive, price and display merchandise as required for assigned areas
To have a good working understanding of the till operations
To clean, fill and maintain all machines, example: Coffee
Perform all necessary daily reconciliations and reports
To be familiar with and adhere to all Lake Country Co-op policies and procedures and be responsible in the areas of loss prevention
Why it matters:
Our Lake Country Co-op team provides a range of products and services to support our member-owners. Through the work that we do and annual sales of $500 million we help to build, fuel, feed and grow our communities together.
Who you are:
You are looking for a career in Customer Service and:
You have your Grade 12; customer service experience especially in the CRS considered an asset
You’re well organized, capable of attaining a high level of production, with a minimum amount of supervision
You’re honest and trustworthy, are results-orientated, and strive to be the best in what you do
You’re attentive to detail and have strong cash management skills
You have POS experience and have the ability to work in a fast paced, guest facing environment
You have a flexible work schedule including weekends, evenings and holidays
Our Lake Country Co-op team members receive competitive salaries, a comprehensive benefits package and an employer-contributed pension plan. We encourage our Team Members to take advantage of learning opportunities, to grow and develop and to foster a culture of teamwork and innovation.
At Lake Country Co-op, we embrace diversity and inclusion, and we’re working to create a workplace that is as diverse as the communities we serve. We support and provide an environment that allows all to bring their whole selves to work.
We thank all candidates for their interest; however, only those selected to continue in the recruitment process will be contacted."
Customer Success Associate - Remote - Indeed.com,"When you join our team now, you have a rare chance to shape the company’s direction while accelerating your career growth. You get the flexibility and openness of a startup backed by the solid foundation of a profitable and robust SaaS product and seven years of customer success. We welcome your innovative ideas and encourage transparency at all levels, and we make sure to kick back and enjoy ourselves in the process.
LoginRadius is seeking a Customer Success Associate to join our incredibly successful customer success team in Vancouver. Are you competitive and self-motivated? Do you have previous customer facing experience or want to build career in B2B customer success? Do you want to join a high producing team in a fast-paced company?
LoginRadius is a remote first organization and this position is targeted for North American time zones to support our Canadian teams.
About Us:
Start with identity. Go anywhere.
LoginRadius is at an exciting moment in its trajectory. We’ve built a world-class software platform that manages millions of customer identities for many Fortune 500 companies. We’ve got unique competitive positioning for a $20 billion market opportunity. Microsoft is a key technology partner and investor. Last year we closed $17 million of Series A funding. Now we are scaling up and hiring in all departments, looking to double our numbers in the next 12 months. Our focus is on experimenting and figuring out the growth drivers in our roadmap to achieve our vision: securing the identity of every person on the internet.
Your Role:
Manage the full lifecycle of customer accounts, taking new prospects from evaluation to launch.
Assist the Customer Success team in various tasks to boost team efficiency.
Develop close relationships as a trusted advisor with key customer stakeholders to ensure alignment between customers and LoginRadius teams throughout all stages of the customer lifecycle.
Help customers evaluate LoginRadius platform and solutions through email, phone, online presentations, screen-sharing and in person meetings.
Work collaboratively across LoginRadius Implementation, Support, Product and Engineering, and Customer Development teams.
Work with your customers to generate Marketing activities (case studies, video testimonials, online reviews, references, etc.) drive engagement, and ensure satisfaction.
What You Bring to the Table:
Strong written and verbal communication skills a must
Strong planning and organizational skills
Ability to work in a high-energy customer success team environment
Enthusiastic with a desire to see customers succeed, understanding customers needs and desires and going beyond to ensure customer satisfaction.
Technical aptitude or experience with Web Technologies, SaaS platforms or APIs is a plus
Highly motivated to build career in Customer Success
University degree required (or equivalent certification or work experience)
0 to 2 years customer facing, customer service, pre/post sales, or account management experience
You will receive thorough training to kick-start your customer success career. LoginRadius employees who demonstrate high performance and commitment will have the opportunity to move into the Customer Success Manager or Customer Development Manager roles in 6 - 9 months.
At LoginRadius, you’ll get:
Competitive compensation. We hire the best and make sure they’re paid accordingly
Flexible work schedules and competitive vacation packages
An extended health plan with 100% premium coverage
Work from anywhere, LoginRadius is a remote first organization with home office subsidies
Dedicated time for innovation, learning and personal growth
Frequent team lunches and regional meetups
Work your way, get set up with an Apple or Windows machine and all of the accessories required to make you successful
Uber-fun company outings for team-building (check out our head office retreat to the Riviera Maya!)
Opportunities to work with some of the worlds largest companies
Our Culture:
We embrace the startup vibe of being agile, with open communication and teamwork. We’ve created a work environment where you’ll learn, challenge status quo, let your creative juices flow, and have your voice heard. In short, we move fast, we learn from our mistakes and we enjoy hanging out together. Come join us! Learn more about us at https://www.loginradius.com/!"
"Events Specialist - Toronto, ON - Indeed.com","StackAdapt is hiring an Event Specialist who will be focused on client appreciation events. If you have a passion for both the adtech industry and for Business-to-Business (B2B) software solutions, along with the ability to execute an events strategy in collaboration with a passionate sales team, then keep on reading!
You will be responsible for scheduling/managing all of the StackAdapt client appreciation events—from game suites to dinners and sales-led functions—to drive the continued growth of StackAdapt.
What you’ll be doing:
You will execute on a clear revenue-driven event strategy involving, but not limited to customer appreciation events, educational workshops and company roadshows
Research and propose additional events based on quarterly corporate/marketing strategy
Provide on-site support for various events or coordinate with on-site team members
Work with marketing and revenue teams to execute events and programs
Logistics and tactical event support (event details, budget preparation, attendees, travel etc)
Assist in writing communications to promote events
We’ll be reaching out to candidates that have:
A degree in marketing, business or relevant on the job experience
Minimum 2 years of experience working in an events coordination role, preferably in the technology sector with working knowledge of best practices
Strength in event budgeting, project management and supplier negotiation
Ability to multitask, work accurately under tight timelines and manage multiple deadlines simultaneously
Exceptional organization and project management skills
Able to outperform in a fast-paced environment
A willingness to learn and grow on the job
Ability to effectively communicate and present information to a wide range of audiences
StackAdapters Enjoy:
Highly competitive salary with RRSP Matching
3 weeks vacation + 3 personal care days + 1 volunteer day + birthdays off
Full benefits from League on day one of employment
Home office and Internet reimbursements
Coverage and support of personal development initiatives (conferences, courses, etc)
An awesome parental leave policy
A weekly $15 lunch credit via Ritual
A friendly, welcoming, and supportive culture
Our social and team events (virtually!)
About StackAdapt
StackAdapt is a self-serve programmatic advertising platform used by the most exceptional digital marketers. This state-of-the-art platform is where some of the most progressive work in machine learning meets cutting-edge user experience. Ad buyers plan, execute, and manage data-driven digital advertising campaigns across all devices, inventory, and publisher partners. StackAdapt is a Top 100 Software Product on G2, being the only DSP on the Best Software Products and Highest Satisfaction lists.
We've been recognized for our high performing campaign conversion rates, award-winning customer service, and innovation by numerous industry publications including:
Great Place to Work® named StackAdapt as one of Canada’s Best Workplaces for Start-ups in 2021
A leader in the DSP, Video and Cross-Channel Advertising Categories on G2
A Top Growing Company in Canada based on the Globe and Mail's 2020 Business Report
Named 23rd in Deloitte Canada’s Technology Fast 50™ program
Named a Technology Fast 50™ in North America
StackAdapt is a diverse and inclusive team of collaborative, hardworking individuals trying to make a dent in the universe. We are an equal opportunity employer and we are happy to work with applicants requesting accommodation at any stage of the hiring process. We welcome and encourage anyone and everyone to apply."
"Automotive Computer Vision Researcher - Montréal, QC - Indeed.com","Algolux is a globally recognized computer vision company addressing the critical issue of safety for advanced driver assistance systems and autonomous vehicles. Our machine-learning tools and embedded AI software products enable existing and new camera designs to achieve industry-leading performance across all driving conditions. Founded on groundbreaking research at the intersection of deep learning, computer vision, and computational imaging, Algolux has been repeatedly recognized at industry and academic conferences and has been named to the 2021 CB Insights AI 100 List of the world’s most innovative artificial intelligence startups.
As a researcher at Algolux, you have the expertise and the ability to make novel research contributions in computer vision, imaging and machine learning.
You will be a key part of a team that is building breakthrough end-to-end perception stacks for autonomous vehicles. We are looking for candidates that are motivated to solve key imaging and computer vision problems that will enable robust robotics and sensing in adverse scenarios in the wild. The technology developed at Algolux is deployed at scale in vehicles and camera solutions.
We believe in interdisciplinary research at Algolux and candidates will be working with a diverse team of computer vision, imaging, optimization, physics, and optics experts. As part of this team, we expect novel ideas to be published in major publications from time to time.
Develop and evaluate deep learning models in the wild.
Don't be satisfied with solving toy problems. Solve the real problem in the wild.
Build compelling demos and illustrative results.
Work closely with an established engineering team
Requirements:
Ph.D. or Masters in computer science or engineering, in areas related to computer vision, computational imaging, and machine learning.
Experience in Automotive Computer Vision systems
Track record of relevant publications in top-tier conferences and journals (ICCV, CVPR, ICML, SIGGRAPH, NeurIPS, etc.) and/or significant industry experience working as a member of a camera/vision research team.
Desirable Requirements:
Experience with Deep Learning frameworks (Tensorflow, PyTorch, etc.), model architecture design, training methodologies, and data management.
Experience with digital camera systems (sensors and ISPs).
Hands-on experience with geometric computer vision.
C++/Python programming.
Knowledge of cloud-based and GPU heterogeneous compute platforms.
Agile development with Git, Bitbucket, pull requests, etc."
