Title,Description
"Entry Level Security Engineer - Toronto, ON - Indeed.com","Do you know how to stop a sophisticated cyber threat? So do we.
Fortune 500 companies don’t need more cybersecurity; they need better cybersecurity. That's where you come in. Working with us, you can help to protect some of the world's biggest companies and keep their assets safe and secure.
About you
You offer clients the kind of security that will help them sleep well at night. You’re a creative problem solver, always thinking ahead and spotting risks. Like a digital detective, you uncover and prevent cyber threats to protect businesses from risks they may not even know they face. You’re as happy to work independently as you are supporting junior colleagues.
About the role
The Security Analyst is responsible for closely working with enterprise architects and resources to identify and mitigate risks, perform security reviews, design credible security practices, and deliver strategic, creative cloud-based security offerings. The Security Analyst is accountable for securing enterprise information by identifying network and application security requirements, planning, implementing and testing security controls and procedures.
On a typical day, you’ll:
Monitor the use of computer files or intellectual property to safeguard access to information
Evaluate vulnerability and threats with clients, regularly performing required audits and tests
Design and implement security-related tools and services by using and adapting existing methods and procedures
Communicate with project teams about what’s required for process and technical improvements
Work towards your team's goals within the strategic direction set by the project
Travel as needed.
Your skills
You will know all about Azure security offerings, networking, application services, databases and storage solutions, and love working with Microsoft applications. You’ve probably got a Bachelor’s degree or equivalent in Information Systems, Information Security, or another relevant field.
Forward-thinking interpersonal skills; you can persuasively express your point of view whether it’s through a written or face-to-face presentation
Knowledge of and interest in Microsoft security technologies and strategy
Some experience with identity and access management principals, architecture and security management or securing network and enterprise cloud applications.
Knowledge of Enterprise Mobility and Security Suite (EM+S), Advanced Threat Protection (ATP), Azure Information Protection (AIP) and Intune
Knowledge of Azure Key Vault, Azure Security Center, OMS
Proven implementation of cloud security models, particularly identity, network, and encryption
Applicants for employment in the US/Canada must have work authorization that does not now or in the future require sponsorship of a visa for employment authorization in the United States/Canada."
"BSA – Data Analyst - Toronto, ON - Indeed.com","About Project X
The heart of what we do is drive for unique and innovative solutions that solve our client’s problems. We are trusted advisors who create data and analytics solutions for complex client problems. We do this through collaboration, creativity and an innate need to solve tough data problems. Data runs deep in our veins and is what makes up who we are, individually and as a team, allows us to do the work we’re passionate about.
The position does not have any direct report
You are all About
The heart of what we do is drive for unique and innovative solutions that solve our client’s problems. The Consultant, Data Analyst works with a cross-functional team of product, data scientist, engineering, customer to mine customer and end-user data. A passion for data to solve complex problems at enterprise scale is what you thrive on. You delve deep into the understanding of uncertain data and derive customer journey insights, slice and dice to help our customers better understand themselves, their customers and the opportunity to evolve.
The perfect team member should be passionate about data, how it relates to itself and the way it flows in an organization at an enterprise scale. Bring your curiosity, analytical and consultative mindset to play in, make sense of and evolve the value of our clients data in a fast-paced and dynamic environment
Day to Day Deliverables
Develop a deep, multilayered understanding of the business issues and the data challenges of the clients’ organizations and their industries.
Drive from business problem to curated data, analysis and insight. Own the processes from end to end.
Assist in ensuring requirements are clear and complete, eliminating uncertainties and ambiguities.
Dig deep into the data to ensure you understand how it works together, the issues that may present themselves within the data and how you will solve them leveraging a variety of methodologies.
Work together with the customer and the data engineering team to identify issues and present solutions.
Work with the customer to identify the areas of insight that may be possible with the data and how it is being brought together.
Establish the quality of solutions through validation against the requirements.
Demonstrate collegial teamwork internally and with clients, by communicating clearly with all project team members to identify and resolve issues for delivery success.
Participate in the development of project plans to establish appropriate workload expectations and schedules.
Escalate issues promptly when required.
Innovation
Participate and contribute to lessons learned and process improvements.
Apply new technologies to improve work efforts when available.
Maintain an up-to-date knowledge of, and adopt, relevant market trends and practices.
1-3 years Required Education & Experience
Bachelor’ degree in Computer Science/ Engineering or a related field
Related experience as a data or business systems analyst in a business environment
Working with databases and/or BI tools
Familiarity with software development and project management lifecycle practices
Ability to write/execute moderate SQL and work with relational databases
Ability to work with data to draw actionable insights to aid with requirements and strategic decisions. Strong profiling and data lineage experience
Passionate about data and analytics
Analytical, critical thinking and problem-solving skills.
Ability to communicate clearly and effectively to convey complex ideas, verbally and in writing, to both business/technical staff and customers.
Ability to effectively manage multiple projects/tasks varying in complexity, meet deadlines and work well under pressure
Well-developed organization and time management skills
A proactive attitude with a hunger for developing your knowledge
Education and Experience
Bachelor's degree, preferably in Software or Computer Science/Engineering Fields or have related industry experience or acumen
Work takes place in office environments, either at Project X HQ or on various client sites.
In our commitment to promote fair and equitable treatment of all employees and applicants, Project X Ltd. provides equal employment opportunities for all individuals regardless of age, sex, disability, race, ethnic origin, citizenship, creed, sexual orientation, marital status or any other ground as described in the Ontario Human Rights Code. In addition, accommodation will be provided during the hiring process.
Due to the current COVID 19 Pandemic:
Interviews will be conducted online
Project X Ltd. staff currently work from home
YUKCW3WUuS
Job Type: Full-time"
"user support technician - Edmonton, AB - Indeed.com","Specific Skills
Communicate electronically and in person with computer users experiencing difficulties to determine and document problems experienced
Consult user guides, technical manuals and other documents to research and implement solutions
Provide advice and training to users in response to identified difficulties
Collect, organize and maintain a problems and solutions log for use by other technical support analysts
Participate in the redesign of applications and other software
Supervise other technical support workers in this group
Set up equipment for employee use, performing or ensuring proper installation of cables, operating systems, or appropriate software
Provide business systems, network and Internet support to users in response to identified difficulties
Work Conditions and Physical Capabilities
Fast-paced environment
Work under pressure
Repetitive tasks
Attention to detail
Combination of sitting, standing, walking
Tight deadlines
Ability to Supervise
3-4 people
Computer and Technology Knowledge
MS Windows
Internet
File management software
MS Office
Personal Suitability
Initiative
Effective interpersonal skills
Team player
Client focus
Judgement
Organized"
"IT SECURITY ANALYST - Montréal, QC - Indeed.com","This posting represents a full-time indeterminate contract.
Scope
Reporting to the Manager, Information Security Services, the incumbent reviews current policies and develop Information Security & IT Security policies, directives & procedures.
Primary responsibilities
Participate to solution architecture review and ensure security requirements are met
Perform IT security audit and lead vulnerability assessment, monitor audit corrective action plan
Define IT security standards
Monitor IT security risks and produce reports (e.g. risk report, monthly dashboards)
Monitor external technology security risks (e.g. virus vulnerabilities) and review technology trends
Develop a set of information security policies
Build and maintain an information security awareness program
Setup a security incident response team and review on procedures on an ongoing basis.
Provide security monitoring procedures and ensure IT staff monitor systems on a regular basis
Participate in the implementation of an IT disaster recovery plan (DRP). Participate in the DRP annual tests.
Identify objectives and metrics consistent with the strategic plan.
Work with outside consultants when required for independent security audits.
Requirements
Bachelor’s Degree in Computer Science with at least five years of experience
Knowledge of Window/Macintosh/Unix/Linux system administration in a networked environment.
Knowledge of network technologies.
Good knowledge (Level 4) of spoken and written English and French language skills.
Able to work with various investigation bodies
Certified Security Professional certified (SSCP, CISSP, GIAC or other recognized security certification) is an asset.
Knowledge of international security standards and best practices (ISO27001, FISMA) and knowledge of Quebec (« Loi sur la protection des renseignements personnels ») and Canadian law (Privacy Act, PIPEDA) is desirable.
Must have an absolute discretion about IT security incidents.
Must have good analytical and problem solving skills. Committed to working in a structured environment where teamwork is essential.
Must be able to work under pressure while maintaining harmonious relations with co-workers.
Salary
$88,467 - $105,667 per annum
Interested applicants must submit a curriculum vitae with a covering letter by
December 7, 2021
. Please click on the How to Apply button below for further instructions.
IMPORTANT: The language and computer skills of short-listed candidates will be tested."
IT Security Analyst - Remote - Indeed.com,"Remote position with candidate located in Calgary, Edmonton, Toronto region or Manitoba region.
Six (6) month contract with possibility of renewal after initial period.
Job Purpose:
Reporting to the Manager of IT and Security, the IT Security Analyst is responsible for designing, implementing, maintaining, and supporting all IT security solutions that are utilized at Medicentres Canada Inc and ELNA Medical Group Inc. This includes monitoring the network for security issues and installing security software and documentation of security issues or breaches that are found. The jobholder will also troubleshoot network performance issues and analyze network traffic in a timely, accurate manner.
Principal Responsibilities:
Provide 24/7 support for the network and security infrastructure
Configure, implement, maintain and document of all network and security equipment across the business, including clinics
Monitor security logs and access of file shares and network logins and protect against security breaches
Prepare reports for management to detail security breaches, weaknesses, and remediation plans
Maintain firewalls and security rulesets
Monitor and analyze network performance, antivirus software and security across the organization
Recommend security enhancements and best practices and ensure compliance
Validate patch management and oversee remediations
Ensures all changes to the environment follow the change management process
Assist the team with technology upgrades and deployments on prem and cloud
Act as the primary escalation point for all IT Security incidents
Perform other duties as assigned to support Medicentres Canada Inc.
Knowledge, Skills and Experience:
College or University degree in a related discipline or equivalent work experience
Five (5) plus years of experience as a Senior Network or Systems Analyst, working in a similar environment
Security+ or CISSP certifications is preferred or equal experience
Excellent knowledge of network systems, protocols, and standards as well as scripting languages
Excellent knowledge with installing, configuring, and troubleshooting firewalls, switches, routers, wireless access points, VLAN’s, network connection
Excellent knowledge with SIEM solutions. Splunk is a strong asset
Experience with Windows Server and Linux operating systems
Experience with anti-virus software, intrusion detection systems, and other network security measures
Awareness of applicable data privacy practices and laws (PIPEDA, PHIPA, PCI)
Ability to manage assigned projects in a priority sequence to ensure deliverables are met on time
Excellent communication and customer service skills both written and verbal
Adaptable and willing to learn new skills
Ability to work in a very demanding and fast paced team environment with minimal supervision
Context and Environment:
Must be able to work in a fast paced, high pressure and complex technical environment that requires attention to detail and provide sound support. The ability to sit at a computer, view a computer monitor, and use a telephone headset for an extended period. May be required to work unconventional hours, weekends, holidays, late nights, or early mornings. Able to employ professionalism, patience and self-control in handling upset customers. May require travel to clinics and offices, moderate to heavy lifting and transportation of objects, such as computers, network equipment and servers. May be required to provide after-hours support for security events. Must be able to pass both internal and government mandated security screenings.
Internal Communications
:
IT Staff and Management
Clinical staff
External Communications:
Physicians
External parties such as: Lenovo, Dell, Quest, Cisco, Palo Alto, etc.
HdeAzIUJfr"
"Analyst / Live and recorded intercepted telecommunications - Montréal, QC - Indeed.com","Royal Canadian Mounted Police - Special I
Montréal Island (Québec)
PO-IMA-02 - IM-02
$52,548 to $66,496
For further information on the organization, please visit Royal Canadian Mounted Police
Closing date: 17 December 2021 - 23:59, Pacific Time
Who can apply:
Persons residing in Canada and Canadian citizens residing abroad.
Apply online
Important messages
We are committed to providing an inclusive and barrier-free work environment, starting with the hiring process. If you need to be accommodated during any phase of the evaluation process, please use the Contact information below to request specialized accommodation. All information received in relation to accommodation will be kept confidential.
Assessment accommodation
On October 6, 2021, the Government of Canada announced details of its plans to require vaccination across the federal public service.
As per the new Policy on COVID-19 Vaccination for the Core Public Administration Including the Royal Canadian Mounted Police, federal public servants in the Core Public Administration and members of the RCMP must attest to their vaccination status. The requirement for employees to be fully vaccinated applies whether they are teleworking, working remotely or working on-site. This is a condition of employment and it applies to indeterminate (permanent), determinate (term), casual, and student hiring. Should you reach the point in the selection process where it is necessary to verify terms and conditions of employment then the hiring manager or a human resources representative will contact you in order to complete an attestation.
All applicants for positions within the Royal Canadian Mounted Police (RCMP) will be subject to a thorough security clearance process which includes an interview wherein questions may include (but not limited to) reference checks, previous employment, on-line activities, credit checks, alcohol and/or drug use.
For this selection process, our intention is to communicate with applicants by e-mail for screening and assessment purposes. Applicants must include in their application a valid e-mail address and make sure this address is functional at all times and accepts messages from unknown users.
Should your responses to the screening questions contain insufficient details to demonstrate that you meet the screening criteria, your application may not be given further consideration in this process. Candidates will not be solicited for incomplete or possible missing information.
All job applications must be submitted through the GC Jobs Web site (www.jobs.gc.ca). No job application submitted by email will be accepted.
Duties
Perform real-time, legally authorized electronic telecommunications surveillance involving designated persons, locations and devices.
Listen and analyze live and recorded intercepted telecommunications for simultaneous summary for criminal investigations.
Prepare textual transcripts of certain communications intercepted and recorded for judicial purposes.
Prepare various reports for each project on a regular basis, describing project resources, progress made, providing relevant statistics and identifying foreign language translation needs.
Analyze conversations and data from various sources (compound dialer, location, Internet, etc.) to identify habits and codes to help establish relevant information (transactions, deliveries and associations).
Intent of the process
The RCMP is seeking highly qualified and motivated candidates for operational support of criminal investigations to fill five (5) positions within C Division's Special I sector.
Should a Civilian Member (CM) be found qualified and selected for appointment, the appointment will not result in a change of status to the Public Service (PS) category for the CM.
Positions to be filled:
5
Information you must provide
Your résumé.
In order to be considered, your application must clearly explain how you meet the following (essential qualifications)
EDUCATION
A secondary School Diploma or employer-approved alternatives*.
The employer-approved alternatives to a secondary school diploma are:
A satisfactory score on the Public Service Commission test approved as an alternative to a secondary school diploma; OR
An acceptable combination of education, training and/or experience
Degree equivalency
EXPERIENCE
Experience in a work environment using a computer with a software suite, i.e. MS Office, including but not limited to word processing and spreadsheet software.
Experience in analyzing information, data or reports.
The following will be applied / assessed at a later date (essential for the job)
Bilingual - Imperative (BBB/BBB)
Information on language requirements
ABILITY
Ability to prepare synopses and verbatim transcriptions while listening to recorded audio conversations in English and French.
PERSONAL SUITABILITIES
Conscientiousness and Reliability
Flexibility
Problem solve
Decisiveness
Communication (Oral & Written)
Teamwork
Self-control and Composure
Judgment
The following may be applied / assessed at a later date (may be needed for the job)
EDUCATION
Certificate of post-secondary studies in ""Activities and criminal behavior analysis in technological surveillance"" (completed or in progress).
Degree equivalency
EXPERIENCE
Experience applying the Criminal Code, such as Part VI pertaining to the interception of private telecommunications.
Experience working as an Intercept Monitor Analyst using the Central Communications Intercept System (CenCIS).
Experience working on a RCMP project where the safety of a person or a matter of national security has been identified.
Comprehension of a language or a dialect other than the official languages.
Conditions of employment
Top Secret security clearance
Ability and willingness to work shift work (24 hours a day, 7 days a week and 365 days a year).
Ability and Willingness to travel across Canada.
Ability and Willingness to work overtime.
Ability and Willingness to testify in a court of law.
Meet and maintain the medical profile standards established for the position.
Be able to type/keyboard at 40 net w.p.m. with less than 5% error rate.
Ability and willingness to be exposed to violent and/or traumatic events, abusive language, and disturbing graphic material when conducting intercept monitoring activities.
Other information
The Public Service of Canada is committed to building a skilled and diverse workforce that reflects the Canadians we serve. We promote employment equity and encourage you to indicate if you belong to one of the designated groups when you apply.
Information on employment equity
EVALUATION
A written exam will be administered.
An interview will be administered.
Reference checks may be sought.
Please note that your overall conduct during your communications, including e-mail correspondence, throughout the entire process may be used in the assessment of qualifications and competencies.
You must provide proof of your education credentials. If you were educated outside of Canada, you must have your certificates and/or diplomas assessed against Canadian education standards. For more information, please click on ""Degree Equivalency"" in the Education section above.
LEAVE/ABSENCES DURING THE SELECTION PROCESS
It is the responsibility of the candidate to notify the Departmental contact of any pre-approved leave throughout the duration of the process in order to facilitate scheduling of evaluations. One alternate date will be possible only if requested for the following reasons:
1. Medical reasons with doctor's certificate,
2. Death in your immediate family,
3. Confirmation of pre-approved travel plans or training plans (made before
the advertisement posting date),
4. Religious reasons, or
5. Participation in an assessment for another selection process.
OFFICIAL LANGUAGES
Persons are entitled to participate in the selection process in the official language of their choice. Applicants are asked to indicate their preferred official language in their application.
OTHER INFORMATION
Please ensure that you have your Personal Record Identifier (PRI) is included in your application if you have one.
Acknowledgement of receipt of applications will not be sent; we will contact selected candidates when the pre-screening process has been completed.
Candidates will be required to pay for all travel and relocation expenses related to this process, including travel expenses for assessment purposes where applicable.
Preference
Preference will be given to veterans first and then to Canadian citizens and permanent residents, with the exception of a job located in Nunavut, where Nunavut Inuit will be appointed first.
Information on the preference to veterans
We thank all those who apply. Only those selected for further consideration will be contacted."
"Software Quality Assurance Analyst - Montréal, QC - Indeed.com","A Moving Experience.
Software QA Analyst (9B)
Job Description
Do you want to be part of the future now? Are you ready to help us to connect drivers to the digital universe using our advanced voice recognition and AI systems? Then, we have a role for you!
We’re looking for a highly motivated Software QA Analyst to join our team. You must have a solid understanding of the SW development life cycle and different test methodologies, combined with a passion for quality and efficiency. In this exciting role, you will be responsible for designing, developing, and executing function test, integration test, and performance test for conversational AI applications.
Responsibilities:
Identify test requirements from multiple specifications and develop, document, and maintain functional automated test cases to cover those requirements.
Develop and maintenance of test strategies, test plans, test cases and test results
Enhance test automation framework for support of new features and improve test efficiency
Develop, enhance, and maintain the automation test framework and test cases using the in-house automation and 3rd party tools
Analyze test results along with failure analysis and utilize facts / data driven metrics to continuously improve test efficiency and effectiveness
Ensure measurable improvement of product quality by identifying, developing, and implementing innovative QA capabilities, strategies, and approaches
Contribute with the development, operation, and maintenance of a highly automated Continuous Integration/Continuous Testing tool chain
Execute manual and automated feature-level test cases and be able to isolate, replicate, and accurately report issues. Properly communicate test activities, estimates, tasks, and status
Requirements:
B.S or Diploma degree in computer science, engineering, or related experience
3+ years of experience in Quality Assurance in Agile/Scrum based product development
Excellent analytical skills and experience troubleshooting complex systems
Experience in test automation development at framework and test case level.
Very good programming skills, preferable in Python and C/C++
Hands on Android and iOS dev/testing experience
Excellent automation experience ( scripting, Appium, etc ) with good knowledge of python and typescript
Experience with software development and quality engineering in the automotive industry, artificial intelligence and voice recognition systems is a big plus
Excellent problem-solving skills and strong self-reliance. Problem solver and critical thinker.
Exceptional attention to detail, interpersonal communication, and project management skills
Self-motivated, responsible, accountable, can work on tight deadlines and have the discipline to bring projects into closure
Confident tester mindset, inquisitive, curious and know how to develop remarkable test scenarios. You know the difference between testing and QA.
Excellent team player who can work collaboratively with different teams and influence their decisions in a positive way.
Excellent English communication skills
Chinese communication skill would be a great bonus
Eligible to work in Canada (Citizen/Permanent Resident). Work location: Montreal
Preferred skills:
CI/CD tools, e.g., Jenkins
Familiar with JIRA and Confluence
Automation experience (scripting, Appium, etc ) with good knowledge of python and typescript
Android and iOS dev/testing experience
Test case management tools, e.g., XRay
Experienced in software development and integration and testing of embedded systems in the Automotive domain.
Experienced with software development maturity models and their implementation following international standards such as ASPICE, CMMI, ISO etc.
Cerence Inc. (Nasdaq: CRNC and www.cerence.com ) is the global industry leader in creating unique, moving experiences for the automotive world. Spun out from Nuance in October 2019, Cerence is a new, independent company that has quickly gained traction as a leader in the automotive voice assistant space, working with all of the world’s leading automakers – from Ford and Fiat Chrysler to Daimler, Audi and BMW to Geely and SAIC – to transform how a car feels, responds and learns. Its track record is built on more than 20 years of industry experience and leadership and more than 325 million cars on the road today across more than 70 languages.
As Cerence looks to the future and continues an ambitious growth agenda, we need someone to join the team and help build the future of voice and AI in cars. This is an exciting opportunity to join Cerence’s passionate, dedicated, global team and be a part of meaningful innovation in a rapidly growing industry.
EQUAL OPPORTUNITY EMPLOYER
Cerence is firmly committed to Equal Employment Opportunity (EEO) and to compliance with all federal, state and local laws that prohibit employment discrimination on the basis of age, race, color, gender, gender identity, gender expression, sex, sex stereotyping, pregnancy, national origin, ancestry, religion, physical or mental disability, medical condition, marital status, citizenship status, sexual orientation, protected military or veteran status, genetic information and other protected classifications. Cerence Equal Employment Opportunity Policy Statement.
All prospective and current Employees need to remain vigilant when it comes to executing security policies in the workplace. This includes:
Following workplace security protocols and training programs to familiarize with the ways to maintain a safe workplace.
Following security procedures to report any suspicious activity.
Having respect for corporate security procedures to allow those procedures to be effective.
Adhering to company's compliance and regulations.
Encouraging to follow a zero tolerance for workplace violence."
"Data Analyst (SSIS) - Toronto, ON - Indeed.com","Description
Data Analyst (SSIS)
Angus Systems is the leading provider of mobile and cloud-based work order and operations management solutions for commercial real estate teams. We help our clients shine.
The Professional Services team offers a variety of options to integrate the
Angus AnyWhere
platform with third-party systems (leasing and accounting systems, building automation, facilities management, Single Sign-On, energy management systems, etc).
As a member of the Professional Services team, you will advise new and existing clients on the right integration solution and implement it. The successful candidate is willing to learn a variety of technologies/concepts and is driven to deliver solutions for our client’s complex integration requirements. Currently we will be onboarding remotely, and as of now we intend to move into a hybrid work solution.
What you’ll get to do:
Maintain import and export routines using SSIS packages
Configure settings for email parsing and Single Sign-on integrations
Work directly with assigned clients to gather their integration needs
Coordinate the development of new integration solutions
Collaborate with the Sales/Account Management team and the Customer Success team on the implementation of integration solutions (including demos, proof of concepts, and proposals)
Evaluate areas that can be scripted/automated to reduce the time and effort for deployment to production
Troubleshoot any post implementation integration issues
Support and document best practices, processes, and standards
Gain in depth knowledge of the Angus AnyWhere data structures, Angus AnyWhere suite of applications, and client usage of applications
Requirements
Who you are:
You have a Bachelor’s degree in Information Science/Information Technology, Computer Science, or equivalent specialized training/certification or the equivalent years of professional experience.
You have minimum of 10 years of experience with Microsoft SQL Server whether on-premise or in the cloud including SSIS, Power BI and Visual Studio
You are proficient in data cleansing, database modeling, T-SQL, scripting, querying, stored procedures and PowerShell
You are familiar with Excel, Git (GitHub), API, Azure, SharePoint, SFTP, SAML, or API
You have excellent time management skills to prioritize multiple projects in order to meet project deadlines
You pride yourself on your organizational and meeting preparation skills
You demonstrate excellent attention to detail and problem-solving skills to anticipate any database issues and consider different approaches to troubleshoot
You have excellent communication skills (verbal, written, and interpersonal) to engage with both technical and non-technical individuals
Benefits
What we offer:
An opportunity to work in a stable and exciting work environment with growth opportunities
Tuition reimbursement program
Medical and dental benefits without a waiting period
Three (3) weeks paid vacation
Location! We are in Don Mills with free parking, close to the 401 and DVP, with bike racks, and a TTC stop outside our office
Defined Benefit Pension Plan
Employee Assistance Program
Various perks such, gym membership, fitbit for monthly team challenges, Perkopolis and socials for everyone from book club to sports
A culture that encourages volunteering, giving back, team activities, and teamwork
An open concept, bright office with access to Wilket Creek and Sunnybrook Park"
"Data Analyst - Concord, ON - Indeed.com","Organization Summary:
AdvantAge Ontario has been the trusted voice for senior care for over 100 years and is the only provincial association representing the full spectrum of the senior care continuum. Our nearly 400 members are located across the province and include not-for-profit, charitable, and municipal long-term care homes, seniors’ housing, assisted living in supportive housing and community service agencies.
We are focused on the important work that members do and on giving them the supports and resources they need including advocacy, education, communications, and member programs and services.
Organization Culture:
AdvantAge Ontario is a collaborative organization that supports its members, staff and community with a shared purpose. We are nimble and responsive, and we are personable, professional and empathetic.
Organization Values:
Inclusion and diversity –
we strive to provide a workplace that recognizes diversity and is safe and inclusive.
Respect – we show respect by demonstrating trust and integrity in all interactions.
Empathy – we are empathetic and kind to our members, colleagues and ourselves.
Fairness – we are fair and equitable in all we do.
Passion – we have a passion for innovation and continuous improvement.
POSITION SUMMARY:
Reporting to the Director, IT Innovations, Data Analytics & Capital Development, the Data Analyst will be responsible for working with multiple stakeholders to understand their business reporting & analytic needs. The Data Analyst will gather, maintain, prepare, and analyze data that meets current and future business requirements and assist with various policy projects.
The Data Analyst is responsible for demonstrating the culture and values of AdvantAge Ontario in all interactions and work.
RESPONSIBILITIES:
· Work with various teams on projects with varied informational and analytical needs.
· Perform all required tasks for the annual benchmarking programs and generate custom comparative reports for all participating member homes.
· Collect, manage, and maintain various data repositories and perform all necessary data analysis functions to summarize data and generate visual reports.
· Work with large datasets and various tools such as Excel, SPSS, Power BI, Access, Phyton, SQL and related systems for data analysis.
· Research and extract relevant data & reports from various websites and related portals for industry-specific analysis (i.e., policy and capital analysis).
· Assist with various policy projects, including costing LTC funding, staffing ratios, expenditure to support the annual pre-budget, policy submissions and related advocacy efforts.
Identify, analyze, and interpret trends and patterns in complex data sets and prepare dashboards, presentations and reports.
· Create data visualization using Excel, Power BI, Crystal Reports, SSRS, other applications.
· Verify and validate data from multiple sources to ensure consistency, accuracy, and reliability of the data.
· Support the preparation of presentations, reports, memos, and other documentation by summarizing findings from data analysis.
· Work with various departments and multiple data sources to create, modify and link data queries to a dashboard for effective decision making.
· Generate membership data reports to track various member & prospect-related activities (e.g., membership recruitment, retention, member engagement, event participation, effective communication, etc.) using SQL, IQAs, SSRS & Crystal reports linked to multiple SQL Databases.
· Prepare and maintain process documentation and enhance and automate processes using advanced scripting and programming skills.
· Perform other duties as assigned.
Experience and Education:
· University degree, college diploma or relevant experience
· Minimum of three years of data management & data analysis experience
· A good understanding of statistics and analytics, with the ability to analyze trends
· Experience in the preparation and fulfillment of data reports
· Must have strong Excel, Power BI, Python, SQL, SPSS knowledge
· Experience with programming language such as Python and comfortable using development environments such as Jupyter Notebook
· Familiarity with packages related to data processing, such as Pandas and NumPy
· Experience with Data Visualizations and Business Intelligence Tool such as Power BI or Tableau
· Experience with long-term care home data will be an asset
Skills and Competencies:
· Flexible and adaptable to changing priorities and demands.
· Self-starter with motivation to complete tasks in line with established goals and standards
· Superior organizational skills - the ability to work well under pressure and multi-task on numerous projects, often with competing levels of priority.
· Strong interpersonal skills.
· Excellent written and verbal communication skills
· Strong problem solving, analytics and critical thinking skills
· Strong attention to detail and accuracy of the information, including the ability to organize and analyze large data sets
· Demonstrated ability to work in a team environment is essential
· Exceptional technical skills related to working with large data sets and advanced MS Excel functions
· Strong knowledge of business support processes and tools, computer business applications, online survey tools, database & statistical tools
· High-level proficiency in Microsoft Applications (Word, Outlook, Excel, PowerPoint, Power BI)
· Willingness to learn new data science technologies, such as various Python packages, BI tools, VBA, etc.
· Ability to maintain confidentiality.
· Ability to successfully engage and interact with all levels of employees in a remote environment.
Location:
Due to the current pandemic, remote work is available. AdvantAge Ontario reserves the right to change to on site work at the Association’s head office at any time.
The Association is committed to providing equal opportunity in all employment practices without regard to race, nation or ethnic origin, colour, religion, age, sex (including pregnancy and childbearing), sexual orientation, marital status, family status, physical or mental disability or pardoned criminal convictions, or any other category protected by law.
The above job description is meant to describe the general nature and level of work being performed; it is not intended to be construed as an exhaustive list of all responsibilities, duties and skills required for the position. The Association reserves the right at any time with or without notice to alter or change job responsibilities, reassign or transfer job position or assign additional job responsibilities. The Association shall provide reasonable accommodations of known disabilities to enable a qualified applicant or employee to apply for employment, perform the essential functions of the job, or enjoy the benefits and privileges of employment as required by t
Job Types: Full-time, Permanent
Benefits:
Dental care
Extended health care
Life insurance
On-site parking
Paid time off
RRSP match
Vision care
Schedule:
Monday to Friday
Experience:
data management: 3 years (required)
data analysis: 3 years (required)
Work remotely:
Temporarily due to COVID-19"
"IT Analyst - Mont-royal, QC - Indeed.com","Who Are We?
At National Credit Recovery Inc., our primary purpose is to serve Clients and their customers related to debt collection, debt purchasing, business process outsourcing (BPO) and litigation solutions. Our Agents are central to ensuring we are able to collect on outstanding debts effectively. They also provide the best customer service, loyalty, litigation and retention solutions possible too.
We are a global organization with multiple locations in Canada and abroad. We are excited to provide internal and external growth opportunities as we continue to expand. National Credit Recovery Inc., is proud to offer our Agents initial paid training, monthly coaching, performance management support and on-going learning and development opportunities. We value providing numerous employee engagement and philanthropic initiatives throughout the year also. We’d love to have you join our team!
Who Are We Looking For?
We are looking to add an IT Analyst member to our team who can assist with processing tickets, monitoring and maintaining systems. The ideal candidate will be able to clearly and professionally communicate with internal and external business partners. We see you as an integral member of our team. At NCRi Inc., we pride ourselves on utilizing the latest and greatest technologies and want you to be a change champion for those initiatives. We can’t wait to add someone to our team who is able to implement solutions positively and respond to inquiries with care.
The ideal candidate would love:
Installing and configuring computer hardware operating systems and applications; replacing parts as required and perform maintenance procedures by following diagrams and written instructions to repair a fault or set up a system
Daily IT processing as required
Remote Desktop Support for internal staff and home office employees
Help with the design, implementation and support of various internal workflows and processes using (Solarwinds MSP ticketing system, Solarwinds N-Central experience, or equivalent experience) managing IT support tickets within a multi-site environment
Monitoring and maintaining computer systems and networks
Understanding of TCP/IP and networking and internet technologies
Talking to staff, clients and/or vendors through a series of actions, either face-to-face or over the telephone, to help set up systems or resolve issues
Documentation management
Troubleshooting system and network problems and diagnosing and solving hardware or software faults
Providing support, including procedural documentation and relevant reports
Supporting the roll-out of new applications
Setting up new users' accounts and profiles and dealing with password issues
Responding within agreed time limits to call-outs
Must be self-motivated and self-directed with ability to work in a fast-moving environment.
Prioritizing and managing many open cases at one time
Rapidly establishing a good working relationship with customers and other professionals, such as software developers (where applicable)
Provide assistance in testing and evaluating new technology
Ability to provide after hours and weekend support when required
Be helpful and understanding by providing the support you would want
Maintain a positive attitude as other daily tasks may be assigned
Qualifications:
Diploma or Degree in IT or related field or equivalent working experience
Desired: A+ Certification, Network Certifications ITIL Foundations
Work Experience:
New Graduate from IT or related education; or 3 years of related work experience, or AA degree, or technical training or equivalent combination of education and experience. A+ Certification and certified/experienced with Commercial Desktops, Workstations and Notebooks Service
Solid experience and understanding of IT services and products.
Data backups
Enthusiastic about technology and willing to learn and stay on the cutting edge.
Experience with Windows10, and Office 365
PC hardware, Printers, scanners, computer peripherals, Mobile devices (iOS)
Client PC connectivity - Ethernet, TCP/IP and VPN
Strong customer service and troubleshooting skills
Ability to explain technical terms in plain English to end users.
Desired:
Active directory maintenance and Exchange 2010
File server knowledge
Experience with Ghost products
**This position requires weekend availability**"
