Title,Description
"office manager - Oakville, ON - Indeed.com","Business Equipment and Computer Applications
Spreadsheet
MS Excel
MS Word
Accounting software
MS Outlook
Work Setting
Private sector
Specific Skills
Carry out administrative activities of establishment
Administer policies and procedures related to the release of records in processing requests under government access to information and privacy legislation
Oversee and co-ordinate office administrative procedures
Review, evaluate and implement new administrative procedures
Co-ordinate and plan for office services such as accommodation, relocation, equipment, supplies, forms, disposal of assets, parking, maintenance and security services
Assist in the preparation of operating budget and maintain inventory and budgetary controls
Assemble data and prepare periodic and special reports, manuals and correspondence
Keep financial records and establish, maintain and balance various accounts using manual and computerized bookkeeping systems
Transportation/Travel Information
Own transportation
Own vehicle
Willing to travel
Valid driver's licence
Work Conditions and Physical Capabilities
Fast-paced environment
Work under pressure
Attention to detail
Tight deadlines
Personal Suitability
Effective interpersonal skills
Flexibility
Excellent oral communication
Excellent written communication
Reliability
Organized"
"Finance Officer - Saskatoon, SK - Indeed.com","Finance Officer
The Global Institute for Food Security (GIFS) is a rapidly expanding Institute based at the University of Saskatchewan. Our
Vision
is
a world where everyone has access to safe and nutritious food
. GIFS strives to achieve this bold vision by investing in our talent and collaborating with others. In line with our
Mission, we will work with our employees, partners, and stakeholders to discover, develop, and deliver innovative solutions for the production of globally sustainable food.
We are guided by our
Values
of:
Innovation. Excellence. Collaboration. Integrity. Equity, Diversity, and Inclusion.
Primary Purpose:
The Financial Officer is part of the GIFS finance team that provides financial services to a wide variety of stakeholders and works closely with USask units, as required.
Nature of the Work:
Reporting to the Director of Finance, you will assist with financial reporting and analytics for GIFS and its research programs. Services are provided to a wide range of stakeholders, including the GIFS Board of Directors, senior leadership, staff, researchers, as well as various funding institutions. You will work closely with USask departments including, Finance, Research Excellence & Innovation, and Research Acceleration & Strategic Initiatives. Finally, you will interact with external auditors.
Your success requires you understand the interconnectedness of GIFS and the impact that changes and finances have on all the platforms, programs, clients, and the reputation of GIFS. Responsibilities include establishing and maintaining relationships with colleagues, researchers, collaborators, and stakeholders. You will require a proactive and strategic approach, with the ability to manage high volume and complexity while applying attention to detail, discretion, integrity, and independent judgment.
Accountabilities
Prepare monthly fund reconciliations and provide high-level analysis.
Prepare financial reporting for various research programs and external funders.
Assist with educating stakeholders on financial reporting, budgeting and forecasting matters.
Ensure that program budgets and funds are administered in accordance with university policies and funder guidelines.
Ensure financial processes are effective and efficient.
Assist with the annual external audit.
Lead by example with a commitment to continuous improvement and GIFS values.
Other accountabilities as assigned.
Qualifications
Education:
A relevant university degree, preferably in Commerce, Business, Accounting, or related field, along with a minimum of five (5) years of experience in general accounting, financial management and budgeting, and financial planning and analysis. A professional accounting designation is considered a strong asset.
Experience
Demonstrated progression in level of responsibility including financial reporting under GAAP, as well as internal managerial reporting which includes budget composition and analysis as well as financial data analytics.
Experience preparing financial reports using conventional reporting tools and advanced Excel functions is necessary.
Knowledge of university core financial (Unifi), and federal Tri-Agency programs would be valuable assets.
Previous experience with continuous improvement
Skills
Ability to work independently and collaboratively.
Ability to meet deadlines in a fast-paced environment with attention to detail.
Demonstrated ability to mine an enterprise financial system for information and translate complex financial information to a variety of stakeholders in a clear manner.
Excellent interpersonal skills with the ability to establish and maintain professional relationships that support exceptional collaboration, exercising tact and judgment.
Ability to manage multiple projects simultaneously and work effectively within a high achieving team environment.
Sound judgment, discretion, diplomacy, and professional integrity.
Ability to gather, analyze, and present information with attention to detail.
Ability to work effectively in a diverse working environment.
Department:
Global Inst for Food Security
Status:
Permanent
Employment Group:
ASPA
Full Time Equivalent (FTE):
1.0
Salary:
The salary range, based on 1.0 FTE, is $64,107.00 - 100,169.00 per annum. The starting salary will be commensurate with education and experience.
Salary Family (if applicable):
Specialist Professional
Salary Phase/Band:
Phase 2
Posted Date:
11/8/2021
Closing Date:
Until Filled.
Number of Openings:
1
Remote Status:
Yes - Temporarily due to COVID-19 (hybrid available ongoing)
The successful applicant will be required to provide the following current verification(s) where 'Yes' is indicated below. Further information is available at:
https://careers.usask.ca/tips-for-applying.php
Criminal Record Check:
Not Applicable
Driver's License and Abstract Check:
Not Applicable
Education/Credential Verification:
Not Applicable
Vulnerable Sector Check:
Not Applicable
The University of Saskatchewan has instated a number of health and safety requirements for faculty, staff and students in consideration of the COVID-19 pandemic. As of January 4, 2022, being
fully vaccinated
against COVID-19 is a condition of employment and proof of vaccination will be required. The University will consider accommodations requests for individuals in accordance with the requirements of the Saskatchewan Human Rights Code.
Learn more about what we are doing to keep our campus community safe.
The University believes equity, diversity, and inclusion strengthen the community and enhance excellence, innovation and creativity. We are dedicated to recruiting individuals who will enrich our work and learning environments. All qualified candidates are encouraged to apply; however, in accordance with Canadian immigration requirements, Canadian citizens and permanent residents will be given priority. We are committed to providing accommodations to those with a disability or medical necessity. If you require an accommodation in order to participate in the recruitment process, please notify us and we will work together on the accommodation request. The University of Saskatchewan’s main campus is situated on Treaty 6 Territory and the Homeland of the Métis. We pay our respects to the First Nations and Métis ancestors of this place and reaffirm our relationship with one another. Together, we are uplifting Indigenization to a place of prominence at the University of Saskatchewan."
"Junior Accountant - Calgary, AB - Indeed.com","We are currently seeking a dedicated individual to join our organization as a permanent full-time Junior Accountant!
Responsibilities
Complete daily bank reconciliations for multiple companies.
Post inter-company invoice entries.
Respond to AP enquiries from vendors/suppliers and staff.
Responsible for the maintenance of general ledger schedules
Reports details of reconciling items for the business unit reconciliations and prepares adjusting journal entries to correct these items as necessary.
Prepares general ledger journal entries as needed, and based on monthly, quarterly and annual requirements.
Assist in monthly Blackline reconciliations
Timely and accurate preparation of various management reports, including daily/weekly/monthly reporting requirements and ad-hoc requests.
Provides accounting expertise in the continuous improvement of current business processes and in the formulation of new business processes.
Identifies and reports operational issues affecting the results of the Business Unit.
Reconciles and reports variances of estimated operational results to actual.
Preparation of sales tax returns and requisitions for payments
Preparation and analysis of monthly expense accruals
Interprets items of operational and cash relevance, updates reporting requirements, identifies and communicates all unusual items on a timely basis.
May perform other duties as assigned.
Requirements
Post-secondary accounting education preferably working towards a professional accounting designation.
Minimum of 2 years related accounting experience.
Experience in the use of relational database systems and proficient with Windows-based applications including spreadsheet, word processing and database software.
Ability to ensure the accurate and efficient completion of financial requirements (as they relate to the above) based on pre-assigned deadlines with minimum supervision
Ability to provide meaningful information to management in order that they may utilize the information to make timely decisions.
Ability to effectively interact with other individuals at all levels of the Company.
Innovative, self-motivated and a well-organized team player.
Ability to multi-task and work in a fast paced dynamic environment with competing deadlines
What’s in it for you?
Bunzl Canada Inc. (bunzlcanada.ca) provides the cleaning and hygiene products, food and retail packaging, safety products and industrial supplies that keep over 45,000 Canadian businesses running, every day. We are one of the largest, most successful global companies in Canada with a long-standing track record of retaining, developing, and investing in our people.
Come showcase what you can do in a fast-moving, evolving company that provides competitive compensation, benefits, RRSP Match, Share Save (Stock) opportunities, performance incentives and career development opportunities. You’ll find the support, leadership, and workplace culture you need to achieve your full potential. When you are successful, we are successful! At Bunzl, we don’t just say our people are our greatest asset, we really mean it. Let’s talk about your future.
Interview guidance
Bunzl is an Equal Opportunity Employer committed to fostering an inclusive and accessible environment reflecting the diversity of the communities in which we operate. If requested, we will provide reasonable accommodation during the recruitment process for persons with disabilities.
Job Types: Full-time, Permanent
Benefits:
Dental care
Disability insurance
Employee assistance program
Extended health care
Life insurance
RRSP match
Vision care
Schedule:
Day shift
Monday to Friday
Experience:
accounting: 1 year (preferred)
Work remotely:
No"
"CLK 9R - Wildfire Finance Clerk - Kamloops, BC - Indeed.com","Wildfire Finance Clerk
Clerk 9
This posting is to establish an eligibility list for future permanent, temporary, auxiliary, and/or as and when auxiliary vacancies.
On November 1, 2021 the BC Public Service announced the COVID-19 Vaccination Policy that defines the conditions and expectations for BC Public Service employees regarding vaccination against COVID-19. Among other possible measures, proof of vaccination will be required by November 22, 2021. It is a term of acceptance of employment that you agree to comply with all vaccination requirements that apply to the public service. More information can be found here.
A great opportunity to take the next step in your career
The BC Wildfire Service (BCWS) is a unique program of government tasked with the responsibility of preventing and managing wildfire on the landscape. With a workforce of approximately 1600 the program’s staff are dedicated to undertaking the BCWS mandate in delivering effective wildfire management and emergency response support to protect values, while encouraging sustainable, healthy and resilient ecosystems.
This position is responsible for processing corporate wildfire services transactions in a dynamic environment.
Kamloops is surrounded by over one hundred lakes as well as the North and South Thompson rivers. Water-based activities are very popular, such as fishing, kayaking, canoeing, rafting, tubing, skiing, snowmobiling, and ice-fishing. Kamloops has a very strong First Nations culture.
The BC Public Service is an award winning employer and offers employees competitive benefits, amazing learning opportunities and a chance to engage in rewarding work with exciting career development opportunities. For more information, please see What We Offer.
The BC Public Service is committed to creating a diverse workplace to represent the population we serve and to better meet the needs of our citizens. Consider joining our team and being part of an innovative, inclusive and rewarding workplace.
The Indigenous Applicant Advisory Service is available to applicants that self-identify as Indigenous (First Nations, status or non-status, Métis, or Inuit) seeking work or already employed in the BC Public Service. For advice and guidance on applying and/or preparing for an interview for this opportunity, we invite applicants to connect with the Indigenous Applicant Advisor Amanda by email: IndigenousApplicants@gov.bc.ca or by phone:
778-698-1336
.
For complete details about this opportunity, including accountabilities, please refer to the attached job profile. For specific position related enquiries, please contact Rhonda.Stearns@gov.bc.ca.
DO NOT SEND YOUR APPLICATION TO THIS EMAIL ADDRESS.
For more information about how to complete your job application, add/edit your resume and for more useful tips when applying for jobs, please refer to the Your Job Application page on the MyHR website. If you are still experiencing technical difficulty applying for a competition, please send an e-mail to BCPSA.Hiring.Centre@gov.bc.ca,
before the stated closing time
, and we will respond as soon as possible to assist you.
NOTE:
Applications will be accepted until 11:00 pm Pacific Standard Time on the closing date of the competition.
Job Requirements:
In order to be considered for this position, your application must clearly demonstrate how you meet the education and experience as outlined below:
Secondary School Graduation or equivalent and experience working in an office setting with computerized systems;
OR
,
An equivalent combination of education, training and experience may be considered.
Valid BC Class 5 Driver’s Licence, or equivalent.
Preference may be given to candidates with one or more of the following:
Training or experience in basic accounting or bookkeeping.
Experience in contract administration and/or procurement.
Experience in accounts payable and receivable.
Experience with electronic accounting systems.
Experience working with Microsoft Office Suite (Word, Excel, Outlook and PowerPoint).
Provisos & Willingness Statements:
To be flexible regarding ongoing changes in responsibilities, assignments and corporate structures.
To keep current on emerging issues.
To take in-house training and certification as required.
To fly in aircraft (fixed wing and rotary) as required.
To work extended hours, including weekends, and be on standby with limited notice in accordance with the preparedness plan.
To travel and overnight in remote locations where accommodations may vary as required.
To participate in ICS positions as assigned.
To work under adverse or stressful conditions, including smoke, extreme heat and mountainous terrain in remote and isolated conditions.
A Criminal Record Check (CRC) will be required.
Applicants selected to move forward in the hiring process may be assessed on the Knowledge, Skills, Abilities and Competencies as outlined in the attached Job Profile located in the Additional Information section at the bottom of the posting.
APPLICATION REQUIREMENTS:
Cover letter: NO
- Please do not submit a cover letter as it will not be reviewed.
Resume: YES
- A resume is required as part of your application; however, it may not be used for initial shortlisting purposes.
Questionnaire (COMPREHENSIVE): YES
- As part of the application process, you will be prompted to complete a comprehensive online questionnaire to demonstrate how you meet the job requirements. Please allot approximately 60 minutes to complete the questionnaire.
IMPORTANT:
Comprehensive questionnaire responses will be used to shortlist applicants against the job requirements. Please ensure you include all relevant information about your educational accomplishments and employment history including job titles, start and end dates (month and year) of your employment, and your accountabilities and accomplishments."
"bookkeeper - Winnipeg, MB - Indeed.com","Business Equipment and Computer Applications
MS Excel
MS Windows
MS Word
Accounting software
MS Outlook
Specific Skills
Reconcile accounts
Prepare trial balance of books
Post journal entries
Maintain general ledgers and financial statements
Calculate and prepare cheques for payroll
Prepare other statistical, financial and accounting reports
Keep financial records and establish, maintain and balance various accounts using manual and computerized bookkeeping systems
Security and Safety
Criminal record check
Work Conditions and Physical Capabilities
Repetitive tasks
Attention to detail
Personal Suitability
Accurate
Dependability
Reliability
Organized"
"bookkeeper - Oshawa, ON - Indeed.com","Business Equipment and Computer Applications
MS Excel
MS Windows
MS Word
Specific Skills
Reconcile accounts
Prepare trial balance of books
Post journal entries
Calculate fixed assets and depreciation
Maintain general ledgers and financial statements
Calculate and prepare cheques for payroll
Prepare other statistical, financial and accounting reports
Prepare tax returns
Keep financial records and establish, maintain and balance various accounts using manual and computerized bookkeeping systems
Work Conditions and Physical Capabilities
Fast-paced environment
Work under pressure
Repetitive tasks
Attention to detail
Tight deadlines
Overtime required
Personal Suitability
Flexibility
Accurate
Team player
Dependability
Reliability
Organized
Benefits
Other Benefits"
"Junior Accounting Analyst - Toronto, ON - Indeed.com","Reporting to the Accounting Manager, this role will be responsible for preparing invoices and billing packages to external customers, verifying the packages for accuracy and liaising with external customers, ensuring integrity of general ledger and sub-ledger accounts. The role will further support month-end close through balance sheet reconciliations and accruals for advertising and promotional spend.
What You'll Do:
Work with a number of data sources to create invoicing and reporting packages
Ensure accuracy, consistency and timely delivery of invoice packages
Record various accounts receivable transactions such as sales orders and internal manual adjustments to ensure a smooth end-to-end process of billing needs
Consolidate invoices and invoice packages if requested
Perform variance analysis on assigned accounts, researching and correcting account discrepancies, proactively raise issues identified in monthly reporting packages and reconciliations
Follow up with external customers on aged invoices
Review of Concur expense reports
Post journal entries as required during the month and at month-end
Work with team on month-end closing activities within given timelines
Contribute to continuous process improvement
Cross-train on various functions within the Accounting team
Maintain and update process documentation for areas of responsibility
Other duties and projects as assigned
What You'll Bring:
Completed Bachelor’s degree in Accounting, Finance or related
CPA designation (or in process of pursuing) would be an asset
Strong analytical and problem-solving skills
Strong systems background – experience using big ERP systems an asset
Strong attention to detail
Skillset to check documents and data for accuracy and completeness
Excellence in organizing and prioritizing work as well as dealing with challenging deadlines
Medium to Advanced Excel skills (large amounts of data sets)
Comfortable with routine tasks such as journal entries, sub-ledger entries and balance sheet reconciliations
Team Player
Excellent oral and written communication skills
Displays a strong customer mindset with both internal and external stakeholders
Comfortable with repetitive processes and routine tasks
Understand complex business processes (start to end)
Open communicator with a positive attitude
Our Values:
At Mark Anthony, we live by our 5 Core Values every day. They are the cornerstone of our culture and the values that we look for in who we hire
Sense of Urgency
We value sense of urgency because we are a fast paced company in a fast paced industry
You need to have a bias for taking action and getting things done
Authenticity
We value authenticity because we need to stay real
We all have different strengths that we bring to the table, and we need to work together to appreciate and leverage those strengths
Simplicity
We value simplicity; why use 50 words when you can use 5?
We need to be able to take the complex and clarify it into simple and succinct messages
Humility
We value humility; there is no room for egos here
We are confident and competent, yet humble. We are a team that supports each other
Trust
We value trust because unless we are both trusted and trusting, we will not succeed as a team
We must be able to thrive in ambiguity – there is a bigger picture"
"accounting technician - Winnipeg, MB - Indeed.com","or equivalent experience
Business Equipment and Computer Applications
MS Excel
MS PowerPoint
MS Word
Electronic scheduler
Quick Books
Simply Accounting
Specific Skills
Reconcile accounts
Prepare trial balance of books
Post journal entries
Maintain general ledgers and financial statements
Calculate and prepare cheques for payroll
Keep financial records and establish, maintain and balance various accounts using manual and computerized bookkeeping systems
Security and Safety
Criminal record check
Work Conditions and Physical Capabilities
Fast-paced environment
Work under pressure
Repetitive tasks
Attention to detail
Tight deadlines
Overtime required
Personal Suitability
Accurate
Reliability
Organized"
"Bookkeeping - Kelowna, BC - Indeed.com","Salary: $25.00/Hourly
Job Type: Full Time, Permanent
Start Date: As soon as possible
Language: English
Minimum Education: High School
Positions Available: 1
NOC Group: Bookkeepers (1231)
NOC Job Title: Bookkeeper
Expires in 16 days
Expires: 2021-12-04
Posted: 2021-08-09
Last Updated: 2021-10-19
Job Location(s)
Kelowna, British Columbia
Job Description
Marshall Cabinets Ltd.
We are currently hiring 1 Full-time Bookkeeper at an hourly wage of $25.
Address: 108-842 McCurdy Place, Kelowna, BC, V1X 8C8, Canada
Shift: 8hrs/day and 40hrs/week, morning, day
Start Date: As soon as possible
Job duties
Keep a detailed record of every day-to-day financial transaction.
Issue invoices in a timely manner.
Pay any debt as it comes due for payment.
Ensure that receivables are collected on time
Keep track of cash receipts and make bank deposit.
Conduct a monthly reconciliation of bank accounts.
Process payroll in a timely manner.
Requirements
High school education is mandatory.
2 to 3 years of experience in the relevant field.
Knowledge of English
Contact Info- marshallcabinetsltd21@gmail.com
Email resumes and cover letters to the email provided above. We will only contact selected individuals for an interview, who best meet the job requirements.
How to Apply
Expiring: Dec 04, 2021
Email: marshallcabinetsltd21@gmail.com"
"Accounting Supervisor - Burlington, ON - Indeed.com","Job Title:
Accounting Supervisor
Division:
Bailey Metal Processing Limited
Department:
Accounting
Reports to:
Division Director
Job Purpose Summary
The incumbent for this position will take a hands-on approach to completing required accounting tasks while providing guidance to the AR and AP functions. This position is responsible for all financial activities including day-to-day accounting, analysis, and reporting, as well as other projects. Reporting to the Division Director with dotted line reporting to the corporate finance group.
Responsibilities and Accountabilities
The responsibilities and accountabilities of the position include but are not limited to the following:
Responsible for all accounting procedures and functions.
Helps the operations team coordinate semiannual inventory counts.
Preparation of month end accounting and sales reports.
Analyzes and interprets financial data for management.
Supervises AR, credit/collection and AP activities.
Coaching, mentoring and training of all administrative associates.
System specific assist with troubleshooting and correcting ERP issues for all departments.
Scrutinize NCR documentation for returns and credits.
Maintains, analyzes and reconciles general ledger accounts as necessary.
Routinely audits workflow to assure all accounting transactions are appropriately authorized.
Presents financial information to divisional and corporate personnel as required.
Understands and adheres to the company’s health and safety policies, programs and procedures by communicating and promoting health and safety awareness to all employees.
Maintain a high standard of professional knowledge, ethics and practices when dealing with customers, suppliers, peers, subordinates, supervisors and other key stakeholders of the company.
Conduct oneself in a professional manner that reflects integrity and respect towards customers, suppliers, peers, subordinates, supervisors and other key stakeholders of the company.
Other responsibilities and accountabilities as assigned.
Qualifications
Accounting designation an asset, but not required.
Experience managing a hybrid team (in office and remote).
Experience with ERP systems
Working Conditions
Overtime as required.
Job Type: Full-time
Benefits:
Dental care
Extended health care
On-site parking
Paid time off
RRSP match
Vision care
Schedule:
8 hour shift
COVID-19 considerations:
Masks required to be worn on company premises. High touch surfaces are sanitized regularly. Daily Covid-19 screening questions and temperature checks conducted. Physical distancing and other Covid-19 protocols in place."
