Title,Description
"Hospice Palliative Care Nurse Consultant (Barrie and area) - Orillia, ON - Indeed.com","About us
North Simcoe Muskoka Hospice Palliative Care Network
Our Mission
North Simcoe Muskoka Hospice Palliative Care Network (NSMHPCN) provides a dedicated, compassionate, holistic palliative approach to care for all.
Our Vision
To achieve excellence and leadership in hospice palliative care.
Our Values
The following values were to guide our organization:
Respect:
We recognize the inherent worth of every person and their choices
Collaboration:
We foster a unified team approach to care
Inclusivity:
We honor and recognize diversity and promote inclusiveness
Integrity:
Our practice is honest, ethical and transparent
Who We Are
An alliance of health care professionals, volunteers, and consumers,
who facilitate planning, development and delivery of quality palliative care services to people in our region.
How We Do This
Through a broad system design for palliative care
Coordination and integration of palliative care services at a system level
Monitoring and assessment of community needs
Promotion of service innovations
Summary/Function:
Offer consultation to service providers to assist with the assessment and management of pain and other symptoms.
Provide expertise in palliative pain and symptom management to patients and families as a consultant and secondary resource.
Help to build capacity among front line providers in the delivery of care; provide care based education and mentoring for service providers.
Link to health care providers with specialized hospice palliative care resources.
Key Responsibilities:
Hospice palliative care nurse consultant’s work spans the continuum of care supporting primary care, long term care and retirement homes, NSM HCC SS, community nursing and support agencies, acute care, hospices, day programs, supportive housing, and other organizations.
HPC Consultants are committed to providing the best service possible to support health care providers in the delivery of a palliative approach to care.
The
HPC Nurse
Consultant:
Assists service providers in the application of assessment tools and best practice guidelines.
Develops and implement mentoring programs across sectors with a focus on LTCHs, Retirement Homes and Primary Care.
Champions palliative initiatives regionally Offer secondary consultation to health care providers for HPC program development in-person, by telephone, by video conference or through email regarding palliative plans of care through patient assessment and management of pain and other symptoms.
Provides secondary level expertise in palliative pain and symptom management to all palliative patients including vulnerable populations such as the frail elderly, the mentally ill, the homeless, pediatrics, and incarcerated populations.
Provides formal/informal and mentoring for health care providers to build capacity among front-line service providers.
Links service providers with specialized hospice and palliative care resources.
Acts as a consultant to health care practitioners and a resource to patients and their families to enhance pain and symptom management and system navigation in regards to palliative care services.
Facilitates patient centered communication and decision-making.
Coordinates continuity of care cross sector using effective communication and appropriate referral process.
Supports standardized palliative care education with the goal of increasing the number of professionals and volunteers that receive advanced training and certifications in end-of-life care.
Facilitates courses including: Fundamentals of Hospice Palliative Care, Comprehensive Advanced Palliative Care Education (CAPCE), Advanced Palliative Practice Skills (APPS) and Learning Essential Approaches to Palliative Care (LEAP).
Required Education and Experience:
Active registration with the College of Nurses of Ontario with a minimum Baccalaureate in Nursing.
CNA Certification in Hospice Palliative Care Nursing essential, or willingness to commit to certification within 1 year of hire.
Membership with RNAO and CNA an asset.
Minimum five years’ experience in palliative care nursing preferably in a variety of care settings.
Essential Skills for the role:
Excellent knowledge of education, particularly within palliative/end of life care.
Advanced knowledge of life-limiting diseases.
Exceptional planning and organizational skills.
Ability to facilitate and teach adults with diverse learning styles.
Exceptional communication skills; written and verbal.
Proficiency working with communication platforms, electronic medical records and IT programs such as Microsoft word, Excel and PowerPoint.
Commitment and understanding of equality and diversity and how they translate into good practice in education, learning and development.
Work Environment
: This job will operate across all sectors, and will include the ability to work out of a home-based office. This role routinely uses standard office equipment such as laptop computers, photocopiers, fax machines and digital platforms such as OTN.
Physical
Demands
: The physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. The physical demands involve working in a fast-paced environment, sitting for extended periods of time and work on a computer. While performing the duties of this job, the employee is regularly required to talk or have the ability to hear. Specific vision abilities required by this job include close vision and ability to adjust focus. This would require the ability to lift files (up to 25lbs), open filing cabinets and bend or stand on a stool as necessary. If accommodation is needed, please notify the Executive Director.
Position
Details:
This is a full-time, permanent position (1.0 FTE). Days and hours of work are Monday to Friday, 37.5 hours per week. Occasional evening and weekend work may be required as job duties demand. The duties of this job are subject to change. As a permanent employee, you are eligible to join the Healthcare of Ontario Pension Plan (HOOPP). This is a cost shared pension plan with the employer. Extended benefits through RWAM are also available. We operate on a 7-step salary grid and starting salary ranges from $74,700 - $76,200 including 3 weeks of paid vacation.
The NSMHPCN is recognized as a Canadian Compassionate Companies (CCC) designation through the CHPCA. This designation reiterates how we are more than just policies on paper; we strive to ensure that our team members are able to succeed, regardless of any personal hardships faced. We have shown commitment to supporting our employees in times of great distress.
Travel:
Travel is required for this position and access to a vehicle and valid Ontario driver's license is required. Reimbursement for mileage, as outlined in policies, submitted monthly through expenses.
Work Authorization/Security Clearance (if applicable):
Police Record check
Vulnerable sector check
Verification of qualifications
Other
Duties:
Please note this job description is not a comprehensive list of activities, duties or responsibilities that are required of the employee for this job. Duties, responsibilities and activities may change at any time with or without notice.
Equal Opportunity Statement:
NSMHPCN is committed to the philosophy of equal opportunity employment and does not discriminate against any employee or applicant based on race, color, ancestry, age, religion, sex, sexual orientation, gender identity or expression, nation, origin, disability, medical condition, marital status, veteran status, or other non-job-related criteria.
NSMHPCN is an equal opportunity employer. In accordance with the Accessibility for Ontarians with Disabilities Act (AODA) and the Ontario Human Rights Code, individuals requiring accommodation during the application/recruitment process should advise Human Resources so arrangements can be made. All personal information is collected under the authority of the Freedom of Information and Protection of Privacy Act.
Accessibility:
NSMHPCN is committed to providing its services in ways that respect the dignity and independence of people with disabilities.
Application deadline: 2021-12-17
Job Types: Full-time, Permanent
Salary: From $74,700.00 per year
Benefits:
Company pension
Dental care
Disability insurance
Employee assistance program
Extended health care
Life insurance
Paid time off
Vision care
Schedule:
Monday to Friday
Weekend availability
Application question(s):
Do you have an active registration with the College of Nurses of Ontario with a minimum Baccalaureate in Nursing?
Do you hold a CNA Certification in Hospice Palliative Care Nursing essential, or willingness to commit to certification within 1 year of hire?
Do you have a minimum five years’ experience in palliative care nursing?
Education:
Bachelor's Degree (preferred)
Licence/Certification:
Registered Nurse (RN) License (required)
Ontario Driver's License (required)
Work remotely:
Temporarily due to COVID-19"
"Remote Non Nurse Case Manager - Contract - Mississauga, ON - Indeed.com","About the Role
The Bayshore Specialty Rx Case Manager will be a single point of contact for program stakeholders; including physicians, nurses, patients and clinics. They will support patients throughout the entire patient support program, from enrollment to injection (including clinical case management services.) The Nurse Case Manager thrives in an environment that emphasizes teamwork, accountability, possesses a deep willingness to serve customers, and drives positive customer experiences in a fast‐paced work environment.
This is a 100% remote position.
A day in the Life
Provide exemplary courteous and professional service to all program stakeholders.
Proactively offer support and advocacy to patients and HCP which includes but is not limited to enrollment, facilitation of coverage renewals, and changes throughout the patient journey, as well as facilitating reimbursement support to physicians
Review patient charts (paper and electronic based) remotely
Gather all pertinent and appropriate information from the chart to complete the necessary forms (private and/or provincial insurance) in a concise, organized and professional manner
Liaise and advocate with third‐party providers and provincial governments as necessary to determine coverage options
Follow‐up/advocate until a decision is received, ideally securing coverage for the patient
Provide ongoing support and assistance to ensure patient adherence, as dictated by the needs of the patient
Coordinate patient injection training as required
Liaise with the client Business Unit (Patient Support Manager, Product/Sales Manager, Medical Manager, Territory Manager) as required in order to provide optimal service to HCPs, patients and clinics
Attend meetings with new or existing HCPs based on program necessity
Maintain relevant level of knowledge of GCP (Good Clinical Practice) and Health Canada GVP (Good Pharmocovigilance Practices) guidelines appropriate to their hired role which is to be provided at time of hire and annually. With this knowledge the employee will perform the work as required by their assigned function and will be provided with regular updates as required
Report and document Adverse Events as per training on updated Pharmacovigilance requirements
Participate in ongoing internal and/or external continuing education activities
Adhere to Bayshore Policies and Procedures
Participate in quality activities and continuous improvement initiatives in keeping with the company's Quality Management System as well as key performance indicators for the program
Participate in proactive Health & Safety activities while performing all duties. Is responsible to notify immediate Supervisor of any Health & Safety risks or concerns.
Maintain confidentiality of client and corporate information and discusses same only with appropriate Bayshore personnel
Provide backup coverage for other Nurse Case Managers and Reimbursement Specialists as required
Complete other tasks as requested.
Job Qualification
What you bring to the Team
Previous Patient Support Program and Reimbursement experience 3+ years preferred.
Measurable experience with patients suffering with autoimmune and inflammatory disease.
Familiarity with PIPEDA and how it applies in a confidential patient environment.
Understanding of provincial and private coverage criteria and how to navigate the Canadian Drug Coverage Landscape.
Familiarity with the Special Authorization process for both public and private insurance in assigned territory.
Bilingual in English and French is an asset."
"Registered Nurse - Pictou, NS - Indeed.com","Nova Scotia Health employs professionals in all corners of our beautiful province. We believe there's a place here for everyone to call home, from vibrant cities with exuberant nightlife to quaint towns with picturesque trails. The work-life balance that comes with an Nova Scotia Health role means you'll have the time to explore, discover, and participate in that coveted Atlantic lifestyle. Visit us today and check out www.novascotia.com to see why more people from across the globe are moving here.
Responsibilities
The Registered Nurse (RN) is accountable primarily as provider, coordinator, leader and advocate of quality patient-centered care. The RN utilizes assessment, problem identification, learning potential, coaching, teaching and education skills to assist patients to manage actual and/or potential health problems arising from responses to their health-illness experience.
Qualifications
Graduate of an approved School of Nursing and current Registration (or eligibility) and Licensure with the Nova Scotia College of Nursing (NSCN) is required
Minimum of 2-3 years recent (within the last five years) and consistent experience in medical/surgical nursing preferred
Current BCLS certification required upon employment
Certification and relevant experience of at least 2 years in the particular program/service area is preferred and/or may be required for employment. Position requirements or activities may vary in keeping with the clinical needs of the program or service area.
Recent experience (within last 5 years) in advanced procedures preferred
Previous work attendance may be considered
An equivalent combination of education and experience may be considered for this position
Competencies in other languages an asset, French preferred
Successful Applicants are required to provide a criminal record check (including Vulnerable Sector Search) to People Services before starting employment and assume any associated costs as a condition of employment
PLEASE NOTE: Applicants will be screened on the above qualifications. Applicants must clearly demonstrate how they meet the knowledge and competencies in their cover letter and resume. Applicants relying on education and experience equivalencies must demonstrate such equivalencies in their application. Applicants will not be considered for an interview if applications are incomplete or missing information.
Hours of Work
Permanent, Part-Time (70%) position; 52.5 hours bi-weekly
Salary Information
Registered Nurse
$35.21 - $41.48 hourly
$42.94 hourly with 25 years RN experience
Once You've Applied
Thank you for your interest in this position. Only those applicants selected for an interview will be contacted. Some opportunities may be eligible for our Employee Referral Program. If a Nova Scotia Health employee refers a candidate who is not working for the organization and the candidate is hired, the employee who made the referral may be eligible to earn up to $1000. For more details and instructions, please visit please visit Recruitment - Incentives
This is a Nursing bargaining unit - NSNU position. Preference is given to bargaining unit employees for unionized positions. Employees are encouraged to view their seniority hours and dates in their SuccessFactors online profile. Successful applicants changing unions, bargaining units or employment status, are advised to seek clarification regarding their seniority, benefits, and vacation entitlement and/or usage, prior to accepting the position.
As per the COVID-19 Mandatory Vaccination Protocol in High-Risk Settings, Nova Scotia Health requires all team members to be fully vaccinated by November 30th, 2021.
Nova Scotia Health is committed to being a workforce that is free of discrimination, values diversity and is representative, at all job levels, of the people we serve. Our priority groups are Indigenous People, African Nova Scotians, People of Colour, Persons with Disabilities, 2SLGBTQIA+ and Immigrants. Members of these groups are welcome to apply and self-identify if they wish to be considered under our Employment Equity policy.
Follow Us!
https://www.facebook.com/NovaScotiaHealthAuthority/
https://www.instagram.com/novascotiahealthauthority
https://www.linkedin.com/company/nsha/
https://twitter.com/healthns
Job Types: Full-time, Part-time, Permanent"
"Registered Nurse X2 - Whitehorse, YT - Indeed.com","Department:
Secure Medical Unit
Location:
Whitehorse General Hospital
Competition No.:
2021-656-657
Closing Date:
Competition open until filled.
Pay Rate:
$41.15 - $54.97
Employment Status:
2 Term Full Time Positions
Monthly/weekly hours:
75 hours bi-weekly
Start Date:
Monday, November 1, 2021
Term Full-Time Position – 75 Hours Bi-Weekly
November 1, 2021 – November 1, 2022
This position is at the L09 level with an hourly pay range of $41.15 to $54.97
As a multidisciplinary team member, the incumbent provides nursing care for patients through the administration and implementation of medical investigation and therapeutic programs through the application of knowledge of general nursing, physical health, and psycho-social well-being; provides organization, direction, supervision and collaboration in the planning and implementation of nursing best practices.
Knowledge, skills and abilities required:
Knowledge of established practices and procedures of professional nursing care;
Knowledge of trends and developments in the nursing field;
Effective interpersonal skills;
Initiative, good judgment and reliability;
Advocacy and assertiveness skills;
Basic computer literacy;
Ability to teach nursing practices and other relevant clinical skills;
Ability to develop and implement nursing care/treatment/discharge plans;
Ability to communicate orally and in writing;
Cross-cultural awareness and sensitivity.
The successful candidate is required to have a Diploma/Baccalaureate degree in Nursing, a minimum of (1) one year nursing experience related to the assigned specialty area (s) or specific online course completion for the specialty area(s); be currently registered or able to be licensed with Yukon Registered Nurses Association (YRNA) and have current C.P.R certification.
Note: Preference will be given to candidates with a minimum of 1 year of Mental Health nursing experience.
Internal employees only:
This job posting will be utilized to create two Eligibility Lists – one for regular (full-time and part-time) and one for term positions. Qualified employees who wish to be included on either or both of the Eligibility Lists must apply for the job posting in order to be interviewed for the purpose of being ranked on the Eligibility Lists.
Quoting competition #
2021-656-657
, please e-mail your resume to:
wghjobs@wgh.yk.ca
Indigenous Workforce Initiative
- We are committed to having a diverse and representative workforce that reflects the community we serve. When applying to YHC Career Opportunities, we invite you to voluntarily self-identify in the email body of your application. Please do so in whatever manner you feel accurately reflects who you are. You will then be connected with Yukon Hospitals’ Indigenous Workforce Initiative (IWI), where you can receive support with application materials, hear about additional training or mentorship opportunities, and ask any questions you have. All self-identification information will remain confidential. You are also welcome to contact IWI supports before submitting your application at IWI@wgh.yk.ca or call
+91-XXXXXXXXXX
.
Yukon Hospital Corporation is committed to employment equity. All qualified candidates are encouraged to apply, however, only those candidates selected for further consideration will be contacted. Candidates must be legally entitled to work in Canada in order to apply, i.e. have Landed Immigrant Status (Permanent Resident), Work Visa, or be a Canadian Citizen.
Posting Date:
Open Until Filled
Job Type: Full-time"
"Flu Clinic Nurse - Peel, ON - Indeed.com","Company Description
Spectrum Health Care is hiring Registered Nurses (RN) and Registered Practical Nurses (RPN) as
Flu Clinic Nurses
in
Peel Region
including
Mississauga, Brampton
and
Caledon
!
If you are passionate about caring for people, responsive to the needs of others, dedicated to providing quality care, and looking for a rewarding career in health care with a leading home health care provider -
apply today!
Our people are the cornerstone of our business. By joining Spectrum Health Care you will be part of one of
Canada’s Best Managed companies
and a committed member of a team of highly skilled healthcare professionals.
Job Description
Oversee flu immunization clinics by assessing patient’s needs, preparing, and administering vaccinations
Provide aftercare instructions and related documentation; respond to flu immunization related questions
Ensures that all Patient documentation meets the standards, guidelines, policies, and procedures of Spectrum Health Care and the College of Nurses of Ontario (CNO)
Hours of Work:
Flexible hours available
Clinics are scheduled between Monday - Friday
Qualifications
Minimum 1 year of nursing experience preferred
New Graduates welcome
Experience with injections an asset
Currently registered and in good standing with the College of Nurses of Ontario (CNO) (Registered Nurse (RN) or Registered Practical Nurse (RPN))
Ability to work independently in managing a caseload
Proficiency in English, both verbal and written required (Additional language skills considered an asset)
Excellent patient assessment and teaching skills
Additional Information
Spectrum Health Care
is thrilled to be named one of
Canada’s Best Managed Companies.
This award recognizes top companies across Canada for overall performance, sustained growth, strategy, capabilities and innovation, culture and commitment, and leadership. Click
here
to learn more about this esteemed honour.
We thank all applicants, however, only those individuals selected for interviews will be contacted.
In accordance with the Accessibility for Ontarians with Disabilities Act 2005, upon request, support will be provided for accommodations throughout the recruitment process.
If you require accommodation because of disability through the recruitment process, please contact Human Resources at (corphr@spectrumhealthcare.com) for assistance."
"Registered Nurse (casual) - Oakville, ON - Indeed.com","Registered Nurse (RN) needed for occasional and/or on call shifts to work with Oral Surgeon in the following areas:
Missaussaga, Burlington, Newmarket, Cambridge, Owen Sound, Caledon, Dunnville.
No dental experience needed
Looking for RN only to monitor patient’s IV sedation during dental treatment
Training on the job
Wage $38 + based on experience
4 to 10 hour days
Job Type: Casual
Salary: $38.00-$60.00 per hour
Schedule:
10 hour shift
8 hour shift
Day shift
Monday to Friday
On call
Education:
Bachelor's Degree (Preferred)
Work remotely:
No"
"Auxiliary COVID Testing Nurse - Victoria, BC - Indeed.com","Pacific Coast Health Services in Victoria is currently looking for casual RN's or LPN's to perform nasopharyngeal swabs to test for COVID-19. Previous experience is an asset, but New Graduates are welcome.
Position Summary:
We are looking for people who can work 8.25 hour shifts from 0745h to 1600h, one to three days per week. Some weekend shifts are available.
Key Responsibilities:
Perform COVID testing using proper techniques
Appropriate use of Personal Protective Equipment
Communicate effectively within a team environment
.
About You:
You are registered with the BCCNM
Certification in CPR or First Aid is an asset
You can provide two references who will tell us you are reliable, punctual, and committed
You have a caring, helpful attitude and you are a positive, team player
You have a reliable vehicle and cell phone
This assignment requires full vaccination for COVID-19
.
Pacific Coast was a finalist in the Greater Victoria Chamber of Commerce’s 2021 Business Awards for Outstanding Workplace of the Year!
EOE. Due to the high volume of applicants, you will only be contacted if selected for an interview.
Reference ID: COVID Nurse
Job Types: Part-time, Casual
Salary: $35.00 per hour
Schedule:
8 hour shift
Day shift
Monday to Friday
No weekends
COVID-19 considerations:
Pacific Coast's management team constantly monitors the COVID-19 guidelines from the BCCDC and the Government of Canada to assure that our policies are up to date. Keeping our clients and staff safe is our highest priority!
Ability to commute/relocate:
Victoria, BC: reliably commute or plan to relocate before starting work (required)
Education:
AEC / DEP or Skilled Trade Certificate (required)
Licence/Certification:
LPN/RN License with the BCCNM (required)
Work remotely:
No"
"Licensed Practical Nurse - Vancouver, BC - Indeed.com","Reporting to the Patient Care Manager or Resident Care Manager and working in collaboration with the interdisciplinary team, the Licensed Practical Nurse (LPN) is responsible for providing nursing care to an assigned group of patients/residents according to established policies and procedures and the Standards of Practice for the Licensed Practical Nurses of British Columbia. The LPN functions as an independent practitioner, while recognizing situations such as increased patient acuity or care that falls outside the scope of an LPN as appropriate for accessing the RN/RPN for collaborative support and/or clinical intervention. The LPN assists patients/residents in meeting their physical, social, spiritual and psychological needs consistent with the mission, vision and values of Providence Health Care (PHC) and established protocols. Participates in developing care plans, conducting assessments, implementing and evaluating interventions, documenting information and acting as an advocate for patients/residents. Participates in a variety of meetings including care conferences, and assists with orientation of new staff and students as required. Responds and reports incidents according to established procedures and performs clerical duties as needed.
Skills
Ability to communicate effectively both verbally and in writing.
Ability to deal with others effectively.
Physical ability to carry out the duties of the position.
Ability to operate related equipment.
Education
Graduation from a recognized program for Practical Nurses or an equivalent combination of education, training and experience. Current full practicing licensure with the College of Licensed Practical Nurses of B.C. (CLPNBC). Current basic cardiac life support certification.
Duties
Provides safe and respectful nursing care to an assigned group of patients/residents, according to established policies and procedures, in combination with evolving individualized care plans and setting care priorities.
Conducts head-to-toe assessments, monitors and recognizes abnormal signs or symptoms including laboratory values, and communicates with the RN/RPN, if warranted. Consults other members of the interdisciplinary care team as required. Supports and partners with the RN/RPN in the care of patients/residents with complex or unpredictable outcomes.
Communicates with physician regarding assigned patient/resident and carries out verbal and/or written orders as required. Transcribes orders onto appropriate patient/resident record and processes written orders as needed.
Documents care provided, such as assessments, status, progress, treatments, changes in condition, medications administered and discharge planning, in manual and/or computerized environment.
Prepares patient for, and/or receives patient from surgical and/or diagnostic procedures, transfers and admissions. Contacts physician, or other member(s) of the interdisciplinary team for relevant patient orders and information.
Administers medications, including narcotics and excluding intravenous route, according to established procedures, and monitors medication’s effects. Maintains communication with RN/RPN or other members of the interdisciplinary team as required.
Uses evidence-based resources such as Nursing Care Standards and drug reference guides, in-services and workshops, to keep nursing knowledge and procedures up-to-date.
Responds to a variety of incidents such as Codes, injuries or falls, hazardous spills, aggressive behavior and fire alarms. Reports incidents and fills out appropriate forms in accordance with established procedures.
Assists with the orientation of new staff and student preceptors by performing duties such as demonstrating work procedures, proper use/location of equipment, sharing clinical knowledge, using effective communication and acting as a positive role model.
Identifies patient/resident and their significant other(s)’s actual and potential strengths and limitations including physiological, psychological, socio-cultural and spiritual needs. Encourages involvement of patient/resident and their significant other(s) in decisions that affect them, by respecting personal choices and providing information and opportunities to talk about their concerns.
Attends, provides input and advocates on patient/resident’s behalf at care planning meetings and family conferences.
Participates with the interdisciplinary team in the development, modification and evaluation of individualized care plans that support the abilities, preferences and routines of the patient/resident.
Uses knowledge of patient/resident status, external supports and other relevant factors to assist the team with discharge planning.
Participates in staff meetings, special projects and relevant hospital committees to provide generalized information and feedback on patient/resident care and nursing practice.
Operates and/or cleans equipment related to patients/residents care and reports malfunctions to supervisor. Uses appropriate supplies for care in accordance with departmental procedures; handles, stores and disposes of workplace hazardous materials and sharps in accordance with established procedures.
Performs related clerical duties such as answering the telephone, faxing, taking and relaying messages and assisting in maintaining standardized records.
Performs other related duties as assigned."
Advanced Care Paramedic (ACP) or Registered Nurse (RN) Flight Division Part-Time 110821-109 - Canada - Indeed.com,"Advanced Care Paramedic (ACP) or Registered Nurse (RN) Flight Division Part-Time 110821-109
Jobs » Advanced Care Paramedic (ACP) or Registered Nurse (RN) Flight Division Part-Time 110821-109"
"Primary Care Nurse - Huntsville, ON - Indeed.com","PRIMARY CARE RN – FULL TIME POSITION
Primary Location: Huntsville
Position Description: Delivering health promotion, disease prevention, and chronic disease management programs in the primary care office setting, as a member of the primary care interprofessional team. The Primary Care RN will work daily with staff and physicians to assist patients with their health. The RN will report to the Director of Programs & Quality Initiatives.
Duties Include:
Well Baby/Well Child Visits
Immunization Program
Chronic Disease Injections
Acute Care/ER avoidance
Hypertension treatment
Qualifications:
Registered Nurse in good standing with the College of Nurses of Ontario
Impeccable assessment skills of all ages but especially newborn to 5 year old
Knowledge of normal development and behavior in the newborn to 5 year old
Gain knowledge of resources to refer patients to and follow up with plans
Have or be willing to gain knowledge in breast feeding support
Have or willing to gain knowledge in the administering of immunizations and educating the patient
Broad knowledge of chronic diseases (cancer, diabetes, bowel disease) in order to help educate patients and administer their medications
Knowledge and skill to perform paps and STI testing
Basic nursing skills (BP monitoring, removal of sutures/staples, wound management, ear syringing)
Compensation commensurate with experience.
Application Deadline: Interested applicants should forward resume and cover letter by December 10 2021.
Application deadline: 2021-12-10
Job Types: Full-time, Permanent
Salary: $59,662.00-$75,000.00 per year
Schedule:
8 hour shift
Monday to Friday
Licence/Certification:
Registered Nurse (RN) License (preferred)
Work remotely:
No"
